Drug1,Drug2,Cell_Line,Tissue,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,BIRRA,RRA
AZD7762,Trametinib,MCF7,breast,6932,11378,11618,11512,11618,8329,10720,6199,6932,6640,9307
AZD7762,Trametinib,MDA.MB.157,breast,10255,7407,8044,7694,8044,10408,14510,10276,10255,10056,9343
AZD7762,Trametinib,MDA.MB.231,breast,7994,10308,10712,10480,10712,8741,11840,8720,7994,7982,7618
AZD7762,Trametinib,MDA.MB.361,breast,14025,4278,4630,4359,4630,14786,16373,14590,14025,13918,16634
AZD7762,Trametinib,MDA.MB.415,breast,13271,5871,6623,5954,6623,14395,15543,14952,13271,12971,16632
AZD7762,Trametinib,MDA.MB.436,breast,12356,5820,6387,6004,6387,12843,15665,12768,12356,12233,16630
AZD7762,Trametinib,MDA.MB.453,breast,7157,11336,11741,11442,11741,8366,10363,7446,7157,6703,7329
AZD7762,Trametinib,MDA.MB.468,breast,10928,7490,8281,7744,8281,11696,14261,11327,10928,10256,10243
AZD7762,Trametinib,MFM.223,breast,10855,8589,9655,8571,9655,11837,13109,11164,10855,10777,16628
AZD7762,Trametinib,OCUB.M,breast,6134,12690,13019,12731,13019,7470,8131,6010,6134,6069,7288
AZD7762,Trametinib,T47D,breast,12720,4925,5305,5103,5305,12955,16135,12075,12720,13242,16627
AZD7762,Trametinib,UACC.893,breast,10487,8854,9563,8906,9563,11488,13234,11651,10487,9816,11453
AZD7762,Entinostat,AU565,breast,8216,10423,11053,10519,11053,8845,11446,9267,8216,7708,8599
AZD7762,Entinostat,BT.549,breast,15609,2364,2393,2390,2393,15482,16762,15469,15609,15852,16625
AZD7762,Entinostat,CAL.120,breast,9521,9042,9572,9197,9572,10273,13280,9472,9521,9253,9974
AZD7762,Entinostat,CAL.51,breast,2480,15985,16069,16023,16069,4747,3050,2195,2480,2411,2162
AZD7762,Entinostat,CAMA.1,breast,7777,9908,10152,10141,10152,8408,12459,6826,7777,7707,8571
AZD7762,Entinostat,COLO.824,breast,10706,7455,8142,7687,8142,11042,14318,11127,10706,10848,10998
AZD7762,Entinostat,DU.4475,breast,1547,16872,16898,16909,16898,4401,1941,1568,1547,1445,1536
AZD7762,Entinostat,EFM.19,breast,12385,5558,6091,5695,6091,12581,15777,12100,12385,12545,16623
AZD7762,Entinostat,EVSA.T,breast,3072,15424,15490,15468,15490,5205,3784,2885,3072,3092,2838
AZD7762,Entinostat,HCC1143,breast,11728,5647,6242,5882,6242,11684,15693,11097,11728,11649,10913
AZD7762,Entinostat,HCC1187,breast,4958,13858,14045,13855,14045,6511,6074,5283,4958,4737,5721
AZD7762,Entinostat,HCC1395,breast,15094,2979,3134,3003,3134,14992,16618,14901,15094,14877,16621
AZD7762,Entinostat,HCC1419,breast,12206,5664,6216,5850,6216,12633,15739,12210,12206,12115,16619
AZD7762,Entinostat,HCC1428,breast,12381,6857,7690,6960,7690,12999,14677,13119,12381,11701,16617
AZD7762,Entinostat,HCC1806,breast,5546,13174,13414,13179,13414,6905,7384,5700,5546,5551,5708
AZD7762,Entinostat,HCC1937,breast,4683,13608,13735,13677,13735,6312,6641,4546,4683,4312,4549
AZD7762,Entinostat,HCC1954,breast,10835,8429,9106,8515,9106,12370,13636,10588,10835,9826,16615
AZD7762,Entinostat,HCC38,breast,11292,5970,6466,6281,6466,11238,15586,11131,11292,11553,10704
AZD7762,Entinostat,HCC70,breast,12641,5195,5776,5346,5776,12464,15908,12415,12641,12588,11049
AZD7762,Entinostat,Hs.578.T,breast,2806,15752,15929,15771,15929,4873,3213,3009,2806,2906,2573
AZD7762,Entinostat,JIMT.1,breast,7400,11066,11430,11169,11430,8227,10828,7827,7400,7252,8149
AZD7762,Entinostat,MCF7,breast,8561,9315,9925,9597,9925,9158,12737,8522,8561,8161,8952
AZD7762,Entinostat,MDA.MB.157,breast,9386,8018,8531,8339,8531,9448,14014,9451,9386,9525,8949
AZD7762,Entinostat,MDA.MB.231,breast,4422,13940,14159,13996,14159,6118,5860,4247,4422,4365,4630
AZD7762,Entinostat,MDA.MB.361,breast,11276,7677,8356,7814,8356,12120,14280,12328,11276,10003,16612
AZD7762,Entinostat,MDA.MB.415,breast,9081,10277,10889,10240,10889,10145,11561,9030,9081,8411,10782
AZD7762,Entinostat,MDA.MB.436,breast,11949,6100,6690,6288,6690,11924,15375,12901,11949,11717,10033
AZD7762,Entinostat,MDA.MB.453,breast,8301,10457,10977,10560,10977,9250,11445,8998,8301,8204,9884
AZD7762,Entinostat,MDA.MB.468,breast,4475,13721,13917,13798,13917,6104,6334,4109,4475,4274,4150
AZD7762,Entinostat,MFM.223,breast,5796,12802,13030,12871,13030,7156,8059,5849,5796,5548,6610
AZD7762,Entinostat,OCUB.M,breast,2299,16540,16615,16516,16615,4734,2275,2258,2299,2036,2884
AZD7762,Entinostat,T47D,breast,14154,3199,3139,3343,3139,13788,16615,13647,14154,13896,16610
AZD7762,Entinostat,UACC.893,breast,10900,7052,7638,7338,7638,11248,14734,11191,10900,10619,11227
AZD7762,OSI-027,AU565,breast,6790,11549,11979,11659,11979,7832,10216,6450,6790,6195,7552
AZD7762,OSI-027,BT.549,breast,14073,3149,3020,3299,3020,13596,16625,13270,14073,13897,16608
AZD7762,OSI-027,CAL.120,breast,3463,15470,15569,15452,15569,5979,3684,2632,3463,2844,4898
AZD7762,OSI-027,CAL.51,breast,2568,15791,15933,15828,15933,4771,3216,2308,2568,2570,2374
AZD7762,OSI-027,CAMA.1,breast,8759,8853,9322,9119,9322,9152,13371,8541,8759,8997,8904
AZD7762,OSI-027,COLO.824,breast,11016,7462,8145,7699,8145,11950,14374,10893,11016,10621,16606
AZD7762,OSI-027,DU.4475,breast,1578,16762,16794,16796,16794,4395,2041,1596,1578,1233,1391
AZD7762,OSI-027,EFM.19,breast,10530,6975,7578,7302,7578,10917,14804,10258,10530,10646,10740
AZD7762,OSI-027,EVSA.T,breast,5817,12341,12659,12455,12659,7105,8973,5975,5817,5685,6084
AZD7762,OSI-027,HCC1143,breast,11194,5750,6195,6093,6195,10869,15697,10727,11194,11363,8893
AZD7762,OSI-027,HCC1187,breast,5551,13141,13451,13185,13451,7118,7304,5338,5551,5303,6299
AZD7762,OSI-027,HCC1395,breast,14722,2800,2653,2912,2653,14521,16686,14640,14722,14312,16604
AZD7762,OSI-027,HCC1419,breast,10758,6589,7035,6933,7035,10757,15157,10713,10758,10780,10723
AZD7762,OSI-027,HCC1428,breast,14660,3133,3031,3216,3031,14516,16617,14973,14660,15099,16602
AZD7762,OSI-027,HCC1806,breast,5699,13086,13368,13111,13368,7490,7492,5505,5699,5432,6822
AZD7762,OSI-027,HCC1937,breast,9569,7216,7749,7640,7749,9437,14643,9334,9569,9454,8430
AZD7762,Ribociclib,HCC1419,breast,15100,2708,2460,2768,2460,15119,16723,14557,15100,14997,16600
AZD7762,Ribociclib,HCC1428,breast,14963,2860,2591,2924,2591,14778,16705,14875,14963,14859,16598
AZD7762,OSI-027,HCC1954,breast,5008,14735,15111,14647,15111,7572,4314,4652,5008,4265,7546
AZD7762,Ribociclib,HCC1806,breast,10677,8208,8916,8356,8916,11970,13818,10200,10677,9888,11815
AZD7762,Ribociclib,HCC1954,breast,13533,6045,7029,6033,7029,15062,15227,14291,13533,13120,16596
AZD7762,Ribociclib,HCC38,breast,13675,3907,4012,4038,4012,13775,16449,14007,13675,13424,16594
AZD7762,Ribociclib,HCC70,breast,15962,2052,1865,2120,1865,15830,16787,15773,15962,16242,16592
AZD7762,OSI-027,HCC38,breast,9860,7358,7877,7745,7877,10252,14507,9550,9860,9787,10681
AZD7762,Ribociclib,Hs.578.T,breast,4204,14305,14557,14323,14557,5971,5237,4061,4204,4100,4113
AZD7762,Ribociclib,JIMT.1,breast,12677,5640,6241,5764,6241,13222,15707,12794,12677,12365,16590
AZD7762,OSI-027,HCC70,breast,12911,4269,4482,4459,4482,12331,16345,12496,12911,12934,10564
AZD7762,Ribociclib,MCF7,breast,4558,13415,13542,13503,13542,6048,7052,4736,4558,4472,4051
AZD7762,Ribociclib,MDA.MB.157,breast,9910,7579,8070,7905,8070,10206,14402,10080,9910,10139,9558
AZD7762,OSI-027,Hs.578.T,breast,1939,16415,16530,16456,16530,4529,2341,1986,1939,1203,1583
AZD7762,Ribociclib,MDA.MB.231,breast,8352,10235,10892,10336,10892,9084,11663,9033,8352,8238,8837
AZD7762,Ribociclib,MDA.MB.361,breast,13025,4740,5121,4885,5121,13237,16148,12811,13025,12948,16588
AZD7762,Ribociclib,MDA.MB.415,breast,14885,3129,3022,3199,3022,15078,16609,15014,14885,14588,16586
AZD7762,OSI-027,JIMT.1,breast,4698,13103,13210,13230,13210,6060,7565,4471,4698,4804,3195
AZD7762,Ribociclib,MDA.MB.436,breast,13531,5322,5974,5348,5974,13866,15855,13869,13531,13478,16584
AZD7762,Ribociclib,MDA.MB.453,breast,8556,9708,10220,9895,10220,9467,12405,8172,8556,8661,9620
AZD7762,OSI-027,MCF7,breast,5621,12254,12485,12421,12485,6739,9184,5640,5621,5825,5606
AZD7762,Ribociclib,MDA.MB.468,breast,10748,8111,8858,8323,8858,12192,13651,11525,10748,10452,16582
AZD7762,Ribociclib,MFM.223,breast,11128,6806,7376,7106,7376,11760,14894,10724,11128,10804,11003
AZD7762,OSI-027,MDA.MB.157,breast,8247,9485,9907,9755,9907,8895,12754,7858,8247,8138,8809
AZD7762,Ribociclib,OCUB.M,breast,4834,14194,14530,14154,14530,6498,5341,4858,4834,4428,5259
AZD7762,Ribociclib,T47D,breast,15516,2326,2061,2381,2061,15462,16752,15036,15516,15584,16580
AZD7762,Ribociclib,UACC.893,breast,13562,3960,4130,4092,4130,13389,16405,13692,13562,13815,16578
AZD7762,OSI-027,MDA.MB.231,breast,3898,14363,14525,14431,14525,5855,5176,4115,3898,4150,3933
AZD7762,OSI-027,MDA.MB.361,breast,11953,5553,6026,5768,6026,12317,15751,11821,11953,12226,16576
AZD7762,OSI-027,MDA.MB.415,breast,8433,9235,9701,9535,9701,9107,12980,8982,8433,8650,8706
AZD7762,OSI-027,MDA.MB.436,breast,9900,9250,10051,9339,10051,10648,12654,10438,9900,9309,9832
AZD7762,OSI-027,MDA.MB.453,breast,6405,12239,12734,12319,12734,7889,8553,5939,6405,6369,7992
AZD7762,OSI-027,MDA.MB.468,breast,5301,12780,12995,12925,12995,6651,7966,5397,5301,5570,5357
AZD7762,OSI-027,MFM.223,breast,6667,11044,11331,11238,11331,7541,11037,6979,6667,6863,5527
AZD7762,OSI-027,OCUB.M,breast,3112,14982,15147,15065,15147,4981,4193,3128,3112,3066,2505
AZD7762,OSI-027,T47D,breast,11892,5230,5695,5482,5695,11805,15869,11605,11892,12269,11622
AZD7762,OSI-027,UACC.893,breast,8972,8142,8572,8482,8572,8984,13861,9045,8972,9186,8013
AZD7762,Ribociclib,AU565,breast,9438,8976,9684,9064,9684,9731,13046,9787,9438,9354,8772
AZD7762,Ribociclib,BT.549,breast,15117,2532,2411,2598,2411,14988,16679,14585,15117,15041,16574
AZD7762,Ribociclib,CAL.120,breast,14065,4602,5072,4654,5072,15117,16113,14540,14065,13792,16572
AZD7762,AZD6482,AU565,breast,9043,8843,9411,9095,9411,9711,13267,8686,9043,8718,8761
AZD7762,Ribociclib,CAL.51,breast,4480,14148,14340,14167,14340,6291,5617,4466,4480,4208,5356
AZD7762,Ribociclib,CAMA.1,breast,14243,4344,4868,4384,4868,14665,16163,14249,14243,13964,16570
AZD7762,AZD6482,BT.549,breast,15821,1902,1630,1992,1630,15383,16778,15250,15821,15973,16568
AZD7762,AZD6482,CAL.120,breast,6526,11990,12322,12090,12322,7836,9516,5964,6526,6150,7605
AZD7762,Ribociclib,COLO.824,breast,13060,5063,5554,5170,5554,13236,15968,13542,13060,12955,16566
AZD7762,Ribociclib,DU.4475,breast,2063,16686,16768,16680,16768,4622,2106,1478,2063,2041,2351
AZD7762,AZD6482,CAL.51,breast,1982,16245,16267,16310,16267,4502,2720,2040,1982,1444,1446
AZD7762,Ribociclib,EFM.19,breast,16246,1801,1387,1868,1387,16027,16803,15858,16246,16417,16564
AZD7762,AZD6482,CAMA.1,breast,7806,10479,11099,10597,11099,8382,11147,7998,7806,7460,8203
AZD7762,AZD6482,COLO.824,breast,12123,5632,6172,5847,6172,12329,15617,12485,12123,12080,16563
AZD7762,AZD6482,DU.4475,breast,1056,17312,17350,17349,17350,4226,1306,1167,1056,606,575
AZD7762,Ribociclib,EVSA.T,breast,5907,13169,13508,13164,13508,8052,7293,6170,5907,5745,7464
AZD7762,AZD6482,EFM.19,breast,12770,4596,4904,4782,4904,12601,16158,12371,12770,12812,16561
AZD7762,Ribociclib,HCC1143,breast,14449,3132,3124,3242,3124,14095,16564,14567,14449,14234,16559
AZD7762,Ribociclib,HCC1187,breast,10030,8083,8675,8336,8675,10585,13881,10973,10030,10245,9505
AZD7762,AZD6482,EVSA.T,breast,2003,16310,16378,16365,16378,4519,2559,2114,2003,1225,1513
AZD7762,AZD6482,HCC1143,breast,14245,3336,3421,3446,3421,13850,16510,14456,14245,14407,16557
AZD7762,Ribociclib,HCC1395,breast,17508,736,466,701,466,17365,16890,17072,17508,17578,16555
AZD7762,AZD6482,HCC1187,breast,6270,11818,12233,11934,12233,7356,9594,6275,6270,6108,6206
AZD7762,AZD6482,HCC1395,breast,16775,1361,1061,1399,1061,16501,16825,16632,16775,17012,16553
AZD7762,AZD6482,HCC1419,breast,12332,4981,5372,5203,5372,12449,15962,11212,12332,12493,16552
AZD7762,AZD6482,HCC1428,breast,12372,5197,5485,5393,5485,12361,15892,12317,12372,12468,16550
AZD7762,AZD6482,HCC1806,breast,6002,11611,11821,11795,11821,6903,10212,5762,6002,6192,5541
AZD7762,AZD6482,HCC1937,breast,9611,7513,7941,7886,7941,9492,14408,9762,9611,9668,7691
AZD7762,AZD6482,HCC1954,breast,6022,13020,13275,13039,13275,8091,7583,5260,6022,5601,7309
AZD7762,AZD6482,HCC38,breast,12933,4484,4839,4662,4839,12738,16162,12951,12933,13086,16548
AZD7762,AZD6482,HCC70,breast,14220,3434,3611,3543,3611,13833,16487,13695,14220,14243,16546
AZD7762,AZD6482,Hs.578.T,breast,2524,16201,16330,16202,16330,4827,2637,2284,2524,2315,3326
AZD7762,AZD6482,JIMT.1,breast,7838,9797,10247,10043,10247,8308,12179,7666,7838,7973,7665
AZD7762,AZD6482,MCF7,breast,5820,12074,12364,12238,12364,6956,9382,5501,5820,6186,5706
AZD7762,AZD6482,MDA.MB.157,breast,10619,7024,7542,7348,7542,11000,14704,10941,10619,10007,10886
AZD7762,AZD6482,MDA.MB.231,breast,7336,10276,10597,10524,10597,8051,11788,7537,7336,8109,7848
AZD7762,AZD6482,MDA.MB.361,breast,8751,9111,9532,9359,9532,9560,13100,8538,8751,8768,10351
AZD7762,AZD6482,MDA.MB.415,breast,9735,7778,8289,8099,8289,10086,14100,9131,9735,9791,10205
AZD7762,AZD6482,MDA.MB.436,breast,13069,5014,5452,5153,5452,13670,15893,13634,13069,12957,16544
AZD7762,AZD6482,MDA.MB.453,breast,7971,9608,10018,9883,10018,8387,12440,8100,7971,8741,7219
AZD7762,AZD6482,MDA.MB.468,breast,6087,12543,13105,12608,13105,7379,7631,6316,6087,5954,6601
AZD7762,AZD6482,MFM.223,breast,4139,14039,14152,14136,14152,6013,5884,3631,4139,4239,4026
AZD7762,AZD6482,OCUB.M,breast,2090,16217,16281,16267,16281,4553,2680,1996,2090,2233,1824
AZD7762,AZD6482,T47D,breast,14572,3101,3167,3202,3167,14237,16539,14429,14572,14577,16542
AZD7762,AZD6482,UACC.893,breast,10060,6727,7191,7122,7191,9791,14862,9585,10060,10509,8644
PD173074,Camptothecin,AU565,breast,9509,8530,9127,8734,9127,9749,13560,9833,9509,9005,8638
PD173074,Camptothecin,BT.549,breast,12961,4422,4800,4590,4800,12487,16154,12989,12961,13034,9485
PD173074,Camptothecin,CAL.120,breast,11473,6471,7026,6727,7026,12049,15069,11218,11473,11589,16540
PD173074,Camptothecin,CAL.51,breast,4857,13250,13426,13325,13426,6300,7234,4745,4857,4965,5121
PD173074,Camptothecin,CAMA.1,breast,12996,5127,5639,5247,5639,13342,15794,12958,12996,12774,16538
PD173074,Camptothecin,COLO.824,breast,8704,11568,12489,11312,12489,10034,9112,7636,8704,7989,10711
PD173074,Camptothecin,DU.4475,breast,3608,14778,14889,14847,14889,5563,4532,3368,3608,3535,3861
PD173074,Camptothecin,EFM.19,breast,12137,5402,5832,5607,5832,12196,15738,11879,12137,12402,11634
PD173074,Camptothecin,EVSA.T,breast,6943,10924,11227,11078,11227,7631,11148,6714,6943,6837,7221
PD173074,Camptothecin,HCC1143,breast,9128,8714,9265,8949,9265,9516,13289,9279,9128,9386,8614
PD173074,Camptothecin,HCC1187,breast,9054,8913,9389,9129,9389,9606,13249,9794,9054,8876,9856
PD173074,Camptothecin,HCC1395,breast,13943,3773,3907,3898,3907,13818,16366,13881,13943,13749,16535
PD173074,Camptothecin,HCC1419,breast,13440,4462,4778,4588,4778,13773,16167,13530,13440,13452,16533
PD173074,Camptothecin,HCC1428,breast,14917,2885,2851,2948,2851,14813,16567,15129,14917,15283,16531
PD173074,Camptothecin,HCC1806,breast,9255,9096,9809,9271,9809,9770,12815,8759,9255,9640,8596
PD173074,Camptothecin,HCC1937,breast,8655,9325,9885,9570,9885,9064,12486,8950,8655,8608,8593
PD173074,Camptothecin,HCC1954,breast,15233,4254,4858,4136,4858,15747,16173,15426,15233,14538,16529
PD173074,Camptothecin,HCC38,breast,10913,6086,6438,6425,6438,10629,15363,10241,10913,11599,9346
PD173074,Camptothecin,HCC70,breast,10011,7879,8412,8139,8412,10443,14023,10653,10011,10038,9838
PD173074,Camptothecin,Hs.578.T,breast,2444,16007,16160,16045,16160,4710,2898,2395,2444,2557,2447
PD173074,Camptothecin,JIMT.1,breast,10738,7229,7949,7506,7949,11118,14337,10564,10738,10381,9721
PD173074,Camptothecin,MCF7,breast,8096,9172,9580,9512,9580,8534,12997,7573,8096,8343,7871
PD173074,Camptothecin,MDA.MB.157,breast,7873,9458,9808,9758,9808,8164,12643,7726,7873,8130,6824
PD173074,Camptothecin,MDA.MB.231,breast,7165,11260,11719,11367,11719,8469,10358,7191,7165,6902,8518
PD173074,Camptothecin,MDA.MB.361,breast,14902,3302,3435,3326,3435,14942,16460,15354,14902,14823,16527
PD173074,Camptothecin,MDA.MB.415,breast,11859,7105,7898,7290,7898,12750,14336,13136,11859,11682,11432
PD173074,Camptothecin,MDA.MB.436,breast,10140,7587,8022,7899,8022,10533,14304,10458,10140,10458,9199
PD173074,Camptothecin,MDA.MB.453,breast,10693,7057,7789,7329,7789,10652,14455,10954,10693,10272,8559
PD173074,Camptothecin,MDA.MB.468,breast,8854,9016,9527,9260,9527,9754,12929,9092,8854,9097,10248
PD173074,Camptothecin,MFM.223,breast,10630,7850,8451,8035,8451,11543,13944,10524,10630,10090,11619
PD173074,Camptothecin,OCUB.M,breast,7226,10977,11368,11094,11368,7908,10841,7193,7226,7066,6303
PD173074,Camptothecin,T47D,breast,12963,4270,4469,4457,4469,12523,16213,12913,12963,13253,10372
PD173074,Camptothecin,UACC.893,breast,11047,6618,7147,6935,7147,11232,14935,10780,11047,10974,10639
PD173074,KU-55933,CAL.120,breast,6121,13719,14102,13664,14102,8673,5932,4686,6121,6071,9258
PD173074,KU-55933,CAL.51,breast,3055,15223,15323,15305,15323,5107,3982,2384,3055,2585,3666
PD173074,KU-55933,CAMA.1,breast,12036,5973,6416,6203,6416,12420,15374,12727,12036,11636,11544
PD173074,KU-55933,COLO.824,breast,12220,5835,6370,6018,6370,12481,15395,12807,12220,12190,16523
PD173074,KU-55933,DU.4475,breast,1593,16824,16899,16864,16899,4381,1895,1397,1593,1208,1543
PD173074,KU-55933,EFM.19,breast,10848,7101,7662,7407,7662,11794,14459,9929,10848,10543,16521
PD173074,KU-55933,EVSA.T,breast,7295,10803,11110,10951,11110,8131,11176,7658,7295,7356,7556
PD173074,KU-55933,HCC1143,breast,11531,5482,5787,5730,5787,11231,15705,11593,11531,12055,10315
PD173074,KU-55933,HCC1187,breast,8658,9092,9581,9338,9581,9054,12859,8856,8658,8992,8534
PD173074,KU-55933,HCC1395,breast,16257,1690,1244,1752,1244,15958,16757,15706,16257,16667,16519
PD173074,KU-55933,HCC1419,breast,10640,6898,7439,7236,7439,11196,14632,11008,10640,10468,11702
PD173074,KU-55933,HCC1428,breast,14082,4073,4305,4133,4305,14226,16235,14383,14082,14160,16517
PD173074,KU-55933,HCC1806,breast,9008,9645,10251,9791,10251,9897,12175,8963,9008,8514,9106
PD173074,KU-55933,HCC1937,breast,9887,7114,7672,7521,7672,9889,14469,9324,9887,10289,9312
PD173074,KU-55933,HCC1954,breast,10425,10943,11855,10728,11855,13051,10175,11329,10425,9817,16515
PD173074,KU-55933,HCC38,breast,10375,7478,8024,7767,8024,10987,14147,9733,10375,10377,11345
PD173074,KU-55933,HCC70,breast,9635,8361,8790,8567,8790,10192,13698,9667,9635,9271,10284
PD173074,KU-55933,Hs.578.T,breast,2877,16014,16203,15978,16203,5102,2810,2803,2877,2836,3641
PD173074,KU-55933,JIMT.1,breast,9065,9296,9768,9525,9768,10274,12658,8954,9065,9407,11434
PD173074,KU-55933,MCF7,breast,3699,14543,14673,14610,14673,5572,4829,3765,3699,3687,3953
PD173074,KU-55933,MDA.MB.157,breast,11041,5787,6103,6142,6103,10543,15511,10781,11041,11600,8513
PD173074,KU-55933,MDA.MB.231,breast,9865,7354,7909,7725,7909,9831,14310,10188,9865,10225,8510
PD173074,KU-55933,MDA.MB.361,breast,10231,9362,10016,9421,10016,11867,12401,10965,10231,9151,16513
PD173074,KU-55933,MDA.MB.415,breast,10763,7764,8312,7966,8312,11901,13995,10904,10763,10473,16511
PD173074,KU-55933,MDA.MB.436,breast,14001,3624,3528,3750,3528,13667,16406,13980,14001,14138,11712
PD173074,KU-55933,MDA.MB.453,breast,9764,8425,8956,8639,8956,10432,13513,9809,9764,9832,8854
PD173074,KU-55933,MDA.MB.468,breast,9165,8303,8712,8598,8712,9636,13652,8811,9165,9279,8887
PD173074,KU-55933,MFM.223,breast,4598,14585,14893,14567,14893,6636,4558,4935,4598,4007,5965
PD173074,KU-55933,OCUB.M,breast,5472,13296,13535,13321,13535,7211,6955,5240,5472,4856,7070
PD173074,KU-55933,T47D,breast,12424,4976,5293,5164,5293,12055,15850,12846,12424,12076,9424
PD173074,KU-55933,UACC.893,breast,7832,9939,10252,10159,10252,8470,12161,7594,7832,7736,8486
PD173074,KU-55933,AU565,breast,12088,5396,5882,5596,5882,11963,15626,12225,12088,11625,10970
PD173074,KU-55933,BT.549,breast,13613,3817,3911,3970,3911,13279,16300,13489,13613,13853,11530
PD173074,Paclitaxel,AU565,breast,14864,2871,2813,2940,2813,14714,16532,14912,14864,14860,16508
PD173074,Paclitaxel,BT.549,breast,15334,2371,2133,2418,2133,14826,16611,15384,15334,15691,16506
PD173074,Paclitaxel,CAL.120,breast,14286,3449,3442,3560,3442,14305,16403,14171,14286,13827,16504
PD173074,Paclitaxel,CAL.51,breast,8667,8641,8923,8950,8923,9070,13461,8229,8667,8677,8488
PD173074,Paclitaxel,CAMA.1,breast,16792,1665,1391,1649,1391,16797,16712,16672,16792,17088,16502
PD173074,Paclitaxel,COLO.824,breast,14418,3999,4598,4013,4598,14783,16078,14330,14418,14468,16500
PD173074,Paclitaxel,DU.4475,breast,4220,13772,13919,13902,13919,5949,6107,4126,4220,4580,4343
PD173074,Paclitaxel,EFM.19,breast,16965,1379,1142,1379,1142,16916,16739,16839,16965,17105,16498
PD173074,Paclitaxel,EVSA.T,breast,8510,8978,9370,9244,9370,8935,13079,8436,8510,8360,8451
PD173074,Paclitaxel,HCC1143,breast,12785,4658,4987,4839,4987,12613,15958,12413,12785,13087,11743
PD173074,Paclitaxel,HCC1187,breast,13591,4101,4444,4245,4444,13826,16150,13143,13591,13436,16496
PD173074,Paclitaxel,HCC1395,breast,17526,839,664,781,664,17533,16794,17607,17526,17579,16494
PD173074,Paclitaxel,HCC1419,breast,15575,2606,2542,2616,2542,15853,16563,16038,15575,16029,16492
PD173074,Paclitaxel,HCC1428,breast,17316,1049,830,1064,830,17389,16774,17315,17316,17183,16490
PD173074,Paclitaxel,HCC1806,breast,14411,3609,3706,3691,3706,14355,16335,14706,14411,14681,16488
PD173074,Paclitaxel,HCC1937,breast,10707,6858,7501,7171,7501,11001,14468,10189,10707,10459,10185
PD173074,Paclitaxel,HCC1954,breast,17980,581,369,481,369,17949,16830,18076,17980,18146,16486
PD173074,Paclitaxel,HCC38,breast,15646,2258,2050,2334,2050,15594,16606,15492,15646,15518,16484
PD173074,Paclitaxel,HCC70,breast,10518,7146,7746,7480,7746,11050,14376,9773,10518,10180,9958
PD173074,Paclitaxel,Hs.578.T,breast,9401,8442,8885,8714,8885,10282,13452,8202,9401,9693,10650
PD173074,Paclitaxel,JIMT.1,breast,15869,2064,1778,2131,1778,15641,16639,15381,15869,16418,16482
PD173074,Paclitaxel,MCF7,breast,8083,9503,9938,9781,9938,8522,12394,8201,8083,8259,8105
PD173074,Paclitaxel,MDA.MB.157,breast,12993,4822,5272,4969,5272,13039,15779,13178,12993,13397,11144
PD173074,Paclitaxel,MDA.MB.231,breast,12951,4634,4946,4800,4946,13144,15938,12782,12951,13077,16480
PD173074,Paclitaxel,MDA.MB.361,breast,16653,1404,1045,1449,1045,16492,16741,16113,16653,16479,16478
PD173074,Paclitaxel,MDA.MB.415,breast,16952,1278,949,1313,949,16841,16756,16413,16952,16757,16476
PD173074,Paclitaxel,MDA.MB.436,breast,16652,1763,1610,1767,1610,16595,16653,16825,16652,16593,16474
PD173074,Paclitaxel,MDA.MB.453,breast,15283,2709,2598,2744,2598,15178,16536,15501,15283,15412,16472
PD173074,Paclitaxel,MDA.MB.468,breast,14989,3028,3129,3077,3129,15042,16419,15107,14989,15207,16470
PD173074,Paclitaxel,MFM.223,breast,12146,5781,6372,5981,6372,12530,15252,11586,12146,12553,16468
PD173074,Paclitaxel,OCUB.M,breast,11966,5020,5375,5267,5375,11438,15783,11694,11966,12714,9007
PD173074,Paclitaxel,T47D,breast,12895,4394,4617,4591,4617,12991,16036,12493,12895,12978,16466
PD173074,Paclitaxel,UACC.893,breast,10031,7657,8155,7943,8155,10226,14050,10242,10031,10138,8760
PD173074,BI-2536,AU565,breast,7439,10237,10560,10481,10560,8189,11766,6688,7439,7706,8359
PD173074,BI-2536,BT.549,breast,11303,5535,5948,5831,5948,10947,15503,10716,11303,11436,8931
PD173074,BI-2536,CAL.120,breast,6007,13496,13909,13433,13909,7706,6212,6626,6007,5001,8298
PD173074,BI-2536,CAL.51,breast,5006,12998,13088,13131,13088,6564,7713,4676,5006,5373,5531
PD173074,BI-2536,CAMA.1,breast,9880,7793,8459,8086,8459,10238,13802,9056,9880,9797,8507
PD173074,BI-2536,COLO.824,breast,6507,12808,13300,12798,13300,8497,7291,6322,6507,5253,7916
PD173074,BI-2536,DU.4475,breast,2777,15673,15739,15714,15739,4893,3328,2753,2777,2484,3141
PD173074,BI-2536,EFM.19,breast,7648,10869,11301,11000,11301,8985,10613,7574,7648,7539,9245
PD173074,BI-2536,EVSA.T,breast,7616,10023,10366,10254,10366,8144,11866,7535,7616,7809,8101
PD173074,BI-2536,HCC1143,breast,8593,8747,9196,9029,9196,8949,13237,8164,8593,8887,8364
PD173074,BI-2536,HCC1187,breast,4939,12918,12983,13048,12983,6256,7763,4958,4939,5075,4442
PD173074,BI-2536,HCC1395,breast,12876,4918,5506,5073,5506,13360,15660,12847,12876,12861,16464
PD173074,BI-2536,HCC1419,breast,6650,11774,12222,11836,12222,7560,9290,6928,6650,6502,5737
