Drug1,Drug2,Cell_Line,Tissue,SynergyRank,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,RankBoost,BIRRA,RRA
L-778123 free base,Lapatinib,T47D,breast,831.5,9.652539,4.185376,1.3460059,4.1968293,7.6574106,10.153738,3.7857926,-3.3976786,5.1109085,3.6704893,0.25049263,4.527223,0.46597722,5.6383524,5.8283844,0.08272614,5.0429206,5.5323935,7.6777654,4.1309094,2.227662,10.448587,4.5275598,6.126777,2.7488904,1182,1394,1181,1297,1181,1394,1390,1090,1182,1141,1270,1454
L-778123 free base,MK-2206,T47D,breast,779.5,14.946499,4.9749193,7.210336,6.9803066,10.845481,12.642554,11.603124,5.1833954,9.604415,13.650512,6.042063,15.749701,5.690582,10.466139,8.815516,9.819159,10.662478,8.470754,7.7663794,12.123243,8.539943,12.889081,10.1116495,3.9951496,12.611333,230,188,212,224,212,188,198,207,230,204,352,320
L-778123 free base,7-Ethyl-10-hydroxycamptothecin,T47D,breast,2255.5,3.0291998,-0.14251651,2.983752,5.2701,0.74264354,-4.7691674,-3.9104705,4.4045,-1.9953477,-2.503219,-0.8354437,12.206729,1.6342423,-3.779751,2.5146184,-3.282323,-3.9007683,-8.333771,-3.421826,3.1011162,1.8977246,-2.9718447,-16.330755,-0.97821045,4.6493926,2907,3680,2978,3267,2978,3680,3648,3081,2907,3013,2873,3777
L-778123 free base,Sorafenib,T47D,breast,533.5,7.8102345,7.7455826,8.327009,12.246006,11.149737,5.06321,9.046016,11.151051,8.461833,12.191889,7.4842815,9.949413,6.8518333,3.3155258,5.4250717,0.9700589,14.106432,10.755326,16.856857,12.364623,8.604405,11.072298,8.880067,5.729647,5.4514217,298,451,271,322,271,451,432,352,298,269,311,371
L-778123 free base,topotecan,T47D,breast,905.5,7.625396,1.8087686,1.825706,7.1078935,6.1743507,-2.5330894,2.4484975,3.977529,-0.046527375,-0.6083526,0.8699593,8.241913,3.7733629,-2.1585114,8.437526,0.5849973,0.22806741,-3.0264678,1.7244898,2.707291,3.640827,-4.4679003,-20.567175,0.24946326,10.011766,2095,3567,2177,2587,2177,3567,3548,2196,2095,2193,1951,3028
Lapatinib,Dinaciclib,T47D,breast,1841.5,1.2045863,0.601858,3.5185773,1.5735626,4.5485373,3.187991,1.3954957,-1.2178546,1.9387426,-2.3354657,0.9633948,-2.217644,2.4853706,-1.8924674,5.1654167,6.5521665,2.668852,2.04451,5.808734,4.7432604,6.2404165,2.5631626,-3.4414263,0.7931346,-1.5063679,2116,2017,2092,2076,2092,2017,2012,2135,2116,2088,2114,2047
Lapatinib,geldanamycin,T47D,breast,3425.5,7.550102,6.2348576,8.632588,9.965019,9.12475,4.1056876,3.3260393,10.045351,7.2979503,0.98051757,1.525108,1.9612094,7.2786098,3.0392458,7.367834,4.2005496,2.161152,4.3791914,11.502793,-1.4644238,2.351432,4.420882,-0.8050945,-2.7076788,6.0614805,1124,1378,1048,1285,1048,1378,1362,1126,1124,1045,1136,1845
metformin,915019-65-7,T47D,breast,2283.5,-6.316624,-7.6308746,-3.4303696,-3.048618,-4.118099,-0.17138499,-10.2423315,-2.494255,-2.3876004,-2.1939278,7.098605,-3.2495067,-2.4202192,2.8393526,-2.0663035,4.920945,3.1446226,0.95282066,1.0403807,-0.89350814,-5.1061535,-2.1543677,-9.193601,-2.053812,5.1453643,3377,3510,3472,3528,3472,3510,3505,3641,3377,3449,3339,3680
methotrexate,Lapatinib,T47D,breast,4523.5,-10.052566,-4.195345,-2.4128203,-0.5958299,-5.07126,-24.136263,-11.74734,-13.1756115,-10.957572,-2.0471144,-6.4262915,-15.849031,-7.6125455,-12.299116,-5.745346,-2.9856849,-10.376106,-4.6631484,-2.5411017,-10.765962,-3.1342986,-7.6649375,-10.35006,-6.9140377,-7.2493033,4596,4632,4575,4600,4575,4632,4632,4578,4596,4585,4671,4796
methotrexate,391210-10-9,T47D,breast,4691.5,-8.0033865,-15.6159935,-8.69854,-7.401977,-10.272876,-17.460941,-9.860533,-16.239408,-8.918302,-8.468877,-11.43221,-8.147566,-2.6631067,-8.337422,-7.82903,-13.74758,-12.856533,-8.458166,-13.253054,-8.105489,-5.7913747,-7.0148034,-0.34180108,-3.7495365,-3.4251177,4695,4593,4667,4643,4667,4593,4593,4652,4695,4668,4672,4455
methotrexate,Vorinostat,T47D,breast,3431.5,-0.16192703,-1.7051895,-1.0893556,5.4816856,2.5635238,-2.6996777,-2.2983844,-1.184334,-0.25287724,1.124687,-3.9564793,-6.8095784,-1.2597797,-5.3478727,-3.4151623,1.939436,-0.056579813,-4.103897,2.6471555,-1.1220578,-2.8918421,-1.43102,-0.1353023,-0.02026144,-4.213743,3335,3159,3266,3251,3266,3159,3166,3272,3335,3276,3349,3094
mitomycin C,MK-1775,T47D,breast,2293.5,-3.9931216,-0.13746072,-1.5180638,-3.2340097,-1.4210217,-4.301539,-3.5351853,-0.26001132,-14.153787,0.8624824,-0.8358958,0.47905475,-3.5140011,-1.4016968,-2.9390988,6.3590026,0.20648734,1.2576835,-2.3308408,-2.4973223,-0.2114018,-0.983586,-12.878057,-3.7296646,1.5728573,3497,3598,3560,3547,3560,3598,3612,3436,3497,3553,3445,3652
mitomycin C,Bortezomib,T47D,breast,4951.5,2.6650717,-0.7985244,-2.6810563,1.909211,-1.7742664,2.8405502,-1.2865247,2.8518834,-2.2563117,2.0710063,0.17420776,-1.8112546,1.2196627,-5.7994976,5.546582,-4.384365,1.3743999,-1.1508625,-6.11456,3.380883,-6.7757163,1.1319834,-4.5310802,-2.0139,-1.4168386,3068,3035,3074,3114,3074,3035,3038,3290,3068,3062,2897,3296
mitomycin C,geldanamycin,T47D,breast,3639.5,-13.71541,-12.615562,-8.341501,-6.926917,-19.929352,-8.021379,-1.8627834,-0.9425334,-12.257332,-11.719456,-10.286743,-4.5688467,-8.750972,-2.7151542,-17.419615,-12.292849,-8.99504,-2.028319,-11.908554,-9.373033,-15.939653,-8.720996,-4.9690747,-15.447258,-1.3771988,4657,4650,4687,4670,4687,4650,4649,4696,4657,4681,4674,4961
mitomycin C,391210-10-9,T47D,breast,2311.5,0.120417446,-6.5715694,4.1770983,5.0708547,1.1184492,1.993954,1.1862749,3.546451,1.4190519,2.5694907,-6.5902715,-1.2664098,5.116304,3.0626073,-4.4263673,3.1618724,0.7665881,1.3228929,-1.7330234,-3.0368526,0.11399414,5.429879,-5.4133043,4.9295893,1.5891458,2468,2662,2518,2579,2518,2662,2675,2317,2468,2520,2411,3224
mitomycin C,Sorafenib,T47D,breast,4117.5,-1.4383092,-1.6848444,0.55789965,1.1406251,-2.2530556,-4.7178707,-1.615263,-8.69153,-3.5159438,-0.57538754,-11.981909,-4.1617436,-6.113907,0.8592212,-1.4716151,-5.304637,2.3459678,2.0058675,-3.4452662,0.067930296,1.7557092,-6.22592,-2.5245717,-4.708997,-3.2482448,3647,3688,3691,3681,3691,3688,3698,3642,3647,3678,3731,4055
MK-2206,Veliparib,T47D,breast,3659.5,1.8989398,1.4866974,0.38510665,-6.2741237,-3.7489254,0.65349346,-6.011818,-1.7020334,-5.9250007,-4.420791,-3.2120967,-6.085309,0.37282443,-6.746978,-9.412909,-9.450775,-6.882752,-5.344086,-3.7726204,-5.9737344,-3.737184,-2.9214118,-2.7547946,-3.3580914,5.704591,3872,3902,3902,3909,3902,3902,3901,4069,3872,3902,3796,3621
MK-2206,Deforolimus,T47D,breast,1319.5,11.767988,11.43326,16.10114,10.0443735,12.879053,15.447333,15.676163,11.976206,14.287288,14.800756,12.726801,12.67249,13.964321,17.55435,13.240554,9.280333,14.215253,13.708371,11.053355,17.042091,11.206088,11.346285,14.316044,8.366941,13.774784,41,30,56,40,56,30,38,68,41,57,83,53
MK-2206,891494-63-6,T47D,breast,4461.5,-2.257956,-4.411709,-5.16232,-4.6823535,-11.243717,-4.074276,-11.827609,-3.9844067,0.66232914,-3.1542225,-4.8352423,0.7171504,-2.623716,-2.403169,12.216676,-2.2046735,-6.9617524,5.1230264,-1.4811817,-9.096033,-2.1994648,1.0886785,-5.901221,-1.9898632,-2.696638,3749,3839,3774,3856,3774,3839,3840,3787,3749,3757,3744,3992
MK-2206,391210-10-9,T47D,breast,1155.5,6.8756640000000004,6.7085066,8.869579,9.009098,6.987824,6.6055720000000004,9.020095,8.196735,1.3507009,1.9145917,3.553051,9.22159,1.2956976,10.508828,1.8441415,5.999541,6.6673946,6.405808,5.5283794,7.220212,4.947519,7.212166,11.961458,1.2617981,9.568842,661,685,646,685,646,685,689,531,661,636,612,783
Niraparib,Deforolimus,T47D,breast,195.5,7.384992,1.223369,10.261982,5.213828,7.5154924,4.356988,12.140873,5.796682,14.64415,11.668125,7.7144814,5.5059676,9.152225,8.533887,13.74623,7.700135,10.182074,10.845249,5.100469,9.371286,8.883938,7.6091666,6.8789988,6.1306605,4.6923513,387,362,372,390,372,362,363,453,387,366,382,342
Niraparib,Sorafenib,T47D,breast,331.5,3.5543544,4.0469275,8.5929,8.503827,5.0720263,2.1130466,4.593052,17.676363,5.0717416,2.9683993,12.171525,4.828952,3.0704312,4.5986457,4.313619,0.784828,9.569879,6.037049,10.945972,9.201888,5.2441063,2.455824,5.159209,5.943158,5.7382846,789,795,704,758,704,795,786,1005,789,700,956,838
Niraparib,topotecan,T47D,breast,3599.5,0.9642936,9.111704,0.40523082,5.3739986,2.3584921,-0.775766,2.2538486,3.7525804,0.57204384,1.1589861,1.4335431,8.373325,-3.8029232,-2.4275208,0.6336192,-4.930393,-3.0789456,3.3150704,1.3828099,-2.1588295,1.2593739,-3.7421465,-8.105763,-5.561104,0.7879588,2667,2865,2643,2792,2643,2865,2873,2536,2667,2650,2715,3324
MK-5108,Deforolimus,T47D,breast,327.5,8.728023,4.731494,7.429732,7.986071,2.5096989,1.7121581,2.9078286,1.7317901,4.917363,7.291569,-2.1655474,1.7265342,7.360809,7.9059596,2.6155572,6.34056,8.307118,12.131107,4.8471284,7.1215568,8.584496,5.3221927000000004,3.3714848,6.5538173,1.074319,942,1118,915,1009,915,1118,1126,881,942,902,984,1139
MK-5108,7-Ethyl-10-hydroxycamptothecin,T47D,breast,3941.5,-1.8626072,0.58527523,1.8325785,-0.5955997,0.002428515,1.1091182,-3.5577989,4.174249,1.7543074,1.6688272,-0.55013555,3.4924119,3.056577,-4.5699778,-2.84688,1.1433804,-0.05892919,-4.699819,6.233203,1.9503736,-2.127893,0.19842187,-4.1007457,0.6723771,-4.3389235,2830,2704,2790,2800,2790,2704,2734,2746,2830,2796,2830,2512
Deforolimus,Dinaciclib,T47D,breast,311.5,11.907324,7.523878,10.075396,8.857313,8.717092,8.002762,5.9290295,4.4751697,5.5699577,9.920291,8.184217,8.304387,12.838577,9.091074,5.7781463,8.024569,10.267679,9.957098,6.744526,9.276022,12.344522,8.181725,9.860838,9.3683,0.40596402,321,357,329,343,329,357,356,321,321,330,308,326
Deforolimus,geldanamycin,T47D,breast,519.5,9.725617,5.194909,5.8475537,8.301209,5.8324714,-3.598302,2.5223503,9.43986,5.2944026,5.6917663,4.039619,5.298126,7.7008944,9.126204,8.722505,7.6228976,7.3894477,5.8397303,9.527697,6.193551,8.176604,10.58376,6.844758,4.8187304,5.3624325,577,707,593,652,593,707,695,594,577,602,501,533
Deforolimus,891494-63-6,T47D,breast,3483.5,0.11030732,-3.9233696,7.2882333,-0.71672845,-4.345132,-0.49989575,-7.6299367,-0.81799966,1.1747937,0.90811986,-8.865086,2.760491,-2.2130163,5.7340136,5.6233754,0.6627448,6.1440887,3.1773102,-1.0811937,-5.4697485,6.2852693,-0.72019106,-6.0583043,-3.912858,2.7550087,2772,3182,2852,3023,2852,3182,3173,2847,2772,2830,2413,3511
paclitaxel,Erlotinib,T47D,breast,2735.5,3.810669,2.7343712,5.3003902,4.510904,3.2067757,4.0728865,0.5890751,2.944203,1.3378147,1.3174992,1.8316942,3.4709308,3.4549587,3.1319168,3.8919125,0.44533744,2.2273955,0.31910113,-0.18589042,4.2701817,1.0672557,4.296233,-2.905372,2.4080997,6.69991,1808,1608,1826,1681,1826,1608,1625,1825,1808,1841,2022,1546
paclitaxel,L-778123 free base,T47D,breast,2329.5,-2.1157959,-2.6692717,-3.3279386,1.9335856,2.585672,-2.8259747,-3.9797032,5.446829,-2.4076877,-2.885201,-6.9677634,-3.506696,-4.93509,-5.8736563,-1.4236461,6.3717475,-8.328035,-13.650081,-6.8442817,0.062313538,-2.9028077,-4.750949,-6.2800775,-7.807425,-0.92235875,3770,3858,3796,3868,3796,3858,3854,3942,3770,3804,3672,4157
391210-10-9,891494-63-6,T47D,breast,1191.5,-7.9556174,-2.6082966,-6.035962,6.203433,-8.939224,3.8487604,-10.300234,-7.6963987,-3.9584358,-4.7799277,-0.874912,-0.1448449,-5.024042,-0.96739745,2.0995042,-2.200563,-1.6679039,-8.102251,-1.5774546,-2.8023415,-7.971701,-4.0180583,-3.1688347,-0.22708446,3.538184,3701,3800,3789,3808,3789,3800,3799,3779,3701,3794,3555,3685
391210-10-9,topotecan,T47D,breast,1389.5,-3.942205,0.06312229,-5.503221,-4.332748,-1.7824886,-5.5838614,-6.320263,0.2895192,-11.6440935,-2.6872094,0.5422853,-3.535734,-2.6602945,3.0648708,2.2304661,3.6537328,-0.18968357,-5.698398,-1.0607641,-0.8179761,1.9666169,-1.5649004,-8.848724,7.7452345,-2.18086,3455,3517,3504,3543,3504,3517,3513,3636,3455,3504,3377,3965
7-Ethyl-10-hydroxycamptothecin,Sorafenib,T47D,breast,2015.5,9.332732,8.489143,7.4070144000000004,6.770646,6.4404817,2.6499183,0.3936491,8.444925,6.8800654,2.000221,5.455632,7.7941556,2.6361141,3.9772742,6.336552,3.7697823,-2.1075501,2.9894185,7.088582,4.5907784,-1.9854875,5.0583916,4.0244145,0.19693443,4.709913,1111,1421,1112,1216,1112,1421,1415,975,1111,1114,943,1631
Sunitinib,Dinaciclib,T47D,breast,5053.5,-5.9881754,-6.2014914,-15.259175,-13.147896,-24.178164,-11.452816,-21.499962,-15.144787000000001,-18.139774,-18.362675,-5.4718204,-2.8110917,-12.185431,-1.3593767,-13.334294,-9.694867,-18.037468,-9.237962,-16.323492,-7.432066,-16.255817,-13.9183655,-7.946109,-9.564042,-10.357041,4857,4830,4853,4838,4853,4830,4828,4902,4857,4852,4830,4631
Sunitinib,391210-10-9,T47D,breast,115.5,2.0321853,4.797304,7.0346184,6.1744013,5.8288603,3.2378948,-7.753413,10.699007,3.8209949,5.271787,10.4851885,3.6454768,3.5299883,2.768342,-0.04127363,10.256467,5.9439397,7.4996905,6.708074,10.473615,8.224716,4.535316,5.850569,12.8232,8.908055,841,1354,791,1028,791,1354,1317,786,841,789,883,936
Sunitinib,7-Ethyl-10-hydroxycamptothecin,T47D,breast,5481.5,-10.812463,-1.339337,-11.666663,-5.719269,-7.4584985,-23.30499,-22.700777,4.366699,-9.009435,-3.1474838,2.1302555,-1.7820073,-7.045388,-2.6208415,-8.469096,-10.845206,-19.757303,-10.774238,-1.1859304,-3.2393625,-24.424042,-10.834541,-12.914093,-0.10936157,-6.3979263,4420,4725,4608,4634,4608,4725,4726,4608,4420,4620,4318,4834
Sunitinib,Sorafenib,T47D,breast,157.5,5.973199,7.0427275,9.888323,9.306366,9.480383,1.9524306,9.411998,10.997907,12.251378,7.726423,8.191374,6.9713974,9.749097,0.90479785,7.366162,5.574068,4.652364,8.795929,15.334184,11.819645,10.305532,4.396166,7.828586,3.9561458,10.477852,410,417,370,416,370,417,421,304,410,378,482,589
temozolomide,MK-5108,T47D,breast,4893.5,-10.262308,-17.529411,-15.651165,-10.042567,-13.305156,-6.0059867,-8.156646,-1.494548,-11.462819,-7.255268,-2.1885016,-18.673824,-7.0072103,-5.314678,-10.263233,-10.634809,-4.170452,-11.4885,-6.278964,-7.323977,-12.802489,-4.3295846,-14.850642,-8.43903,-39.424316,4738,4936,4768,4812,4768,4936,4928,4744,4738,4769,4773,4808
temozolomide,Sorafenib,T47D,breast,4979.5,-13.09801,-18.207424,-18.787891,-17.521582,-15.821422,-21.56027,-30.041245,-6.5344157,-21.233727,-32.265213,-5.8086553,-12.312527,-23.018818,-23.021126,-30.801895,-17.603289,-6.436912,-6.051501,-14.609161,1.4287816,-12.6539545,-29.471355,-13.807098,-24.27058,-6.343917,4986,5082,5072,5080,5072,5082,5083,5119,4986,5072,4860,4933
topotecan,915019-65-7,T47D,breast,183.5,16.468592,7.40989,14.10035,10.665068,8.825693,11.560503,8.058704,6.81861,7.5726852,5.037628,6.9578056,14.651073,9.407654,10.079786,15.984108,13.78925,8.960671,0.31954497,12.56606,12.8773365,9.393134,15.565265,2.4850402,15.388478,11.753083,241,318,154,272,154,318,316,164,241,150,376,273
topotecan,891494-63-6,T47D,breast,5125.5,-9.799404,-9.262697,-18.259516,-10.273173,-12.145397000000001,-21.793736,-9.453888,-14.196644,-4.804759,-8.833486,-20.913363,-12.972548,-12.809114,-19.129215,-13.762474,-29.120293,-23.82878,-4.70564,-18.071613,-25.853477,-17.99166,-14.425099,-22.767298,-27.322346,-25.13786,5058,5046,5044,5059,5044,5046,5048,5011,5058,5041,5068,4784
topotecan,Sorafenib,T47D,breast,1809.5,6.6918736,8.6831410000000009,6.2707605,10.614558,8.209637,3.6681945,5.248717,6.3088417,5.8455925,1.2258198,2.753408,5.109994,1.5450829,2.2888322,6.998686,1.117508,1.4238443,2.5139296,6.4290624,-1.7416291,2.8794594,5.460291,-4.1935906,2.3329587,3.6351962,1326,1446,1288,1387,1288,1446,1451,1298,1326,1291,1139,1458
vinblastine,Dasatinib,T47D,breast,4303.5,1.3018938,-2.434688,1.775171,-2.5215957,-1.8664796,-2.6028464,-1.3071358,-4.1142573,-2.7467182,1.3960549,-4.7338257,-4.3423743,-0.49704972,-4.711667,0.30373096,-4.8449159999999996,-0.13286845,-4.8816295,1.551223,-3.6134982,2.1357834,-9.999194,-0.72830045,0.8933896,-0.054152295,3496,3357,3466,3418,3466,3357,3363,3584,3496,3478,3609,3342
vinblastine,Erlotinib,T47D,breast,2083.5,0.379625,-2.2568307,1.4520694,0.34986314,1.0672659,0.5692588,1.854982,-2.619358,-5.63085,-3.9154844,3.2613003,-1.3269619,-2.993021,-0.98853314,3.2127566,-1.2466695,3.486586,-0.1811264,-3.8303392,-0.047292475,-4.553492,0.23278159,-5.9431386,-2.4205813,-0.100404516,3193,2978,3171,3125,3171,2978,2989,2935,3193,3154,3354,2742
vinblastine,MK-2206,T47D,breast,2179.5,0.46620223,-0.6186509,0.03729347,-2.532363,4.184561,-0.2830953,-3.3317468,-0.9683696,-1.7027919,-0.5567661,-3.3403835,-6.8961377,-0.67220974,0.823277,5.5039787,-1.9114511,1.7953796,-0.95552653,-0.9993591,2.309638,5.413889,-1.2952447,0.70979625,-1.5141414,-2.5507982,2965,2849,2922,2865,2922,2849,2847,3112,2965,2921,2957,2782
vinblastine,Sunitinib,T47D,breast,5737.5,-13.491432,-12.8168335,-17.136492,-18.282492,-12.811316,-31.079468,-25.654364,-6.5323615,-26.092112,-17.741798,-4.2716627,-10.719627,-26.17594,-5.1014423,-9.159906,-15.145094,-16.788488,-1.1799768,-24.34137,-21.814405,-26.683823,-37.61196,-18.789558,-13.066183,-11.661772,5027,5108,5078,5089,5078,5108,5110,5065,5027,5084,4956,4953
vinorelbine,MK-2206,T47D,breast,1115.5,1.8079469,2.5777357,5.222812,2.156109,2.9128175,3.1228034,4.8018885,2.855543,1.5441508,9.254655,2.8508115,6.058985,-1.1245414,6.236163,4.9657803,8.305626,5.650189,1.208183,5.9040413,3.9256115,5.3469806,5.6149826,5.6668825,3.5741673,-1.3964319,1343,1220,1349,1317,1349,1220,1234,1169,1343,1333,1185,1286
vinorelbine,Sunitinib,T47D,breast,4919.5,-11.866588,-6.1610804,-12.78472,-12.848164,-14.388113,-12.950743,-17.816027,-6.8363943,-12.858007,-10.259595,-0.024789345,-7.1394463,-17.028418,1.7164276,-13.789522,-10.079902,-15.445441,-9.615557,-8.599191,-12.8257265,-10.742487,-13.956158,-9.011409,-7.5259843,-17.285536,4783,4720,4785,4767,4785,4720,4719,4870,4783,4783,4768,4886
Vorinostat,Veliparib,T47D,breast,5353.5,-39.32369,-36.24411,-31.784258,-12.045681,-31.931599,-33.032475,-33.70707,-16.02313,-25.076126,-33.758656,-21.001925,-26.045324,-28.164492,-26.874912,-35.595505,-37.574852,-33.237034,-25.456446,-29.290346,-38.934013,-24.373535,-22.776897,-40.455044,-19.651535,-11.78342,5421,5411,5421,5427,5421,5411,5409,5462,5421,5425,5526,5577
Vorinostat,Dasatinib,T47D,breast,1195.5,2.8412783,-1.7612858,3.3589358,2.1292267,6.8221226,7.9363613,7.45224,2.8502653,4.468419,2.3168318,1.5904515,5.2160153,0.05884175,4.5467873,6.123633,7.325306,4.9626203,-5.7769113,4.8200436,3.126477,9.2898445,4.72804,4.199384,5.3096375,5.5407963,1327,1498,1333,1419,1333,1498,1502,1115,1327,1331,1222,1579
Vorinostat,Dinaciclib,T47D,breast,3325.5,1.6759237,3.729888,2.9286294,4.6400466,6.50403,3.0335176,4.7365694,4.5400524,8.202994,4.4160466,-1.4424295,1.5995858,3.1762707,0.20674564,2.1218102,7.1366105,7.9637356,1.3817596,5.5346403,3.1383822,1.0898719,5.1038485,5.996781,3.5242214,4.000935,1394,1291,1394,1344,1394,1291,1343,1448,1394,1392,1377,1314
Vorinostat,geldanamycin,T47D,breast,2993.5,9.260405,4.983142,2.797414,5.9104805,-4.767419,-2.6969025,-1.0203793,1.9744947,4.690729,2.4641516,-7.180758,5.7802954,2.5925717,6.905005,3.4750865,1.8485587,2.2338693,-0.48401102,-1.5992908,-8.050612,-0.12694444,0.0696922,-3.0112705,0.035735514,0.47699517,2344,2658,2371,2528,2371,2658,2652,2221,2344,2357,2096,3349
Vorinostat,gemcitabine,T47D,breast,277.5,8.608948,4.8282423,5.3644905,10.375194,9.618072,6.543105,5.3302183,9.717941,5.4214334,11.582398,4.2745495,7.883572,8.489971,0.95684487,4.700823,7.679503,5.38344,5.6939893,10.046236,9.691539,1.3126781,5.905438,2.2598078,7.4422026,3.9346497,603,635,584,618,584,635,658,703,603,584,617,704
Vorinostat,Deforolimus,T47D,breast,515.5,16.529198,10.9308605,10.772807,12.541826,12.770466,10.734846,11.716126,11.860773,13.951379,13.214097,18.891953,13.473183,13.708668,13.030605,12.111456,12.120272,11.068482,13.382415,9.924953,12.232894,11.899422,9.878125,9.208864,9.7868395,9.218434,57,46,85,52,85,46,47,102,57,87,84,32
Vorinostat,391210-10-9,T47D,breast,845.5,4.517066,0.44145864,1.8065901,6.7168517,1.6489526,2.9988089000000002,1.6036409,2.545088,8.7975445,2.7490928,-2.3648193,5.1936626,3.893253,6.2240934,3.258632,6.143412,3.504064,6.271385,-1.723139,-1.1780839,8.253099,6.6113095,5.996448,6.4033422,3.9476786,1426,1476,1406,1452,1406,1476,1490,1320,1426,1409,1356,1831
Vorinostat,Sunitinib,T47D,breast,4907.5,-6.1814814,-4.8751287,-7.2976403,-5.5374312,-6.095625,-8.90715,-1.6869764,-6.9042034,-7.5699763,-7.5061703,-2.8553965,1.6926428,-8.86775,1.8413548,-1.115437,-0.7711893,-7.247378,0.6110945,-7.4545045,-8.274969,-8.545021,-5.7350473,-0.19093856,-0.83244777,-2.9097776,4102,4080,4137,4119,4137,4080,4082,4431,4102,4132,3879,3623
915019-65-7,7-Ethyl-10-hydroxycamptothecin,T47D,breast,945.5,9.340834,5.3908253,14.253432,10.993428,9.182382,9.391178,7.263275,10.209894,9.025685,1.453878,3.9233797,15.114511,10.595753,7.688812,8.048467,10.3865385,6.246729,3.3196535,8.169098,7.6827035,8.1961155,9.649529,7.1430516,7.205378,9.3841305,334,323,325,333,325,323,348,308,334,327,380,341
cyclophosphamide,MK-2206,T47D,breast,4811.5,-1.5438029,-5.96556,-0.44177914,-7.111888,-7.657282,-4.616936,-24.407454,-7.938578,-4.9040785,-9.616854,-0.9792201,-4.808155,-5.8346953,-14.138625,-16.936302,-3.3428624,-12.77759,-4.9914465,-7.6343374,-14.41931,-6.872671,-6.9671183,-6.770602,-4.94469,7.509323,4409,4543,4495,4513,4495,4543,4543,4485,4409,4504,4213,4524
cyclophosphamide,Deforolimus,T47D,breast,5095.5,-7.3197927,-3.2979846,-3.0775588,-4.61332,-9.037966,-10.321581,-18.413845,-0.58184993,-9.541771,-27.487576,-5.578307,-18.76076,-11.208206,-10.008046,-19.689003,-18.381954,-18.185001,-13.670882,-1.7964588,-9.57534,-9.879878,-14.19082,-4.28894,-11.611568,-3.8508286,4722,4776,4763,4775,4763,4776,4774,4745,4722,4771,4785,4677
Dasatinib,Eloxatin (TN),T47D,breast,3337.5,-0.74688905,-5.174964,1.5867586,-4.6104784,1.5857699,-2.6491432,-0.5839158,-0.1756455,0.99628526,0.43911257,-3.096035,1.8416481,0.3586322,2.100412,2.477334,1.788351,1.0578587,-4.272241,-5.3900776,2.1668625,1.3284204,-9.305923,0.3650338,-3.2679524,-0.6614446,3104,3145,3153,3123,3153,3145,3145,2740,3104,3151,3196,3628
metformin,MK-1775,T47D,breast,3765.5,-16.701138,-6.2695694,-6.913179,1.550058,-8.453103,2.2623825,-2.361512,-6.684538,3.0551078,-1.2653803,2.2752976,5.1732087,-3.288729,0.5693334,-0.33056253,-2.4926138,-5.56192,0.3762951,-2.6045249,-7.885216,3.3834357,1.756954,-5.4249897,4.1550536,7.3636684,3260,3968,3458,3581,3458,3968,3952,3405,3260,3455,3123,4327
metformin,891494-63-6,T47D,breast,1781.5,-9.373507,-1.4397644,1.7948507,1.0815681,9.644185,-0.63142794,4.1738734,5.0347733,12.0828285,5.0563245,0.16427079,4.2622128,7.3570757,-0.63475126,7.133135,9.326219,7.6632237,6.4170513,8.277294,1.6980954,5.0321627,0.9138557,4.6693835,5.3902097,8.989435,1361,1964,1289,1636,1289,1964,1953,1134,1361,1270,1369,2004
metformin,Vorinostat,T47D,breast,5153.5,-23.284384,-13.69512,-11.319365,-8.693757,-11.910289,-19.742462,-15.939522,-25.055168,-25.165594,-14.901365,-8.509341,-26.597492,-23.250017,-20.561085,-18.415756,-33.783,-42.090702,-20.38479,-22.017805,-30.636715,-29.656094,-13.727634,-22.139734,-13.2171755,-10.552264,5205,5263,5203,5227,5203,5263,5257,5174,5205,5211,5216,5308
Eloxatin (TN),891494-63-6,T47D,breast,4279.5,-9.739272,-11.95902,-13.236418,-20.031952,-11.566333,-22.756908,-14.072561,-17.012281,-20.956722,-9.885137,-18.028242,-12.6807995,-8.913516,-8.324695,-7.1916513,-14.189192,-9.542853,-11.493261,-13.855818,-17.74696,-10.696446,-11.075638,-7.0474267,-13.63823,-16.08835,4967,4843,4916,4888,4916,4843,4841,4907,4967,4914,5069,4779
5-Fluorouracil,MK-1775,HCT.116,digestive_system,1991.5,0.90126383,4.7650414,-2.5657663,2.184789,1.1634678,2.2658682,0.37042484,-8.1368685,-5.1639,2.5142388,3.4970686,-5.9534388,0.7978718,-0.040885713,0.25429535,-1.5939076,-4.002945,1.4838355,-1.2003778,0.15764903,-2.7518566,-2.2849343,-3.665987,-3.3985155,0.96739095,3079,3033,3124,3075,3124,3033,3043,2750,3079,3110,3212,3409
