Drug1,Drug2,Cell_Line,Tissue,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,BIRRA,RRA
Docetaxel,MK-2206,T47D,breast,13299,3212,4161,3752,4161,13345,18165,12154,13299,12880,18351
Docetaxel,AZD8055,EVSA.T,breast,8898,7622,8762,8369,8762,9367,16741,8477,8898,8615,8042
Docetaxel,MK-2206,UACC.893,breast,3849,16448,16652,16386,16652,7755,3072,3111,3849,3421,5466
Docetaxel,AZD8055,HCC1143,breast,18435,174,185,174,185,18168,18771,18081,18435,18708,18349
Docetaxel,AZD8055,HCC1187,breast,16747,903,1865,1358,1865,17297,18368,17346,16747,16157,18347
Docetaxel,AZD8055,HCC1395,breast,18987,25,14,18,14,18985,18851,18976,18987,18943,18345
Docetaxel,AZD8055,HCC1419,breast,16997,654,1293,1063,1293,17357,18444,17125,16997,17107,18343
Docetaxel,Palbociclib,AU565,breast,18443,195,202,191,202,18453,18756,18384,18443,18444,18341
Docetaxel,AZD8055,HCC1428,breast,18080,287,309,279,309,18169,18711,18242,18080,17860,18339
Docetaxel,AZD8055,HCC1806,breast,18076,273,321,267,321,17972,18698,18004,18076,18189,18337
Docetaxel,AZD8055,HCC1937,breast,18530,178,175,173,175,18395,18768,18296,18530,18709,18335
Docetaxel,Palbociclib,BT.549,breast,18741,114,104,109,104,18606,18809,18486,18741,18944,18333
Docetaxel,Palbociclib,CAL.120,breast,18203,233,266,228,266,18123,18719,18299,18203,18065,18331
Docetaxel,AZD8055,HCC1954,breast,17027,1150,2174,1563,2174,17775,18322,17862,17027,15816,18329
Docetaxel,Palbociclib,CAL.51,breast,18050,265,300,258,300,17998,18701,17984,18050,18445,18327
Docetaxel,AZD8055,HCC38,breast,18383,197,210,194,210,18270,18743,17954,18383,18256,18325
Docetaxel,AZD8055,HCC70,breast,17272,375,758,489,758,17027,18548,16617,17272,16855,18323
Docetaxel,Palbociclib,CAMA.1,breast,18247,207,221,204,221,18030,18740,17914,18247,18446,18321
Docetaxel,Palbociclib,COLO.824,breast,18795,107,94,101,94,18696,18807,18759,18795,18945,18319
Docetaxel,AZD8055,Hs.578.T,breast,17985,279,341,281,341,17960,18684,17864,17985,17665,18317
Docetaxel,Palbociclib,DU.4475,breast,9453,8047,9104,8672,9104,10701,16489,8173,9453,9599,18316
Docetaxel,AZD8055,JIMT.1,breast,17346,382,732,524,732,17117,18554,17071,17346,17465,18314
Docetaxel,AZD8055,MCF7,breast,8415,9470,10504,9953,10504,9480,15156,9030,8415,8276,8097
Docetaxel,Palbociclib,EFM.19,breast,18976,31,28,26,28,18959,18825,18968,18976,18946,18312
Docetaxel,AZD8055,MDA.MB.157,breast,16371,636,1209,1088,1209,16035,18439,15731,16371,16270,18310
Docetaxel,Palbociclib,EVSA.T,breast,15032,1531,2178,2100,2178,14747,18320,14688,15032,14365,18308
Docetaxel,AZD8055,MDA.MB.231,breast,17369,376,694,482,694,17109,18558,17050,17369,17305,18306
Docetaxel,Palbociclib,HCC1143,breast,18228,213,229,210,229,18053,18718,17890,18228,18257,18304
Docetaxel,Palbociclib,HCC1187,breast,18071,289,417,292,417,18165,18639,18231,18071,17802,18302
Docetaxel,AZD8055,MDA.MB.361,breast,16629,1298,2267,1768,2267,17395,18302,17747,16629,15931,18300
Docetaxel,AZD8055,MDA.MB.415,breast,18609,147,150,139,150,18559,18746,18566,18609,18447,18298
Docetaxel,Palbociclib,HCC1395,breast,18993,18,12,14,12,18991,18829,18991,18993,18947,18296
Docetaxel,AZD8055,MDA.MB.436,breast,18932,54,38,45,38,18889,18813,18845,18932,18948,18294
Docetaxel,Palbociclib,HCC1419,breast,18100,293,348,295,348,18106,18660,17887,18100,18011,18292
Docetaxel,AZD8055,MDA.MB.453,breast,15792,1817,3047,2241,3047,16473,18240,15213,15792,14960,18290
Docetaxel,AZD8055,MDA.MB.468,breast,15063,1702,2641,2239,2641,14833,18275,14469,15063,14812,18288
Docetaxel,Palbociclib,HCC1428,breast,18814,117,90,105,90,18780,18792,18742,18814,18710,18286
Docetaxel,AZD8055,MFM.223,breast,18233,258,292,246,292,18388,18678,18310,18233,18066,18284
Docetaxel,AZD8055,OCUB.M,breast,13587,4427,6156,4779,6156,14389,17629,14617,13587,13232,18282
Docetaxel,Palbociclib,HCC1806,breast,18801,97,92,91,92,18698,18779,18655,18801,18949,18280
Docetaxel,AZD8055,T47D,breast,17537,356,538,421,538,17270,18578,17344,17537,17619,18278
Docetaxel,AZD8055,UACC.893,breast,10997,7974,9435,8400,9435,13027,16200,9692,10997,10398,18276
Docetaxel,Palbociclib,HCC1937,breast,18829,92,76,85,76,18719,18785,18734,18829,18711,18274
Docetaxel,Palbociclib,HCC1954,breast,18723,120,114,116,114,18631,18758,18622,18723,18950,18272
Docetaxel,Palbociclib,HCC202,breast,18844,88,79,81,79,18789,18775,18806,18844,18951,18270
Docetaxel,Palbociclib,HCC38,breast,18574,163,141,159,141,18524,18742,18452,18574,18448,18268
Docetaxel,Palbociclib,HCC70,breast,18793,99,97,94,97,18673,18766,18686,18793,18952,18266
Docetaxel,Palbociclib,Hs.578.T,breast,18526,166,177,164,177,18509,18729,18311,18526,18712,18264
Docetaxel,Palbociclib,JIMT.1,breast,18502,171,163,168,163,18361,18728,18308,18502,18449,18262
Docetaxel,Palbociclib,MCF7,breast,8225,9864,10696,10262,10696,9316,14984,8016,8225,8349,9522
Docetaxel,Palbociclib,MDA.MB.157,breast,17778,347,482,388,482,17697,18581,17868,17778,17620,18260
Docetaxel,Palbociclib,MDA.MB.231,breast,17912,267,328,268,328,17691,18647,17943,17912,18067,18258
Docetaxel,Palbociclib,MDA.MB.361,breast,18107,346,509,373,509,18477,18576,18608,18107,17514,18256
Docetaxel,Palbociclib,MDA.MB.415,breast,18947,48,37,40,37,18902,18799,18889,18947,18953,18254
Docetaxel,Palbociclib,MDA.MB.436,breast,18924,55,41,46,41,18861,18795,18791,18924,18954,18252
Docetaxel,Palbociclib,MDA.MB.453,breast,16173,1626,2842,2037,2842,16595,18245,16619,16173,15546,18250
Docetaxel,Palbociclib,MDA.MB.468,breast,17817,311,422,322,422,17540,18606,17761,17817,17803,18248
Docetaxel,Palbociclib,MFM.223,breast,18839,94,72,83,72,18807,18764,18779,18839,18955,18246
Docetaxel,Palbociclib,OCUB.M,breast,18131,231,261,230,261,17992,18666,17759,18131,18258,18244
Docetaxel,Palbociclib,T47D,breast,17979,271,327,272,327,17820,18637,17677,17979,17804,18242
Docetaxel,Palbociclib,UACC.893,breast,17481,368,571,444,571,17415,18543,17549,17481,17502,18240
Docetaxel,Pictilisib,AU565,breast,17992,326,400,340,400,18158,18604,18281,17992,17621,18238
Docetaxel,Pictilisib,BT.549,breast,18576,159,153,154,153,18428,18717,18290,18576,18450,18236
Docetaxel,Pictilisib,CAL.120,breast,13496,3642,4854,4117,4854,13709,17959,13630,13496,12655,18234
Docetaxel,Pictilisib,CAL.51,breast,10136,8234,9604,8729,9604,11299,15993,9683,10136,9574,18232
Docetaxel,Pictilisib,CAMA.1,breast,13281,3578,4644,4096,4644,13619,18003,12745,13281,13161,18230
Docetaxel,Pictilisib,COLO.824,breast,18046,292,385,294,385,18094,18612,18155,18046,18068,18228
Docetaxel,Pictilisib,DU.4475,breast,5866,12187,12761,12485,12761,7393,11357,5745,5866,5695,5267
Docetaxel,Pictilisib,EFM.19,breast,18722,131,113,123,113,18651,18735,18556,18722,18451,18226
Docetaxel,Pictilisib,EVSA.T,breast,5143,13147,13568,13350,13568,6929,9833,4927,5143,4996,4637
Docetaxel,Pictilisib,HCC1143,breast,18038,232,272,231,272,17712,18655,17713,18038,18713,18224
Docetaxel,Pictilisib,HCC1187,breast,15639,2152,3702,2600,3702,16399,18167,16764,15639,14886,18222
Docetaxel,Pictilisib,HCC1395,breast,18984,27,20,21,20,18962,18791,18960,18984,18956,18220
Docetaxel,Pictilisib,HCC1419,breast,15357,2391,3543,2820,3543,15887,18186,16225,15357,14819,18218
Docetaxel,Pictilisib,HCC1428,breast,18061,268,293,255,293,17987,18638,18100,18061,18069,18216
Docetaxel,Pictilisib,HCC1806,breast,16327,1030,1877,1529,1877,16418,18321,16172,16327,16284,18214
Docetaxel,Pictilisib,HCC1937,breast,17807,312,378,327,378,17552,18596,17554,17807,18259,18212
Docetaxel,Pictilisib,HCC1954,breast,13964,5337,7271,5685,7271,15508,17242,16135,13964,13159,18210
Docetaxel,Pictilisib,HCC202,breast,17251,449,868,666,868,17257,18446,17443,17251,17108,18208
Docetaxel,Pictilisib,HCC38,breast,18236,211,220,208,220,17982,18664,17950,18236,18452,18206
Docetaxel,Pictilisib,HCC70,breast,15184,2076,3262,2518,3262,15010,18196,15124,15184,15114,18204
Docetaxel,Pictilisib,Hs.578.T,breast,17141,427,816,638,816,16909,18466,17387,17141,16935,18202
Docetaxel,Pictilisib,JIMT.1,breast,14027,2870,3986,3389,3986,13962,18123,14130,14027,14469,18200
Docetaxel,Pictilisib,MCF7,breast,4872,13843,14289,14008,14289,6964,7598,4289,4872,4576,5497
Docetaxel,Pictilisib,MDA.MB.157,breast,15227,1237,1952,1846,1952,14804,18305,14315,15227,15262,18198
Docetaxel,Pictilisib,MDA.MB.231,breast,15812,899,1532,1445,1532,15384,18345,15373,15812,15915,18196
Docetaxel,Pictilisib,MDA.MB.361,breast,13380,5715,7445,6124,7445,14906,17171,14525,13380,12682,18194
Docetaxel,BI-2536,CAL.51,breast,13354,4592,6477,5027,6477,14719,17483,13686,13354,12860,18192
Docetaxel,BI-2536,CAMA.1,breast,16257,571,1069,1003,1069,15560,18414,15586,16257,16311,18190
Docetaxel,BI-2536,COLO.824,breast,16975,709,1568,1117,1568,17361,18349,17619,16975,16592,18188
Docetaxel,BI-2536,DU.4475,breast,6593,11606,12342,11914,12342,8401,12266,6087,6593,6574,6881
Docetaxel,BI-2536,EFM.19,breast,18586,155,178,151,178,18530,18677,18334,18586,18714,18186
Docetaxel,BI-2536,EVSA.T,breast,9896,7143,8518,7914,8518,10364,16762,8800,9896,9760,10684
Docetaxel,BI-2536,HCC1143,breast,17512,342,574,394,574,17138,18511,16965,17512,17861,18184
Docetaxel,BI-2536,HCC1187,breast,14565,3875,5892,4228,5892,16248,17646,14454,14565,14128,18182
Docetaxel,BI-2536,HCC1395,breast,18927,57,61,47,61,18897,18734,18859,18927,18957,18180
Docetaxel,BI-2536,HCC1419,breast,14091,2949,4179,3436,4179,14378,18081,13762,14091,13883,18178
Docetaxel,BI-2536,HCC1428,breast,17612,365,682,430,682,17626,18488,17684,17612,17666,18176
Docetaxel,BI-2536,HCC1806,breast,17244,417,842,612,842,17435,18436,16766,17244,17466,18174
Docetaxel,BI-2536,HCC1937,breast,17916,318,439,335,439,17917,18538,18020,17916,18012,18172
Docetaxel,BI-2536,HCC1954,breast,17001,1319,2863,1718,2863,17671,18218,17513,17001,16229,18170
Docetaxel,BI-2536,HCC38,breast,17209,390,843,551,843,17091,18438,16450,17209,17355,18168
Docetaxel,BI-2536,HCC70,breast,16874,541,1254,918,1254,17030,18371,16223,16874,16762,18166
Docetaxel,BI-2536,Hs.578.T,breast,17075,516,1267,844,1267,17480,18372,16391,17075,16444,18164
Docetaxel,BI-2536,JIMT.1,breast,16863,513,1084,861,1084,16831,18401,16788,16863,16445,18162
Docetaxel,BI-2536,MCF7,breast,8984,9343,10416,9774,10416,10511,15192,8307,8984,8864,12046
Docetaxel,BI-2536,MDA.MB.157,breast,15423,1291,2429,1876,2429,15465,18253,15220,15423,15053,18159
Docetaxel,BI-2536,MDA.MB.231,breast,15008,1846,3277,2369,3277,15070,18190,14662,15008,15017,18157
Docetaxel,BI-2536,MDA.MB.361,breast,16441,2196,3499,2506,3499,17570,18181,17572,16441,15645,18155
Docetaxel,BI-2536,MDA.MB.415,breast,18364,204,278,202,278,18360,18598,18503,18364,18453,18153
Docetaxel,BI-2536,MDA.MB.436,breast,18715,121,122,118,122,18600,18681,18479,18715,18958,18151
Docetaxel,BI-2536,MDA.MB.453,breast,14761,3107,4861,3463,4861,15876,17894,13948,14761,13898,18149
Docetaxel,BI-2536,MDA.MB.468,breast,14950,1951,3062,2463,3062,14876,18209,14892,14950,14720,18147
Docetaxel,BI-2536,MFM.223,breast,17009,609,1214,986,1214,17417,18370,17040,17009,16370,18145
Docetaxel,BI-2536,OCUB.M,breast,14874,2782,4286,3229,4286,15593,18037,14998,14874,13960,18143
Docetaxel,BI-2536,T47D,breast,16699,556,1110,949,1110,16484,18382,16883,16699,16763,18141
Docetaxel,BI-2536,UACC.893,breast,13410,4731,6508,5136,6508,14392,17440,14157,13410,12295,18139
Docetaxel,Sorafenib,AU565,breast,17779,580,1523,824,1523,18011,18327,18046,17779,17312,18137
Docetaxel,Sorafenib,BT.549,breast,18635,133,132,126,132,18475,18663,18221,18635,18715,18135
Docetaxel,Sorafenib,CAL.120,breast,17253,474,1119,713,1119,17370,18389,17318,17253,16989,18133
Docetaxel,Sorafenib,CAL.51,breast,16401,854,1830,1337,1830,16837,18308,16722,16401,15974,18131
Docetaxel,Sorafenib,CAMA.1,breast,17457,357,576,428,576,17104,18482,17139,17457,17622,18129
Docetaxel,Sorafenib,COLO.824,breast,18531,176,203,170,203,18520,18630,18293,18531,18454,18127
Docetaxel,Sorafenib,DU.4475,breast,9596,8776,9976,9237,9976,10986,15665,10153,9596,9081,11929
Docetaxel,Sorafenib,EFM.19,breast,18950,47,46,39,46,18916,18708,18918,18950,18959,18124
Docetaxel,Sorafenib,EVSA.T,breast,12881,3698,5026,4252,5026,12928,17877,11642,12881,13018,18122
Docetaxel,Sorafenib,HCC1143,breast,17907,248,326,252,326,17580,18555,17162,17907,18716,18120
Docetaxel,Sorafenib,HCC1187,breast,16880,743,1753,1187,1753,17426,18299,16853,16880,16230,18118
Docetaxel,Sorafenib,HCC1395,breast,18991,22,18,16,18,18984,18722,18984,18991,18960,18116
Docetaxel,Sorafenib,HCC1419,breast,17834,330,463,363,463,17915,18497,17786,17834,17467,18114
Docetaxel,Sorafenib,HCC1428,breast,18643,161,151,152,151,18653,18645,18707,18643,18455,18112
Docetaxel,Sorafenib,HCC1806,breast,18149,276,359,265,359,18153,18533,18186,18149,18190,18110
Docetaxel,Sorafenib,HCC1937,breast,18397,202,215,197,215,18300,18605,18184,18397,18717,18108
Docetaxel,Sorafenib,HCC1954,breast,18644,160,183,153,183,18705,18627,18549,18644,18718,18106
Docetaxel,Sorafenib,HCC38,breast,18370,192,218,190,218,18235,18601,18114,18370,18456,18104
Docetaxel,Sorafenib,HCC70,breast,18416,186,238,185,238,18310,18590,18222,18416,18457,18102
Docetaxel,Sorafenib,Hs.578.T,breast,18312,225,281,222,281,18370,18566,18388,18312,17667,18100
Docetaxel,Sorafenib,JIMT.1,breast,18081,280,403,278,403,18140,18515,18301,18081,17623,18098
Docetaxel,Sorafenib,MCF7,breast,11590,6155,7718,6768,7718,13223,17110,10088,11590,10834,18096
Docetaxel,Sorafenib,MDA.MB.157,breast,17581,351,639,408,639,17510,18445,17659,17581,17356,18094
Docetaxel,Sorafenib,MDA.MB.231,breast,17700,333,581,374,581,17696,18455,17613,17700,17503,18092
Docetaxel,Sorafenib,MDA.MB.361,breast,17863,341,590,377,590,18129,18453,18302,17863,17504,18090
Docetaxel,Sorafenib,MDA.MB.415,breast,18901,65,70,56,70,18858,18670,18771,18901,18961,18088
Docetaxel,Sorafenib,MDA.MB.436,breast,18857,78,78,75,78,18786,18665,18783,18857,18962,18086
Docetaxel,Sorafenib,MDA.MB.453,breast,17021,621,1562,1015,1562,17707,18311,17328,17021,16538,18084
Docetaxel,Sorafenib,MDA.MB.468,breast,16444,554,1176,960,1176,16140,18354,15657,16444,16312,18082
Docetaxel,Sorafenib,MFM.223,breast,18602,154,169,147,169,18601,18616,18287,18602,18719,18080
Docetaxel,Sorafenib,OCUB.M,breast,17681,329,514,370,514,17659,18465,17711,17681,17505,18078
Docetaxel,Sorafenib,T47D,breast,17022,403,756,581,756,16541,18421,16701,17022,17357,18076
Docetaxel,Sorafenib,UACC.893,breast,16290,791,1699,1274,1699,16476,18289,15753,16290,16271,18074
Docetaxel,BI-2536,AU565,breast,15678,3575,5805,3777,5805,16886,17571,16750,15678,14733,18072
Docetaxel,BI-2536,BT.549,breast,17881,303,451,316,451,17871,18475,17967,17881,17862,18070
Docetaxel,BI-2536,CAL.120,breast,15458,1515,2643,2048,2643,15842,18221,15778,15458,15859,18068
Docetaxel,Ribociclib,AU565,breast,18339,244,291,237,291,18409,18536,18445,18339,18013,18066
Docetaxel,Ribociclib,BT.549,breast,18849,76,106,73,106,18728,18648,18682,18849,18963,18064
Docetaxel,Ribociclib,CAL.120,breast,18125,242,335,244,335,18079,18526,18129,18125,18260,18062
Docetaxel,Ribociclib,CAL.51,breast,17519,452,958,658,958,17713,18379,17845,17519,17624,18060
Docetaxel,Ribociclib,CAMA.1,breast,18173,219,267,218,267,17926,18552,17906,18173,18458,18058
Docetaxel,Ribociclib,COLO.824,breast,18807,103,120,97,120,18704,18633,18702,18807,18964,18056
Docetaxel,Ribociclib,DU.4475,breast,7367,10759,11522,11072,11522,8174,13444,7559,7367,6859,7059
Docetaxel,Ribociclib,EFM.19,breast,18980,30,34,24,34,18967,18682,18974,18980,18965,18054
Docetaxel,Ribociclib,EVSA.T,breast,13765,3579,5093,4004,5093,13725,17805,13254,13765,13040,18052
Docetaxel,Ribociclib,HCC1143,breast,18582,146,190,141,190,18414,18592,18369,18582,18459,18050
Docetaxel,Ribociclib,HCC1187,breast,18295,236,382,234,382,18382,18490,18471,18295,17805,18048
Docetaxel,Ribociclib,HCC1395,breast,18995,16,26,12,26,18995,18689,18994,18995,18966,18046
Docetaxel,Ribociclib,HCC1419,breast,18006,288,356,289,356,17973,18504,17917,18006,18014,18044
Docetaxel,Ribociclib,HCC1428,breast,18791,118,115,110,115,18732,18629,18744,18791,18967,18042
Docetaxel,Ribociclib,HCC1806,breast,18677,149,160,134,160,18648,18597,18694,18677,18460,18040
Docetaxel,Ribociclib,HCC1954,breast,18874,75,107,72,107,18792,18631,18792,18874,18720,18038
Docetaxel,Ribociclib,HCC38,breast,18598,150,167,142,167,18548,18593,18558,18598,18721,18036
Docetaxel,Ribociclib,HCC70,breast,18777,109,134,104,134,18659,18602,18732,18777,18968,18034
Docetaxel,Ribociclib,Hs.578.T,breast,18473,180,214,176,214,18460,18561,18494,18473,18461,18032
Docetaxel,Ribociclib,JIMT.1,breast,18603,141,174,132,174,18494,18589,18458,18603,18969,18030
Docetaxel,Ribociclib,MCF7,breast,9124,8994,10207,9479,10207,10846,15246,8622,9124,8726,10711
Docetaxel,Ribociclib,MDA.MB.157,breast,18217,218,297,215,297,18050,18513,18149,18217,18261,18028
Docetaxel,Ribociclib,MDA.MB.231,breast,17942,270,387,271,387,17791,18480,17948,17942,17863,18026
Docetaxel,Ribociclib,MDA.MB.361,breast,17991,366,614,410,614,18400,18426,18636,17991,17406,18024
Docetaxel,Ribociclib,MDA.MB.415,breast,18972,33,58,29,58,18932,18650,18904,18972,18970,18022
Docetaxel,Ribociclib,MDA.MB.436,breast,18963,39,57,33,57,18927,18649,18869,18963,18971,18020
Docetaxel,Ribociclib,MDA.MB.453,breast,17232,877,2072,1256,2072,17500,18248,17298,17232,16557,18018
Docetaxel,Ribociclib,MDA.MB.468,breast,17610,323,468,358,468,17170,18447,17058,17610,17864,18016
Docetaxel,Ribociclib,MFM.223,breast,18861,89,99,80,99,18834,18622,18787,18861,18722,18014
Docetaxel,Ribociclib,OCUB.M,breast,17673,379,738,478,738,17597,18402,17902,17673,17468,18012
Docetaxel,Venetoclax,MDA.MB.453,breast,15847,2270,3938,2678,3938,17015,18064,17496,15847,14778,18010
Docetaxel,Ribociclib,T47D,breast,18140,263,352,250,352,17990,18481,18084,18140,18191,18008
Docetaxel,Venetoclax,MDA.MB.468,breast,12081,5542,7167,6087,7167,12758,17222,12079,12081,11170,18006
Docetaxel,Ribociclib,UACC.893,breast,16978,493,1023,793,1023,16933,18344,17121,16978,16764,18004
Docetaxel,Venetoclax,MFM.223,breast,12376,12112,13038,11501,13038,15793,10940,14972,12376,9966,18002
Docetaxel,Venetoclax,OCUB.M,breast,9090,11387,12333,11461,12333,11603,12094,8255,9090,7686,18000
Docetaxel,Venetoclax,T47D,breast,12301,7285,8982,7689,8982,13926,16412,13280,12301,11816,17998
Docetaxel,Venetoclax,AU565,breast,15183,2918,4648,3313,4648,16347,17892,15768,15183,14441,17996
Docetaxel,Venetoclax,UACC.893,breast,9973,13169,13881,12812,13881,13217,8846,10254,9973,8266,17994
Docetaxel,Venetoclax,BT.549,breast,15808,1920,3438,2330,3438,16643,18118,17354,15808,15030,17992
Docetaxel,Venetoclax,CAL.120,breast,10717,12664,13544,12325,13544,14162,9899,12368,10717,8309,17990
Docetaxel,Venetoclax,CAL.51,breast,8678,12873,13533,12728,13533,11260,9929,8737,8678,7557,17988
Docetaxel,Venetoclax,CAMA.1,breast,11094,8145,9745,8557,9745,13200,15627,11607,11094,10248,17986
Docetaxel,Venetoclax,COLO.824,breast,6642,14853,15195,14568,15195,8824,5607,5671,6642,5973,9506
Docetaxel,Venetoclax,DU.4475,breast,1914,17717,17657,17587,17657,4863,1804,1590,1914,1817,2253
Docetaxel,Venetoclax,EFM.19,breast,13109,12087,13101,11610,13101,17159,10763,16592,13109,9335,17984
Docetaxel,Venetoclax,EVSA.T,breast,6287,13018,13577,13072,13577,7748,9735,5879,6287,5984,7151
Docetaxel,Venetoclax,HCC1143,breast,17147,462,1129,709,1129,17106,18330,17030,17147,17163,17982
Docetaxel,Venetoclax,HCC1187,breast,15588,3219,5283,3471,5283,16892,17689,16807,15588,14575,17980
Docetaxel,Venetoclax,HCC1395,breast,17013,2311,4198,2570,4198,18301,17978,18418,17013,15843,17978
Docetaxel,Venetoclax,HCC1419,breast,12983,6116,8004,6632,8004,15554,16910,12265,12983,12051,17976
Docetaxel,Venetoclax,HCC1428,breast,11044,10440,11498,10098,11498,12697,13955,12345,11044,10002,17974
Docetaxel,Venetoclax,HCC1806,breast,14890,3763,5604,4091,5604,16741,17623,17067,14890,14150,17972
Docetaxel,Venetoclax,HCC1954,breast,17351,752,1915,1142,1915,18295,18266,18574,17351,16279,17970
Docetaxel,Venetoclax,HCC38,breast,11478,12293,13243,11882,13243,14834,10580,14455,11478,8454,17968
Docetaxel,Venetoclax,HCC70,breast,11225,11314,12464,11120,12464,13520,11818,13466,11225,9195,17966
Docetaxel,Venetoclax,Hs.578.T,breast,12802,7323,9178,7582,9178,14660,16342,14390,12802,11681,17964
Docetaxel,Venetoclax,JIMT.1,breast,12228,10706,11890,10484,11890,15329,12844,15260,12228,10138,17962
Docetaxel,Venetoclax,MCF7,breast,8126,10888,11711,11127,11711,9980,13056,7638,8126,7352,10241
Docetaxel,Venetoclax,MDA.MB.157,breast,15604,1495,2683,2022,2683,15831,18192,16092,15604,15334,17960
Docetaxel,Venetoclax,MDA.MB.231,breast,10958,11086,12231,10915,12231,13137,12348,11248,10958,9519,17958
Docetaxel,Venetoclax,MDA.MB.361,breast,12787,11103,12311,10883,12311,16415,12124,16418,12787,9530,17956
Docetaxel,Venetoclax,MDA.MB.415,breast,14570,6442,8520,6726,8520,17534,16623,17532,14570,12162,17954
Docetaxel,Venetoclax,MDA.MB.436,breast,18783,102,119,98,119,18602,18560,18436,18783,18972,17952
Navitoclax,Camptothecin,HCC38,breast,929,18228,18256,18233,18256,4366,943,697,929,840,669
Navitoclax,Camptothecin,HCC70,breast,1251,18341,18291,18281,18291,4642,904,648,1251,1639,1470
Navitoclax,Camptothecin,Hs.578.T,breast,1351,17704,17819,17737,17819,4545,1561,1065,1351,841,1044
Navitoclax,Camptothecin,JIMT.1,breast,671,18562,18602,18568,18602,4289,569,405,671,842,444
Navitoclax,Camptothecin,MCF7,breast,3969,14979,15290,15073,15290,6000,5450,2983,3969,3326,4779
Navitoclax,Camptothecin,MDA.MB.157,breast,6471,12022,12621,12213,12621,7610,11516,6085,6471,6482,7470
Navitoclax,Camptothecin,MDA.MB.231,breast,856,18310,18341,18322,18341,4329,817,614,856,843,618
Navitoclax,Camptothecin,MDA.MB.361,breast,1831,17789,17837,17745,17837,4984,1564,1440,1831,1530,1701
Navitoclax,Camptothecin,MDA.MB.415,breast,2058,17255,17362,17263,17362,4987,2151,1307,2058,1975,2488
Navitoclax,Camptothecin,MDA.MB.436,breast,14532,1954,3056,2509,3056,14069,18156,13697,14532,14701,17950
Navitoclax,Camptothecin,MDA.MB.453,breast,6588,11338,12000,11704,12000,7641,12654,5790,6588,6911,7599
Navitoclax,Camptothecin,MDA.MB.468,breast,2406,16715,16840,16736,16840,5056,2862,2191,2406,2326,2336
Navitoclax,Camptothecin,MFM.223,breast,1222,18164,18185,18133,18185,4538,1041,936,1222,1426,1301
Navitoclax,Camptothecin,OCUB.M,breast,1762,17303,17365,17321,17365,4702,2146,1745,1762,1643,1431
Navitoclax,Camptothecin,AU565,breast,6155,11792,12546,12119,12546,7196,11533,6337,6155,6535,5960
Navitoclax,Camptothecin,T47D,breast,2363,16864,17064,16893,17064,5180,2579,1921,2363,2488,2704
Navitoclax,Camptothecin,UACC.893,breast,4867,13924,14380,14081,14380,6666,7314,4260,4867,4780,5906
Navitoclax,Camptothecin,BT.549,breast,2881,15915,16092,15995,16092,5212,4028,2523,2881,2475,2746
Navitoclax,Camptothecin,CAL.120,breast,1139,18148,18202,18139,18202,4500,1020,781,1139,1423,1351
Navitoclax,Camptothecin,CAL.51,breast,947,18314,18333,18308,18333,4411,846,609,947,1158,986
Navitoclax,Camptothecin,CAMA.1,breast,1308,17807,17876,17822,17876,4519,1467,1308,1308,844,891
Navitoclax,Camptothecin,COLO.824,breast,513,18714,18773,18735,18773,4218,368,215,513,845,196
Navitoclax,Camptothecin,DU.4475,breast,285,18947,18955,18944,18955,4167,82,45,285,846,43
Navitoclax,Camptothecin,EFM.19,breast,508,18849,18843,18827,18843,4231,241,132,508,847,297
Navitoclax,Camptothecin,EVSA.T,breast,1942,17333,17353,17301,17353,4831,2149,1647,1942,1833,1960
Navitoclax,Camptothecin,HCC1143,breast,7553,9982,10726,10448,10726,8062,14668,6803,7553,7735,7673
Navitoclax,Camptothecin,HCC1187,breast,6464,11973,12692,12242,12692,7735,11239,6669,6464,6156,7411
Navitoclax,Camptothecin,HCC1395,breast,3566,16055,16350,16003,16350,5770,3669,3528,3566,3496,4331
Navitoclax,Camptothecin,HCC1419,breast,6447,11528,12247,11870,12247,7456,12209,5731,6447,5811,6083
Navitoclax,Camptothecin,HCC1428,breast,1180,17938,17996,17951,17996,4478,1281,972,1180,1159,974
Navitoclax,Camptothecin,HCC1806,breast,3272,16297,16512,16260,16512,5644,3436,2550,3272,3230,4248
Navitoclax,Camptothecin,HCC1937,breast,1655,18041,18077,17987,18077,5184,1164,783,1655,1964,1926
Navitoclax,Camptothecin,HCC1954,breast,7879,10584,11438,10807,11438,8389,13807,9051,7879,7787,7480
Navitoclax,Vorinostat,COLO.824,breast,683,18480,18537,18500,18537,4278,648,460,683,848,382
Navitoclax,Vorinostat,DU.4475,breast,266,18964,18968,18960,18968,4163,66,33,266,849,33
Navitoclax,Vorinostat,EFM.19,breast,257,18980,18982,18975,18982,4158,42,9,257,850,19
Navitoclax,Vorinostat,EVSA.T,breast,1861,17359,17464,17352,17464,4792,2017,1565,1861,1831,1680
Navitoclax,Vorinostat,HCC1143,breast,7965,9905,10675,10319,10675,8451,14753,7733,7965,7376,8676
Navitoclax,Vorinostat,HCC1187,breast,3549,15651,15808,15613,15808,5535,4477,3465,3549,3563,3248
Navitoclax,Vorinostat,HCC1395,breast,2878,16359,16571,16405,16571,5409,3237,2594,2878,2691,3210
