Drug1,Drug2,Cell_Line,Tissue,SynergyRank,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,RankBoost,BIRRA,RRA
cyclophosphamide,Erlotinib,MDA.MB.436,breast,5103.5,-26.892881,-21.575457,-19.706917,-27.236507,-20.559658,-13.442718,-14.543851,-26.882374,-18.852507,-19.58192,-16.15819,-13.765374,-7.9425325,-24.74758,-10.256633,-19.09296,-22.43252,-23.823204,-19.429052,-15.723412,-19.756205,-12.9978695,-17.786188,-18.853132,-18.543499,5121,5002,5092,5054,5092,5002,5000,5139,5121,5092,5195,5344
cyclophosphamide,Vorinostat,MDA.MB.436,breast,5129.5,-47.238678,-36.26901,-43.677097,-38.237194,-37.028534,-27.682184,-48.58891,-44.23829,-39.326237,-25.747715,-24.265575,-19.267193,-34.227413,-22.152536,-18.579113,-40.310684,-31.267347,-32.20747,-41.98404,-32.81271,-15.259622,-26.275661,-16.433044,-23.542955,-30.795765,5470,5474,5482,5476,5482,5474,5475,5492,5470,5486,5547,5677
Dasatinib,915019-65-7,MDA.MB.436,breast,1897.5,8.10503,12.68939,10.421337,8.016059,10.785009,8.505615,11.437931,9.428486,8.713597,5.727004,2.7489295,5.027013,10.905797,10.930713,7.831264,5.2710276,5.462778,4.349059,8.5534,8.819719,12.2934885,7.3153057,10.560277,7.143341,5.536985,262,284,261,264,261,284,286,277,262,260,226,299
Dasatinib,Dinaciclib,MDA.MB.436,breast,2933.5,-0.4290344,3.3528054,-2.4619956,-2.440225,-2.3917615,-4.1903477,1.2876871,3.139781,0.53453815,-3.3299174,-1.3852142,2.0951185,0.09992573,-3.0456834,-0.41271287,-0.96121174,0.94970554,3.19816,-2.4394631,-3.1140623,-3.2886155,1.5359323,-4.592511,-3.1685529,-3.4630105,2640,2536,2619,2577,2619,2536,2521,2872,2640,2588,2651,2287
dexamethasone,Erlotinib,MDA.MB.436,breast,5133.5,-36.444523,-13.794516,-17.372786,-26.033482,-20.149035,-18.252409,-13.093507,-29.215519,-12.525279,-19.215162,-17.89741,-15.9598055,-12.152563,-12.147257,-10.351737,-10.193499,-24.08586,-26.402056,-16.09486,-9.9428820000000009,-24.701784,-15.530514,-10.918756,-19.808315,-15.148953,5055,5013,5046,5025,5046,5013,5014,4979,5055,5042,5003,5528
dexamethasone,Lapatinib,MDA.MB.436,breast,4635.5,-15.541188,-5.753328,-10.943934,-13.458057,-12.019266,-7.3633895,-6.8030615,-18.772911,-10.323477,-12.026768,-13.538432,-12.801673,-9.820236,-7.5118084,-8.784303,-7.8498983,-14.122192,-9.238496,-12.108645,-7.9585705,-15.74859,-11.522213,-10.9430485,-6.2170677,-6.6093674,4649,4501,4560,4530,4560,4501,4502,4596,4649,4557,4716,4327
dexamethasone,891494-63-6,MDA.MB.436,breast,5059.5,-11.907154,-10.597265,-17.174805,-12.416035,-16.576103,-21.955355,-18.660007,-17.549118,-15.925131,-18.833809,-12.985636,-13.966493,-12.731047,-4.682218,-18.999552,-14.188626,-22.343662,-20.872076,-19.183022,-15.663502,-15.710612,-20.775095,-9.644016,-22.374453,-17.96576,4996,4858,4956,4906,4956,4858,4858,5003,4996,4948,5119,4801
dexamethasone,391210-10-9,MDA.MB.436,breast,3879.5,-10.459277,-9.934727,-7.9087896,-5.660941,-9.723585,-15.049077,-7.0367746,-11.199687,-9.984105,-15.626015,-10.320737,-14.525845,-14.678197,-10.075581,-7.9790606,-13.353488,-5.4581666,-18.496489,-12.806474,-4.5910096,-16.765806,-17.189703,-11.472962,-21.023577,-13.744779,4707,4568,4655,4623,4655,4568,4570,4641,4707,4652,4717,4735
dexamethasone,temozolomide,MDA.MB.436,breast,2257.5,-7.1303124,-1.3664563,2.3281217,-5.828532,-2.327971,-5.7676773,0.2295472,-3.902605,-4.317014,-11.17636,2.3854787,-2.512613,0.66286457,-7.8207126,-6.964178,-3.3945749,-9.539853,-7.021611,-2.4515755,-0.459574,-7.136889,-2.3564317,-3.3725567,-3.468529,-2.4641156,3543,3540,3548,3531,3548,3540,3532,3556,3543,3544,3476,3551
dexamethasone,Vorinostat,MDA.MB.436,breast,4825.5,-32.366432,-20.637508,-33.741608,-14.570424,-23.414055,-22.176363,-23.023277,-31.092148,-19.673513,-18.397953,-16.3627,-20.542933,-22.693792,-14.273039,-13.185711,-29.533627,-18.398281,-20.859556,-21.78378,-19.849943,-16.24045,-15.80022,-12.15645,-19.903221,-23.237339,5222,5118,5185,5146,5185,5118,5117,5153,5222,5179,5548,5460
Dinaciclib,891494-63-6,MDA.MB.436,breast,3387.5,1.2211667,-0.61800665,5.156941,0.11324062,0.97502166,2.4335802,0.4436555,3.209511,1.2054299,1.889479,1.5588014,0.82000715,-1.3824412,0.22015311,0.89825016,3.3370101,2.4688036,-1.0331053,4.482128,1.5890496,5.745807,-1.7862159,0.7636515,-0.50728774,2.3638134,1672,1435,1665,1547,1665,1435,1443,1827,1672,1674,1679,1148
doxorubicin,915019-65-7,MDA.MB.436,breast,1023.5,6.018723,2.3235884,5.0827613,4.2205763,2.3497276,2.6538608,2.0498745,4.052891,5.4281163,2.8362947,2.8737335,1.8353133,4.270546,4.2841973,3.7068975,2.613917,5.443072,1.3236493,4.081685,2.1773818,4.204541,3.018995,2.766279,5.9235616,4.0515985,959,792,1040,869,1040,792,790,990,959,1045,908,572
doxorubicin,Niraparib,MDA.MB.436,breast,3747.5,0.930068,-2.4546158,3.307126,-1.1846482,-1.7583997,-1.4376811,-2.9215074,-2.4519324,1.2421949,1.7562739,0.98470944,-4.161257,0.11978468,2.023039,-3.813265,-1.2489017,-3.9203963,-1.2610259,-3.2222097,-0.26624864,0.08136915,-0.01872379,-1.7259698,-1.402234,-3.6132174,2679,2449,2615,2521,2615,2449,2454,2768,2679,2613,2751,1939
doxorubicin,Vorinostat,MDA.MB.436,breast,1565.5,1.0762953,-1.7870258,2.1373057,-0.20305711,-0.7592567,-2.1944757,-0.7134259,-1.479791,-2.7495928,-0.65639293,1.5799372,-1.4515636,-0.940827,0.7814594,-1.0115252,-3.3863986,0.088688165,-1.8746065,-2.2287476,1.5153607,-1.5801766,-1.4448307,-1.6080525,-1.6843914,-2.8989766,2639,2336,2573,2431,2573,2336,2325,2706,2639,2573,2766,1791
Erlotinib,Eloxatin (TN),MDA.MB.436,breast,4259.5,-4.8475432,-3.8631613,-4.1569543,-0.70519227,-4.275861,-2.8875635,-4.122264,-9.528367,-9.00783,-10.758417,-3.9288607,-4.1881123,-7.893674,-7.795918,-4.842332,-5.8855543,-0.8941106,-3.545779,-5.0821395,-1.9375652,-2.0918856,-10.667305,-4.352113,-7.126804,-2.2232282,3957,3783,3891,3859,3891,3783,3777,3867,3957,3902,4044,3541
Erlotinib,7-Ethyl-10-hydroxycamptothecin,MDA.MB.436,breast,677.5,4.1560965,2.5799806,3.9150858,-0.039342873,1.1444716,2.6870725,3.886054,3.3317163,5.9513206,2.8490067,2.474488,5.0037355,2.4584224,3.285348,0.2190694,4.007634,-1.8555516,-2.8629966,2.0322585,0.34941015,2.4547179,2.1850104,2.3070116,1.508811,4.1178,1363,1247,1399,1308,1399,1247,1262,1328,1363,1409,1438,1318
etoposide,Veliparib,MDA.MB.436,breast,1101.5,5.171523,-1.7308066,4.98603,-1.9518435,-0.13819912,2.7106757,1.493977,4.472578,1.8511031,4.2923474,1.6351275,-0.75917655,-1.5822213999999999,-0.20005591,0.066454515,4.2523847,-1.3607401,5.290115,2.343393,1.5642163,5.4404454,3.6271114,4.264019,4.1659813,0.5683224,1472,1393,1470,1440,1470,1393,1394,1547,1472,1484,1277,1289
etoposide,MK-1775,MDA.MB.436,breast,593.5,3.66467,3.2407727,4.9462953,9.989039,3.6477103,7.6439643,2.7964532,4.299701,1.3565502,1.445026,2.1912878,6.393995,0.88312715,3.6824682,4.662752,6.5402255,5.3337,3.2279644,3.3944712,4.4659195,3.4682493,5.2891407,2.0197716,5.192077,7.3524513,845,748,876,783,876,748,733,973,845,877,871,646
etoposide,Sorafenib,MDA.MB.436,breast,4003.5,-6.1852174,-0.5549119,-13.066123,-15.326183,-1.4186516,-10.267095,-4.1785674,-6.5739307,-6.521926,-5.3469324,4.4387403,-3.1412742,0.50719446,-1.4983199,-4.0652204,-5.2002516,-4.0300503,-14.910445,2.187922,-1.7920176,-3.5402899,-7.4218135,-5.6748576,-5.4316316,-6.1978507,3775,3960,3895,3923,3895,3960,3950,3931,3775,3880,3712,4135
etoposide,temozolomide,MDA.MB.436,breast,4719.5,2.9493809,-1.0499016,-13.853384,-10.872743,-8.12505,-10.922974,-1.2383956,-8.13612,-5.2882056,-3.7154248,-3.1124086,-8.028857,-1.8504161,-11.431985,-5.679241,-12.602254,-5.180166,-8.712649,-9.414931,-12.292414,-7.346319,-12.736951,-7.82806,-9.32951,-10.842414,4237,4198,4246,4241,4246,4198,4192,4362,4237,4249,4153,3998
etoposide,Vorinostat,MDA.MB.436,breast,1393.5,2.6190596,0.99275905,3.342585,5.705372,2.3311114,0.44370472,4.809476,3.9833593,0.4263123,3.8371725,3.3064365,4.7284813,1.6642406,2.4573936,3.9381025,2.2727668,2.775907,2.213235,2.4157686,3.1013577,1.9555516,1.6572173,3.2486322,1.8060677,1.0510392,1219,1041,1299,1096,1299,1041,1040,1367,1219,1305,1321,747
geldanamycin,topotecan,MDA.MB.436,breast,3111.5,-0.4140435,-0.63232046,0.84156096,0.39406487,2.2995927,-1.5650144,0.08587192,0.72446823,-1.219915,0.10216741,-0.099711485,0.06424396,1.0712006,0.6217686,1.0289456,2.8701274,0.8783773,0.71866107,-0.28274298,0.3368068,0.9981283,1.5099086,1.5204804,0.76874655,1.0478969,2004,1743,2020,1831,2020,1743,1747,2039,2004,2017,2116,1230
gemcitabine,Dasatinib,MDA.MB.436,breast,2191.5,-4.87211,1.1292968,0.9531485,-7.96026,-2.6581416,-1.9094532,1.6336875,-4.9428954,-0.6853713,-0.46318877,-1.1303713,2.148897,0.8062614,-3.24109,-2.9558043,0.09066472,-1.2611969,-0.9598476,-0.65193415,-6.8201084,-1.2397293,-2.6587079,-6.1326823,-3.4271736,-3.632165,3027,2965,3013,2961,3013,2965,2960,2848,3027,3001,3158,3042
gemcitabine,MK-2206,MDA.MB.436,breast,1063.5,5.188169,2.6199336,2.4853814,3.306805,0.5573856,3.1463604,2.206912,0.6955647,4.2469835,2.1021094,-0.96988523,3.3809419,1.901718,3.213653,1.9257556,2.7963254,1.0424517,2.4753408,2.8404253,1.6245995,2.7581787,-2.956945,-2.1599538,-0.41949487,3.6991873,1484,1369,1515,1432,1515,1369,1368,1495,1484,1512,1562,1594
gemcitabine,Deforolimus,MDA.MB.436,breast,899.5,4.9550223,7.940019,4.245432,6.419774,4.480574,3.9222794,2.0677662,2.7060847,4.6728835,3.774591,5.126483,7.6499,3.0226383,5.822856,2.9533007,1.822453,3.4954507,3.8666933,6.215311,7.12396,3.4808395,-1.2725579,3.1024613,4.799111,3.6911898,841,699,884,777,884,699,717,980,841,886,899,657
gemcitabine,891494-63-6,MDA.MB.436,breast,55.5,5.600956,-0.61361736,3.0489967,0.5694354,-0.44735038,-2.8559237,0.89881957,2.0751312,3.2393436,2.867775,-2.4998395,0.9007196,-0.13753138,3.0594318,4.1144357,-2.614073,3.2557678,2.0426981,-3.312672,2.353741,4.0225396,-0.5676887,-0.5411497,-1.3774699,2.6181567,1846,1831,1837,1823,1837,1831,1835,1798,1846,1833,1908,1825
L-778123 free base,Vorinostat,MDA.MB.436,breast,1589.5,2.609621,2.3506286,5.1950154,5.1738696,1.2195089,3.4246576,-0.26537594,0.8090673,3.083531,2.3855395,4.0663652,6.0840855,2.6657777,3.0204127,4.0857983,6.2371774,3.4637709,3.3843458,1.2115108,3.7373636,5.5535846,3.0514874,-0.72515357,5.1353846,1.263713,1103,982,1164,1044,1164,982,995,1168,1103,1162,1139,1074
Lapatinib,Veliparib,MDA.MB.436,breast,1917.5,5.7880683,0.7741247,-0.05070542,4.1033936,1.5693183,2.8637674,-0.37459612,-0.22634305,5.8206854,1.4478358,5.257116,6.596569,0.6935536,3.388185,2.5071702,3.1675339,3.7430553,5.6067896,0.92650574,6.4037848,1.4702334,-0.23095859999999999,-5.308327,4.495012,0.34534627,1380,1385,1390,1392,1390,1385,1372,1351,1380,1376,1350,1273
Lapatinib,Dasatinib,MDA.MB.436,breast,1447.5,4.676246,3.4735622,3.4229412,-0.78547627,2.8496192,0.7061984,-0.13379163,4.928447,2.6168904,5.962237,2.9990869,2.5076866,3.206121,1.739922,2.7739794,2.7175033,6.030064,5.73911,4.3020735,-1.297462,5.8766007,4.2260294,5.520148,1.9001395,0.7055845,1110,1036,1173,1066,1173,1036,1045,1192,1110,1174,1242,1094
Lapatinib,MK-5108,MDA.MB.436,breast,1963.5,-1.3500098,2.2608922,-1.8877043,2.1016278,-2.2417657,-6.249722,-1.4981982,-0.47842827,1.222745,-1.9767501,-1.1770363,-4.272159,-0.47766554,-4.457931,-0.56649965,-3.0017567,-0.8562733,5.729886,-1.3837187,-0.33604315,-2.2152553,-1.4128195,-1.0288675,-0.21328562,-3.5809178,2746,2545,2679,2618,2679,2545,2562,2944,2746,2659,2968,2493
Lapatinib,7-Ethyl-10-hydroxycamptothecin,MDA.MB.436,breast,983.5,-1.8146414,-3.4973538,-3.066585,-2.8598456,-4.572667,-1.9052056,-4.7998447,-7.2647324,-3.308053,-0.06624098,-1.526705,-4.285026,-5.330612,-4.75082,-3.8830085,-2.8404942,-4.195165,-1.8391827,-2.3337310000000002,-3.7823424,-2.1246085,-4.154276,-3.722671,-1.76828,-0.3619615,3524,3095,3383,3281,3383,3095,3091,3518,3524,3390,3648,2720
metformin,Veliparib,MDA.MB.436,breast,5615.5,4.6267295,1.152356,3.5500326,3.472915,2.88356,-14.873508,0.13915753,-6.0631313,-7.2434754,-1.0906851,-3.3894784,1.0740885,-5.1958714,-4.7470713,-1.3436066,2.8762748,0.574223,-0.43163642,2.522926,0.76213089999999994,0.70743436,-2.277936,-1.4395733,-2.4138536,-1.2131431,2517,3055,2631,2787,2631,3055,3069,2390,2517,2630,2615,3499
metformin,geldanamycin,MDA.MB.436,breast,5337.5,-22.680628,-33.521,-23.947178,-38.97989,-23.09119,-19.24513,-18.904835,-32.720207,-31.307705,-22.767956,-26.728582,-31.350706,-35.47792,-20.847973,-35.482582,-45.501377,-30.295542,-41.16252,-28.64267,-34.35304,-40.475014,-31.996862,-25.568275,-32.780434,-31.754562,5472,5449,5459,5451,5459,5449,5449,5479,5472,5459,5549,5218
metformin,L-778123 free base,MDA.MB.436,breast,5013.5,-24.698488,-13.321763,-14.917364,-14.539211,-18.391623,-27.244312,-20.339508,-7.386193,-17.822655,-16.945374,-21.553797,-8.6070795,-17.587624,-12.387809,-16.860498,-20.354404,-21.687826,-22.090944,-13.137033,-17.865328,-22.711256,-7.7282143,-28.279184,-16.637325,-27.640293,5067,5029,5060,5045,5060,5029,5033,5056,5067,5045,5059,5277
metformin,MK-5108,MDA.MB.436,breast,5029.5,-15.511263,-13.084447,-9.417693,-8.418489,-13.628808,-24.858257,-20.377472,-19.8454,-22.888927,-28.843132,-45.369015,-21.066605,-39.04415,-38.807785,-42.546665,-37.83012,-22.221497,-6.841509,-7.2502217,-15.691308,-11.099733,-17.898474,-40.2788,-39.833824,-16.266562,5176,5409,5255,5348,5255,5409,5408,5129,5176,5265,5004,4947
methotrexate,Veliparib,MDA.MB.436,breast,3075.5,-8.950901,-8.119912,-9.103794,0.91835815,-5.0313907,-10.243037,-7.9512444,-6.3631167,-7.348744,-6.091415,-4.3200207,-10.569995,-5.891981,-4.803536,-4.574895,-5.2440453,-12.767372,-9.865089,-3.363914,-8.366171,-8.824794,-2.0007432,-5.333216,-2.3844645,-8.886021,4192,4004,4133,4086,4133,4004,4011,4104,4192,4128,4192,3763
methotrexate,MK-1775,MDA.MB.436,breast,3619.5,0.57594013,-1.7944534,-0.45413092,-3.5301597,-4.060929,1.835915,-3.8397589,-4.5503006,-1.8372821,-3.605484,-5.514045,-5.736274,-3.9199197,3.1516707,2.3490367,-3.3443983,-1.1930645,-5.3348956,0.02352181,-4.222872,-1.5040048,-2.9634285,0.5756059,0.8669232,-2.5030127,3052,2838,2980,2950,2980,2838,2841,3254,3052,2996,3207,2515
methotrexate,915019-65-7,MDA.MB.436,breast,4115.5,1.0109318,-5.180187,1.1158209,-2.619706,-1.0075064,-1.1158768,-1.0954633,-4.317735,-2.837144,-6.894524,-4.3905573,-1.7860525,-1.1355157,0.88369787,1.1734711,-0.06536854,-0.21629705,-1.44992,-1.7217634,-3.0546691,3.337614,-0.3221206,-0.24855882,1.0547874,0.5173453,2719,2525,2677,2599,2677,2525,2509,2676,2719,2690,2831,2582
methotrexate,MK-2206,MDA.MB.436,breast,3559.5,-1.0609819,-3.0228536,-2.8021626,-4.0388994,-2.8530538,-4.9841027,-4.077605,-6.5118585,-4.881252,-5.180672,-5.641962,-5.8437667,-4.827159,-5.315031,-4.367751,-2.4710476,-3.4285161,-7.0246353,-1.5847428,-5.1834393,-3.0409234,-6.4944496,-4.072899,-1.9007815,-2.4421206,3808,3424,3625,3555,3625,3424,3418,3786,3808,3639,3885,2859
methotrexate,Sorafenib,MDA.MB.436,breast,3319.5,-9.566028,-16.581345,-13.037604,-19.791733,-17.347593,-11.764265,-15.504514,-10.966332,-16.611492,-16.620241,-9.633626,-16.262062,-14.1979475,-10.905833,-13.61566,-7.5735903,-19.77827,-8.794174,-10.724222,-18.860191,-16.917618,-11.547182,-15.238554,-12.366842,-20.427319,4917,4739,4836,4798,4836,4739,4736,4869,4917,4831,4917,4704
methotrexate,Sunitinib,MDA.MB.436,breast,4503.5,-5.1470203,-8.4367,-6.185388,-8.7859335,-4.484043,-9.1013565,0.44073343,-3.37253,-7.51589,-10.90141,-8.01157,-8.142976,-8.881898,-5.3970814,-7.9995184,-4.134123,-7.706981,-3.3542147,-1.958005,-8.2020645,-6.0720143,-5.5221624,-6.6631017,-8.517656,-7.1381145,4203,3970,4112,4072,4112,3970,3970,4250,4203,4114,4105,3503
mitomycin C,Veliparib,MDA.MB.436,breast,2499.5,-2.368649,-4.257259,2.9940236,-1.0242565,5.173014,4.2514935,-0.20879932,6.4458265,-2.5766222,-4.0198917,1.1608543,0.31749398,-1.621192,2.9127893,3.166765,1.0929862,-1.157542,1.2292845,-0.44898605,6.20478,3.6422162,2.906037,3.5372066,1.6115357,-9.6579075,1910,2236,1952,2056,1952,2236,2248,1762,1910,1927,1752,2545
mitomycin C,Dinaciclib,MDA.MB.436,breast,2611.5,0.7338244,-0.91448015,0.74477583,1.8249542,-2.8375661,-1.9939513,-0.011644375,0.45884535,-1.1873144,0.04420035,-0.83298594,-0.69914633,0.81806093,-1.031953,-0.18887657,0.9845024,-2.2018266,0.6755111,0.014066234,1.059486,-1.5153993,0.06491971,-0.20176367,0.07662218,-1.7176586,2372,2113,2332,2180,2332,2113,2098,2320,2372,2338,2557,1571
mitomycin C,Deforolimus,MDA.MB.436,breast,717.5,5.442679,4.9851975,6.812843,3.0695627,7.1362257,5.55969,3.3158727,4.9403086,2.3781176,5.947403,3.4253755,5.0739493,5.7007513,4.3066874,5.6629233,1.6923729,-0.2476702,0.4853613,2.4584084,3.3861868,-2.435516,0.42696,3.6816638,3.2381625,3.8252203,1000,983,1036,981,1036,983,976,961,1000,1035,982,1191
mitomycin C,891494-63-6,MDA.MB.436,breast,311.5,4.8834047,1.5913994,3.943662,5.410182,2.0830455,-3.7555602,1.9495693,2.7865732,4.4349623,4.1525974,-1.7329439,-0.2967287,3.0654132,3.7902308,7.899109,2.4975636,6.883704,2.082777,1.5054098,3.1108499,8.418877,-2.155654,-0.5451321,3.4825091,4.328948,1294,1408,1268,1336,1268,1408,1409,1169,1294,1263,1298,1697
MK-2206,Dinaciclib,MDA.MB.436,breast,2147.5,2.0979486,1.8796953,4.0034647,0.10827828,3.349942,-1.6474146,2.2118988,0.6039414,3.1113305,1.6932806,5.598121,3.262426,1.0329599,1.2183034,-2.4086053,4.833165,1.5510201,-0.7023552,3.7085552,1.4251493,4.0098014,-0.22948544,2.0113916,0.80206656,-1.5448402,1577,1484,1598,1509,1598,1484,1492,1716,1577,1598,1566,1488
Niraparib,Erlotinib,MDA.MB.436,breast,1291.5,2.8747344,2.0017126,2.428051,2.629491,3.1386292,2.2108798,3.0086336,2.83813,-1.3757706,-2.4324455,2.8647203,4.325033,1.4026004,2.7312286,-0.27097645,-0.370808,2.0731983,4.4465156,2.3293905,-0.5020932,5.316995,1.3253688,4.0222235,2.1993794,5.705006,1406,1212,1437,1323,1437,1212,1221,1463,1406,1444,1529,1426
Niraparib,geldanamycin,MDA.MB.436,breast,1457.5,2.2634711,0.54460776,3.7242498,5.3150115,2.313086,3.4847326,2.8274825,2.6201649,2.9307857,2.7082498,2.5496633,1.9529454,1.6899121,4.9794006,3.869382,2.5343494,0.9459224,2.6816103,2.3689005,3.406634,3.8188128,4.3592186,5.9026165,4.622562,0.024546336,1118,981,1201,1032,1201,981,1004,1269,1118,1203,1291,843
Niraparib,7-Ethyl-10-hydroxycamptothecin,MDA.MB.436,breast,1025.5,2.3911963,1.705914,1.8189638,1.9728284,1.2994735,5.619304,2.0865052,1.0869571,1.7584387,2.019502,5.2941566,0.4485516,2.763361,6.673436,1.9668765,0.6594155,0.40490457,0.90696687,1.1142073,1.0323197,2.8364666,2.2300205,5.6916413,2.0554805,-0.35996535,1414,1213,1429,1307,1429,1213,1217,1601,1414,1437,1475,930
MK-5108,915019-65-7,MDA.MB.436,breast,3493.5,1.7769372,2.1118214,1.9183123,0.8715233,5.535983,7.5125885,4.1943417,4.411104,4.0359707,0.8388758,4.5750465,2.6299615,4.9353104,9.562468,3.6175258,3.4015167,5.209451,1.9211677,5.616356,4.811755,0.78501445,6.81706,5.3908606,4.9963074,1.0810596,937,900,965,912,965,900,886,924,937,963,884,735
MK-5108,Dasatinib,MDA.MB.436,breast,817.5,1.5053828,3.6470003,-0.51719105,5.9520044,1.4394407,-2.1925538,-2.6050339,2.8760266,5.500788,5.3693156,1.2034578,-1.6074272,5.5006733,5.4866967,2.9565446,2.9843051,3.762407,5.5528655,1.895494,7.4512973,1.0436544,6.721339,4.5417747,0.5123533,0.15755522,1308,1400,1293,1341,1293,1400,1387,1200,1308,1272,1273,1557
MK-5108,Dinaciclib,MDA.MB.436,breast,4809.5,-11.039002,-12.692541,-11.307505,-9.591974,-13.431392,-12.821959,-6.164393,-6.3419933,-8.070762,-2.6445158,-6.6766095,-6.6461067,-7.521638,-3.7466776,-7.156585,-12.040395,-15.336699,-9.931818,-14.014084,-11.154028,-12.263236,-8.456566,-7.3482947,-7.5117216000000004,-11.668335,4506,4327,4442,4385,4442,4327,4335,4491,4506,4435,4562,3976
MK-5108,geldanamycin,MDA.MB.436,breast,3205.5,-10.274957,-9.143334,-8.476673,-5.4930477,-6.340501,-0.83050025,-4.874393,-3.5356078,-9.295295,-5.1617785,-3.320851,-2.1875093,-8.345379,-5.7788835,-3.7624407,-7.091949,-2.2318652,-4.921811,-7.063241,-6.98774,-6.068118,-5.375226,-2.1124885,-1.29696,-1.354168,4003,3841,3936,3900,3936,3841,3836,3922,4003,3942,4070,3649
MK-5108,MK-2206,MDA.MB.436,breast,1385.5,-3.5088596,2.6296232,-2.3133764,0.63320386,-4.3874555,-0.5173567,-0.606664,2.1991098,-2.9206452,5.3835664,-1.805564,-1.7842892,1.761086,-0.4967409,2.3693125,-1.0119964,-3.131892,-1.3637929,1.0685992,2.3642528,4.666696,-1.2234238,-1.1877053,2.1369328,-2.006707,2310,2239,2280,2273,2280,2239,2278,2548,2310,2264,2353,2070
MK-5108,Sorafenib,MDA.MB.436,breast,4143.5,-4.0102224,-5.1107492,-6.5447755,-5.0950003,-7.966423,-12.058626,-11.848895,-12.877449,-12.188024,-2.660481,-3.6912277,-11.483243,-9.870296,-10.88773,-6.6809077,-10.493769,-3.4011834,-9.578624,-8.860265,-3.7997441,-13.078605,-5.784724,-12.642544,-5.90465,-9.790382,4388,4243,4335,4298,4335,4243,4245,4454,4388,4332,4416,3832
MK-5108,topotecan,MDA.MB.436,breast,3821.5,-9.682129,-11.744277,-10.044182,-5.6897345,-10.97243,-11.506536,-7.1123657,-7.07642,-13.593734,-12.607862,-4.99698,-9.292767,-8.342678,-4.969238,-10.13443,-10.426764,-11.43644,-12.092706,-7.334977,-13.914058,-12.781603,-9.139497,-8.937,-9.231311,-5.8687973,4560,4324,4455,4391,4455,4324,4324,4586,4560,4450,4578,3911
paclitaxel,Bortezomib,MDA.MB.436,breast,3029.5,-5.0934744,-6.0964174,-3.918503,-4.8497276,-5.138079,-3.1359968,-5.7181807,-3.5028014,-3.301301,-2.4462967,-3.8168337,-2.7782943,-5.5194273,-2.2799919,-1.5698649,-3.3069143,-4.4339604,-5.5169616,-4.02102,-3.4011335,-2.5637777,-4.1021194,-5.884105,-2.3547096,-3.1415792,3758,3371,3584,3501,3584,3371,3385,3596,3758,3579,3781,2613
paclitaxel,MK-2206,MDA.MB.436,breast,1387.5,6.0236206,0.022504171,2.9073498,-0.5299363,2.9182162,4.040824,-0.07758699,0.48028597,5.509465,1.2034236,4.585525,1.2479197,4.13443,4.0513725,0.6145413,2.649036,0.24262828,5.9509354,0.7350258,3.9796584,1.5115982,0.44976413,2.7141166,4.2599134,0.5570812,1351,1171,1376,1258,1376,1171,1180,1445,1351,1382,1276,918
paclitaxel,Sunitinib,MDA.MB.436,breast,2537.5,-0.092795625,-3.726796,-3.1053438,-5.239136,-2.4616556,-5.0705423,-0.47836196,-0.19335446,1.3794434,-2.6057572,1.0853488,-2.271155,1.0669891,0.783391,1.6387413,0.20293464,-2.8131175,-0.8342972,-3.1014807,-2.2339349,-2.2316756,-0.5875921,1.6750636,-3.6900992,-2.4074914,2826,2621,2780,2688,2780,2621,2621,3039,2826,2776,2894,2292
391210-10-9,915019-65-7,MDA.MB.436,breast,1003.5,10.389621,6.5581856,6.3955398,8.567862,9.263433,9.251405,7.1774473,5.060811,11.778851,3.0856385,8.455919,6.7363353,7.2009964,7.4444385,6.4011617,6.131379,8.826965,9.10908,12.781625,9.814491,8.072454,7.239695,11.86552,8.904992,3.2537105,269,248,286,263,286,248,255,292,269,292,343,280
391210-10-9,Deforolimus,MDA.MB.436,breast,827.5,4.538526,5.3185625,5.6387906,8.698468,4.596217,9.156938,8.92274,7.361851,5.1686516,3.7191248,9.803308,6.1673594,3.0453436,7.46444,5.6006284,11.587945,5.264536,5.7234306,6.7388353,6.6834974,12.499074,7.6073437,6.757955,8.307795,7.2833004,393,344,417,364,417,344,339,467,393,420,385,355
Sorafenib,Dinaciclib,MDA.MB.436,breast,3871.5,-12.611825,-10.715861,-12.817914,-13.526465,-15.086645,-7.923341,-10.983152,-11.929421,-15.5140915,-10.5201235,-1.2619497,-9.572636,-7.710103,-9.228837,-11.208756,-16.363712,-16.18715,-13.439256,-14.762873,-14.9120455,-11.968668,-5.7849994,-10.207584,-10.080083,-10.88698,4684,4494,4625,4562,4625,4494,4497,4649,4684,4628,4667,4111
Sunitinib,MK-1775,MDA.MB.436,breast,2017.5,5.296079,10.71533,10.176032,12.152198,6.39621,10.248665,4.023056,10.342927,11.395443,3.7356195,4.2066007,6.785413,6.914056,7.107706,6.5376863,10.252068,8.735081,4.8723617,6.3529716,8.5790415,13.095824,7.5600057,7.20186,1.2877304999999999,11.18342,336,331,325,334,325,331,336,363,336,325,386,436
