Drug1,Drug2,Cell_Line,Tissue,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,BIRRA,RRA
LGK974,BMS-754807,NCI.H716,digestive_system,4691,13722,13597,13713,13597,3060,4262,4625,4691,4830,4351
LGK974,BMS-754807,NCI.H747,digestive_system,12323,6740,5730,6526,5730,11595,9498,11632,12323,12608,12695
LGK974,BMS-754807,RCM.1,digestive_system,5167,13121,12993,13144,12993,3525,4669,4720,5167,5617,5771
LGK974,BMS-754807,RKO,digestive_system,5376,12837,12621,12853,12621,3326,4984,5641,5376,5555,4327
LGK974,BMS-754807,SNU.81,digestive_system,14518,5628,4237,5129,4237,14051,10065,14155,14518,14824,12693
LGK974,BMS-754807,SNU.C1,digestive_system,3152,15327,15335,15277,15335,2016,2750,3263,3152,3017,2885
LGK974,BMS-754807,SNU.C5,digestive_system,13313,6226,5068,5950,5068,12738,9792,12173,13313,14410,12691
LGK974,BMS-754807,SW1463,digestive_system,10835,8139,7739,8007,7739,10731,8461,11067,10835,11005,12690
LGK974,BMS-754807,SW48,digestive_system,8388,10246,9977,10194,9977,7298,6970,8530,8388,8873,7744
LGK974,BMS-754807,SW620,digestive_system,12991,6648,5760,6394,5760,12881,9492,12947,12991,13300,12689
LGK974,BMS-754807,SW837,digestive_system,4750,13732,13663,13703,13663,3093,4128,5010,4750,4499,4848
LGK974,BMS-754807,SW948,digestive_system,3692,14168,14073,14226,14073,2281,3803,3869,3692,3919,2840
LGK974,BMS-754807,T84,digestive_system,12574,7053,6408,6845,6408,13090,9179,12104,12574,12536,12687
Cisplatin,Navitoclax,AsPC.1,pancreas,1185,17069,17079,17090,17079,972,1277,1291,1185,1150,1142
Cisplatin,Navitoclax,BxPC.3,pancreas,1591,17137,17123,17117,17123,1691,1218,1511,1591,1946,1551
Cisplatin,AZD7762,AsPC.1,pancreas,6909,11885,11815,11879,11815,6486,5553,7416,6909,6809,8150
Cisplatin,Navitoclax,CAPAN.1,pancreas,60,18373,18370,18372,18370,438,43,49,60,428,86
Cisplatin,AZD7762,BxPC.3,pancreas,4517,15279,15397,15139,15397,4779,2606,4023,4517,4065,6968
Cisplatin,AZD7762,CAPAN.1,pancreas,3490,15276,15303,15238,15303,2609,2726,3516,3490,3726,3830
Cisplatin,Navitoclax,CFPAC.1,pancreas,713,17651,17636,17659,17636,750,726,889,713,429,872
Cisplatin,Navitoclax,DAN.G,pancreas,246,18111,18098,18111,18098,534,287,334,246,430,359
Cisplatin,AZD7762,CFPAC.1,pancreas,3105,16041,16009,15992,16009,2612,2169,2454,3105,3127,4725
Cisplatin,AZD7762,DAN.G,pancreas,1498,17011,17010,17008,17010,1232,1300,1436,1498,1779,2134
Cisplatin,Navitoclax,Hs.766T,pancreas,6505,12888,13019,12775,13019,6300,4532,6539,6505,5962,8286
Cisplatin,Navitoclax,HuP.T3,pancreas,1514,16878,16850,16882,16850,1171,1462,1559,1514,2123,1503
Cisplatin,AZD7762,Hs.766T,pancreas,8213,13284,13437,12865,13437,10116,4320,7677,8213,7517,12685
Cisplatin,AZD7762,HuP.T3,pancreas,2062,17196,17190,17119,17190,1793,1127,1675,2062,2340,3502
Cisplatin,Navitoclax,HuP.T4,pancreas,125,18285,18274,18285,18274,474,130,117,125,431,178
Cisplatin,AZD7762,HuP.T4,pancreas,1549,17377,17325,17327,17325,1502,995,1151,1549,2042,2839
Cisplatin,Navitoclax,KP.1N,pancreas,2247,16392,16371,16353,16371,1645,1819,2420,2247,2490,2590
Cisplatin,Navitoclax,KP.2,pancreas,400,18105,18085,18093,18085,770,302,352,400,885,381
Cisplatin,AZD7762,KP.1N,pancreas,7401,10972,10680,10931,10680,6454,6347,7997,7401,7672,7231
Cisplatin,Navitoclax,KP.3,pancreas,1662,16705,16700,16718,16700,1305,1562,1896,1662,1964,1931
Cisplatin,Navitoclax,KP.4,pancreas,4758,13589,13438,13597,13438,3487,4353,4097,4758,4670,5575
Cisplatin,AZD7762,KP.2,pancreas,3698,16397,16361,16251,16361,4882,1841,3096,3698,3474,5075
Cisplatin,Navitoclax,MIA.PaCa.2,pancreas,4304,14260,14267,14225,14267,2765,3584,5115,4304,4313,4347
Cisplatin,AZD7762,KP.3,pancreas,4592,15153,15238,14972,15238,3583,2766,4381,4592,4693,5901
Cisplatin,Navitoclax,PA.TU.8902,pancreas,1677,16566,16530,16553,16530,1185,1745,2259,1677,1790,1341
Cisplatin,AZD7762,KP.4,pancreas,244,18339,18301,18322,18301,876,111,59,244,969,214
Cisplatin,Navitoclax,PA.TU.8988T,pancreas,2173,16460,16495,16421,16495,1589,1710,2216,2173,2594,2941
Cisplatin,Navitoclax,PANC.02.03,pancreas,1211,17148,17140,17156,17140,1027,1194,1505,1211,886,1133
Cisplatin,AZD7762,MIA.PaCa.2,pancreas,2364,17016,16983,16917,16983,2571,1312,1882,2364,2571,3467
Cisplatin,Navitoclax,PANC.03.27,pancreas,496,17885,17856,17873,17856,678,521,767,496,887,562
Cisplatin,Navitoclax,PANC.04.03,pancreas,801,17485,17497,17502,17497,806,840,866,801,432,847
Cisplatin,AZD7762,PA.TU.8902,pancreas,6593,14513,14621,14181,14621,7217,3280,6389,6593,6270,9554
Cisplatin,AZD7762,PA.TU.8988T,pancreas,2390,16846,16843,16752,16843,1906,1428,2279,2390,2509,3257
Cisplatin,Navitoclax,PANC.08.13,pancreas,166,18231,18210,18226,18210,519,187,249,166,433,175
Cisplatin,Navitoclax,PANC.10.05,pancreas,2163,16040,16023,16076,16023,1450,2114,2559,2163,2115,2301
Cisplatin,AZD7762,PANC.02.03,pancreas,2319,17171,17152,17102,17152,2947,1166,1707,2319,2361,3041
Cisplatin,Navitoclax,PL4,pancreas,3064,15867,15842,15815,15842,2260,2271,3163,3064,3252,4127
Cisplatin,AZD7762,PANC.03.27,pancreas,2280,16998,16990,16913,16990,2313,1309,2487,2280,2627,3015
Cisplatin,Navitoclax,PSN1,pancreas,149,18210,18200,18214,18200,495,197,260,149,434,287
Cisplatin,AZD7762,PANC.04.03,pancreas,4315,15412,15440,15208,15440,3381,2587,4489,4315,4408,5396
Cisplatin,Navitoclax,SU8686,pancreas,2672,16147,16072,16075,16072,1939,2069,2773,2672,2639,2917
Cisplatin,AZD7762,PANC.08.13,pancreas,6253,13298,13401,13195,13401,6411,4361,5650,6253,6629,8820
Cisplatin,Navitoclax,SUIT.2,pancreas,5190,13195,13072,13204,13072,3395,4561,5665,5190,5550,4678
Cisplatin,Navitoclax,SW1990,pancreas,405,17870,17875,17881,17875,599,504,581,405,435,572
Cisplatin,AZD7762,PANC.10.05,pancreas,4446,14704,14683,14624,14683,3485,3168,4990,4446,4343,5967
Cisplatin,AZD7762,PSN1,pancreas,375,18096,18046,18075,18046,648,352,386,375,888,503
Cisplatin,Navitoclax,YAPC,pancreas,2236,16333,16307,16310,16307,1603,1882,2116,2236,2335,2648
Cisplatin,AZD7762,SU8686,pancreas,11149,8032,7483,7841,7483,10895,8451,11569,11149,11052,11237
Cisplatin,AZD7762,SUIT.2,pancreas,8155,10505,10272,10419,10272,7459,6678,7614,8155,8380,7846
Cisplatin,AZD7762,SW1990,pancreas,3400,15344,15348,15329,15348,2379,2673,3135,3400,3534,3531
Cisplatin,AZD7762,YAPC,pancreas,6668,13527,13627,13396,13627,7260,4062,7472,6668,5960,8926
Cisplatin,Sorafenib,AsPC.1,pancreas,16881,4583,2540,3533,2540,16727,10566,16927,16881,17064,12683
Cisplatin,MK-1775,AsPC.1,pancreas,12220,7415,6401,7130,6401,12019,9083,12157,12220,12193,12681
Cisplatin,MK-1775,BxPC.3,pancreas,8671,10939,10647,10772,10647,8905,6341,9187,8671,8104,9817
Cisplatin,MK-1775,CAPAN.1,pancreas,5027,13253,13076,13284,13076,3506,4558,4771,5027,5263,6192
Cisplatin,MK-1775,CFPAC.1,pancreas,2472,15916,15965,15922,15965,1690,2180,3114,2472,3067,2802
Cisplatin,MK-1775,DAN.G,pancreas,2645,15448,15300,15483,15300,1640,2743,3107,2645,2857,2288
Cisplatin,MK-1775,Hs.766T,pancreas,13374,6791,5805,6447,5805,13377,9354,13405,13374,13496,12680
Cisplatin,MK-1775,HuP.T3,pancreas,2704,16135,16163,16069,16163,1999,2009,2728,2704,2781,3236
Cisplatin,MK-1775,HuP.T4,pancreas,1620,16866,16816,16848,16816,1304,1480,1964,1620,2063,2064
Cisplatin,MK-1775,KP.1N,pancreas,8918,9347,8709,9279,8709,7535,7709,9130,8918,9435,6213
Cisplatin,MK-1775,KP.2,pancreas,8284,11720,11711,11589,11711,8911,5526,8928,8284,7259,9686
Cisplatin,MK-1775,KP.3,pancreas,7253,11888,11830,11833,11830,6627,5498,8474,7253,6981,7617
Cisplatin,MK-1775,KP.4,pancreas,1876,17082,17097,17027,17097,1752,1223,1402,1876,2078,2949
Cisplatin,MK-1775,MIA.PaCa.2,pancreas,4043,15002,15025,14902,15025,2826,2874,4693,4043,3859,4787
Cisplatin,MK-1775,PA.TU.8902,pancreas,8062,12068,12081,11800,12081,7543,5263,9003,8062,7322,8678
Cisplatin,MK-1775,PA.TU.8988T,pancreas,4209,15001,15075,14886,15075,2952,2852,4814,4209,3977,4922
Cisplatin,MK-1775,PANC.02.03,pancreas,6777,12320,12252,12253,12252,6671,5114,6695,6777,6496,8609
Cisplatin,MK-1775,PANC.03.27,pancreas,3932,15086,15154,15026,15154,2975,2805,4845,3932,3769,4854
Cisplatin,MK-1775,PANC.04.03,pancreas,6770,12037,11917,11982,11917,5520,5428,7285,6770,6770,6881
Cisplatin,MK-1775,PANC.08.13,pancreas,9746,8812,8134,8684,8134,8925,8109,9522,9746,9526,9702
Cisplatin,MK-1775,PANC.10.05,pancreas,5522,13030,12942,12989,12942,3781,4605,5388,5522,5480,5151
Cisplatin,MK-1775,PL4,pancreas,8464,10320,9976,10246,9976,7579,6847,9450,8464,8386,7692
Cisplatin,MK-1775,PSN1,pancreas,1567,16934,16899,16908,16899,1226,1384,1708,1567,1674,1739
Cisplatin,MK-1775,SU8686,pancreas,15355,5235,3632,4467,3632,14871,10210,15314,15355,15749,12678
Cisplatin,MK-1775,SUIT.2,pancreas,9307,9216,8661,9134,8661,8071,7685,9521,9307,9766,7379
Cisplatin,MK-1775,SW1990,pancreas,5008,12933,12759,12958,12759,2946,4823,5176,5008,5299,3951
Cisplatin,MK-1775,YAPC,pancreas,12474,7343,6536,7058,6536,12059,8888,13532,12474,12283,11523
Cisplatin,Linsitinib,AsPC.1,pancreas,15087,5668,3897,5022,3897,14996,10118,15869,15087,14987,12676
Cisplatin,Linsitinib,BxPC.3,pancreas,10513,9429,9106,9183,9106,10245,7535,12090,10513,10488,10176
Cisplatin,Linsitinib,CAPAN.1,pancreas,8625,9844,9291,9752,9291,7713,7339,8305,8625,9194,8122
Cisplatin,Linsitinib,CFPAC.1,pancreas,4331,13513,13258,13547,13258,2492,4539,5060,4331,4340,2851
Cisplatin,Linsitinib,DAN.G,pancreas,2125,16017,15937,16040,15937,1370,2276,2703,2125,2354,1726
Cisplatin,Linsitinib,Hs.766T,pancreas,14772,5656,3961,5043,3961,14488,10067,15012,14772,14803,12674
Cisplatin,Linsitinib,HuP.T3,pancreas,3016,15046,14933,15073,14933,1799,3011,3566,3016,3367,2719
Cisplatin,Linsitinib,HuP.T4,pancreas,731,17537,17533,17547,17533,736,833,902,731,1,715
Cisplatin,Linsitinib,KP.1N,pancreas,5866,12118,11809,12130,11809,3819,5581,5932,5866,6209,6028
Cisplatin,Linsitinib,KP.2,pancreas,6561,12875,12946,12726,12946,5936,4807,7084,6561,6729,6971
Cisplatin,Linsitinib,KP.3,pancreas,7878,10121,9498,10084,9498,6348,7204,8094,7878,8559,6928
Cisplatin,Linsitinib,KP.4,pancreas,6475,12214,12125,12121,12125,4943,5337,7020,6475,7209,5688
Cisplatin,Linsitinib,MIA.PaCa.2,pancreas,2500,15560,15522,15602,15522,1596,2577,2878,2500,2667,2235
Cisplatin,Linsitinib,PA.TU.8902,pancreas,11643,7659,6755,7433,6755,11306,8878,11750,11643,12109,11221
Cisplatin,Linsitinib,PA.TU.8988T,pancreas,5417,13136,12900,13091,12900,3638,4800,5436,5417,5574,5978
Cisplatin,Linsitinib,PANC.02.03,pancreas,9297,9500,8946,9398,8946,8844,7567,8679,9297,9355,10199
Cisplatin,Linsitinib,PANC.03.27,pancreas,7777,10189,9675,10187,9675,6224,7094,8507,7777,7875,6333
Cisplatin,Linsitinib,PANC.04.03,pancreas,9039,9569,9019,9475,9019,8066,7527,10080,9039,8930,7689
Cisplatin,Linsitinib,PANC.08.13,pancreas,12212,7091,5925,6842,5925,11563,9299,12030,12212,12218,10885
Cisplatin,Linsitinib,PANC.10.05,pancreas,6889,10982,10495,10963,10495,4867,6501,7237,6889,7597,4226
Cisplatin,Linsitinib,PL4,pancreas,3671,15163,15102,15109,15102,2712,2920,3603,3671,3778,4860
Cisplatin,Linsitinib,PSN1,pancreas,2490,15789,15752,15752,15752,1539,2436,3477,2490,3263,1575
Cisplatin,Linsitinib,SU8686,pancreas,13899,6260,4926,5850,4926,13617,9708,13878,13899,14078,12672
Cisplatin,Linsitinib,SUIT.2,pancreas,5123,13370,13229,13364,13229,3361,4562,5789,5123,5021,5283
Cisplatin,Linsitinib,SW1990,pancreas,5788,12355,12044,12347,12044,3787,5427,5475,5788,6250,5264
Cisplatin,Linsitinib,YAPC,pancreas,10697,8289,7539,8119,7539,10199,8414,9872,10697,10825,9746
Cisplatin,Lapatinib,AsPC.1,pancreas,13677,6500,5012,6092,5012,13344,9707,13894,13677,13936,12670
Cisplatin,Lapatinib,BxPC.3,pancreas,8146,11482,11257,11296,11257,8119,6049,9008,8146,7634,8408
Cisplatin,Lapatinib,CAPAN.1,pancreas,5485,13060,12926,13020,12926,3763,4757,5736,5485,5625,5216
Cisplatin,Lapatinib,CFPAC.1,pancreas,3346,14924,14873,14934,14873,2201,3125,3409,3346,3371,3297
Cisplatin,Lapatinib,DAN.G,pancreas,1437,16834,16853,16846,16853,1122,1490,1894,1437,1014,1324
Cisplatin,Lapatinib,Hs.766T,pancreas,12956,6695,5473,6374,5473,12267,9470,12899,12956,13036,12668
Cisplatin,Lapatinib,HuP.T3,pancreas,1575,16443,16430,16486,16430,1130,1789,1892,1575,1281,1553
Cisplatin,Lapatinib,HuP.T4,pancreas,797,17385,17408,17424,17408,764,935,1116,797,2,762
Cisplatin,Lapatinib,KP.1N,pancreas,5508,13008,12817,12932,12817,3680,4854,5802,5508,5203,4913
Cisplatin,Lapatinib,KP.2,pancreas,7554,11797,11659,11685,11659,7297,5792,7717,7554,7489,8793
Cisplatin,Lapatinib,KP.3,pancreas,8691,9686,9036,9618,9036,7547,7501,8879,8691,9057,7093
Cisplatin,Lapatinib,KP.4,pancreas,6525,11805,11481,11791,11481,4959,5838,6693,6525,6885,5716
Cisplatin,Lapatinib,MIA.PaCa.2,pancreas,2142,16164,16211,16157,16211,1422,1996,2561,2142,2209,2020
Cisplatin,Lapatinib,PA.TU.8902,pancreas,8823,10201,9653,10072,9653,7981,7154,8962,8823,8958,7944
Cisplatin,Lapatinib,PA.TU.8988T,pancreas,3933,14448,14356,14432,14356,2587,3594,4072,3933,3718,4458
Cisplatin,Lapatinib,PANC.02.03,pancreas,6045,12572,12356,12515,12356,4930,5157,5819,6045,5938,6715
Cisplatin,Lapatinib,PANC.03.27,pancreas,5915,12117,11746,12118,11746,4040,5647,5745,5915,6317,6297
Cisplatin,Lapatinib,PANC.04.03,pancreas,7186,10900,10451,10866,10451,5511,6571,7409,7186,7382,5460
Cisplatin,Lapatinib,PANC.08.13,pancreas,9565,9370,8716,9237,8716,8878,7680,9610,9565,9444,9045
Cisplatin,Lapatinib,PANC.10.05,pancreas,5021,12937,12664,12971,12664,3027,4842,4979,5021,5048,4139
Cisplatin,Lapatinib,PL4,pancreas,3960,14696,14637,14660,14637,2814,3328,3964,3960,4149,4742
Cisplatin,Lapatinib,PSN1,pancreas,3368,15263,15218,15181,15218,2095,2881,3660,3368,3156,3171
Cisplatin,Lapatinib,SU8686,pancreas,12918,6930,5799,6591,5799,12365,9255,13992,12918,12857,10318
Cisplatin,Lapatinib,SUIT.2,pancreas,1910,16296,16335,16319,16335,1379,1898,2152,1910,2005,1822
Cisplatin,Lapatinib,SW1990,pancreas,2340,15943,15933,15945,15933,1536,2250,2720,2340,2363,2351
Cisplatin,Lapatinib,YAPC,pancreas,9865,9243,8580,9123,8580,9604,7776,9837,9865,9689,9899
Cisplatin,Taselisib,AsPC.1,pancreas,15618,5723,4260,5021,4260,15866,9978,15996,15618,15320,12667
Cisplatin,Taselisib,BxPC.3,pancreas,12084,7823,7076,7542,7076,11961,8675,12687,12084,11944,12665
Cisplatin,Taselisib,CAPAN.1,pancreas,6473,11575,11137,11592,11137,4685,6074,6740,6473,6884,5352
Cisplatin,Taselisib,CFPAC.1,pancreas,4936,13153,12826,13169,12826,3056,4872,4784,4936,5018,4358
Cisplatin,Taselisib,DAN.G,pancreas,1605,16519,16549,16556,16549,1170,1702,1913,1605,1480,1536
Cisplatin,Taselisib,Hs.766T,pancreas,13930,6261,4698,5833,4698,13436,9784,14335,13930,14213,12664
Cisplatin,Taselisib,HuP.T3,pancreas,4112,14056,13811,14070,13811,2608,3983,4131,4112,3888,4222
Cisplatin,Taselisib,HuP.T4,pancreas,601,17662,17707,17685,17707,697,675,816,601,3,696
Cisplatin,Taselisib,KP.1N,pancreas,7293,11517,11120,11416,11120,6262,6097,7353,7293,7270,7230
Cisplatin,Taselisib,KP.2,pancreas,10271,10082,9847,9829,9847,10829,7031,10370,10271,9028,12662
Cisplatin,Taselisib,KP.3,pancreas,8232,10128,9466,10056,9466,6970,7182,7793,8232,8675,7784
Cisplatin,Taselisib,KP.4,pancreas,6817,11585,11245,11555,11245,5237,5974,7414,6817,6956,6010
Cisplatin,Taselisib,MIA.PaCa.2,pancreas,7019,11573,11100,11508,11100,5827,6139,6605,7019,7043,6657
Cisplatin,Taselisib,PA.TU.8902,pancreas,9316,9577,8987,9443,8987,8443,7572,9552,9316,9278,7892
Cisplatin,Taselisib,PA.TU.8988T,pancreas,8228,10919,10385,10782,10385,8156,6653,8390,8228,8079,9399
Cisplatin,Taselisib,PANC.02.03,pancreas,10576,8780,8113,8569,8113,10127,8127,11784,10576,10835,9753
Cisplatin,Taselisib,PANC.03.27,pancreas,7490,10420,9907,10402,9907,5811,6892,7519,7490,7986,6177
Cisplatin,Taselisib,PANC.04.03,pancreas,5745,12193,11891,12198,11891,3581,5518,5678,5745,6150,4177
Cisplatin,Taselisib,PANC.08.13,pancreas,10945,8246,7349,8049,7349,10527,8551,11215,10945,10987,10588
Cisplatin,Taselisib,PANC.10.05,pancreas,9026,9469,8778,9367,8778,7740,7610,9201,9026,9494,7894
Cisplatin,Taselisib,PL4,pancreas,5717,13395,13148,13328,13148,5220,4577,5732,5717,4826,7326
Cisplatin,Taselisib,PSN1,pancreas,2438,15899,15914,15886,15914,1584,2275,2901,2438,2684,2256
Cisplatin,Taselisib,SU8686,pancreas,14346,5904,4366,5415,4366,13924,9864,14063,14346,14521,12661
Cisplatin,Taselisib,SUIT.2,pancreas,6125,12560,12318,12476,12318,4606,5151,6176,6125,5840,6167
Cisplatin,Taselisib,SW1990,pancreas,5445,13315,12995,13278,12995,3737,4720,6010,5445,4775,5194
Cisplatin,Taselisib,YAPC,pancreas,14966,5680,4086,5045,4086,14917,9976,14431,14966,14804,12659
Cisplatin,SCH772984,AsPC.1,pancreas,16942,4762,2655,3727,2655,17150,10427,17221,16942,16699,12657
Cisplatin,SCH772984,BxPC.3,pancreas,16037,5527,4250,4781,4250,16678,9928,16838,16037,15354,12655
Cisplatin,SCH772984,CAPAN.1,pancreas,7358,11055,10535,10994,10535,6225,6460,7733,7358,7604,6932
Cisplatin,SCH772984,CFPAC.1,pancreas,5733,12060,11673,12086,11673,3457,5696,5737,5733,6235,4659
Cisplatin,SCH772984,DAN.G,pancreas,1449,16652,16695,16703,16695,1087,1570,1682,1449,1265,1586
Cisplatin,SCH772984,Hs.766T,pancreas,17807,4324,2279,3188,2279,17963,10528,17952,17807,17262,12653
Cisplatin,SCH772984,HuP.T3,pancreas,6386,11942,11749,11948,11749,4847,5588,6800,6386,6749,6113
Cisplatin,SCH772984,HuP.T4,pancreas,521,17772,17796,17787,17796,640,579,845,521,4,615
Cisplatin,SCH772984,KP.1N,pancreas,9941,8903,8166,8744,8166,9249,8020,10187,9941,10172,9148
Cisplatin,SCH772984,KP.2,pancreas,12637,8687,8365,8288,8365,13356,7905,14149,12637,11332,12651
Cisplatin,SCH772984,KP.3,pancreas,11604,7782,7061,7560,7061,11110,8659,11685,11604,11262,10569
Cisplatin,SCH772984,KP.4,pancreas,11138,8398,7951,8201,7951,11119,8152,11899,11138,11315,12649
Cisplatin,SCH772984,MIA.PaCa.2,pancreas,8950,10251,9917,10173,9917,9023,6915,8895,8950,8600,11265
Cisplatin,SCH772984,PA.TU.8902,pancreas,12303,7359,6259,7070,6259,11890,9065,13240,12303,12424,11077
Cisplatin,SCH772984,PA.TU.8988T,pancreas,11020,8293,7586,8087,7586,11145,8307,11068,11020,11473,12648
Cisplatin,SCH772984,PANC.02.03,pancreas,12463,7293,6316,7015,6316,12482,8993,11628,12463,12236,12646
Cisplatin,SCH772984,PANC.03.27,pancreas,7408,10461,9924,10437,9924,5515,6863,7618,7408,7698,5405
Cisplatin,SCH772984,PANC.04.03,pancreas,8326,10252,9637,10198,9637,7302,7007,8068,8326,8687,7152
Cisplatin,SCH772984,PANC.08.13,pancreas,14929,5608,3950,4972,3950,14792,9987,14438,14929,14852,12644
Cisplatin,SCH772984,PANC.10.05,pancreas,10980,7827,6924,7650,6924,10272,8662,11046,10980,11740,10777
Cisplatin,SCH772984,PL4,pancreas,9252,10714,10407,10488,10407,9451,6569,9578,9252,8756,11207
Cisplatin,SCH772984,PSN1,pancreas,3591,14830,14733,14763,14733,2156,3236,4068,3591,3789,3125
Cisplatin,SCH772984,SU8686,pancreas,16085,5055,3217,4135,3217,16216,10214,16278,16085,16153,12642
Cisplatin,SCH772984,SUIT.2,pancreas,5828,12980,12801,12881,12801,4667,4818,5386,5828,6300,6252
Cisplatin,SCH772984,SW1990,pancreas,9837,9068,8477,8937,8477,9613,7787,9267,9837,10029,11267
Cisplatin,SCH772984,YAPC,pancreas,14273,6238,4889,5785,4889,14323,9639,14400,14273,14304,12640
Cisplatin,Sorafenib,BxPC.3,pancreas,17499,4460,2406,3337,2406,17789,10464,17795,17499,17065,12638
Cisplatin,Sorafenib,CAPAN.1,pancreas,9752,9207,8587,9086,8587,9292,7669,10027,9752,9845,10314
Cisplatin,Sorafenib,CFPAC.1,pancreas,8834,9423,8785,9342,8785,7380,7606,9287,8834,8976,7059
Cisplatin,Sorafenib,DAN.G,pancreas,3195,14698,14542,14742,14542,1797,3379,3723,3195,3258,2045
Cisplatin,Sorafenib,Hs.766T,pancreas,17470,4447,2394,3331,2394,17642,10463,17781,17470,17263,12636
Cisplatin,Sorafenib,HuP.T3,pancreas,6215,11897,11620,11926,11620,4414,5609,6279,6215,6357,5919
Cisplatin,Sorafenib,HuP.T4,pancreas,3309,14828,14709,14835,14709,1926,3232,4062,3309,3441,2187
Cisplatin,Sorafenib,KP.1N,pancreas,12427,7164,6082,6888,6082,11806,9064,13183,12427,12550,12634
Cisplatin,Sorafenib,KP.2,pancreas,16034,5216,3584,4369,3584,16345,10080,16738,16034,15964,12632
Cisplatin,Sorafenib,KP.3,pancreas,12816,6622,5355,6301,5355,11727,9417,12647,12816,13115,10429
Cisplatin,Sorafenib,KP.4,pancreas,10903,9019,8649,8761,8649,10935,7617,11274,10903,9930,10845
Cisplatin,Sorafenib,MIA.PaCa.2,pancreas,8927,9926,9461,9803,9461,8107,7053,9217,8927,8814,8028
Cisplatin,Sorafenib,PA.TU.8902,pancreas,15192,5570,3919,4899,3919,15264,9975,15006,15192,14805,12630
Cisplatin,Sorafenib,PA.TU.8988T,pancreas,11103,7768,6783,7588,6783,10220,8723,10964,11103,11212,10594
Cisplatin,Sorafenib,PANC.02.03,pancreas,15760,5174,3619,4350,3619,15785,10060,16304,15760,15851,12628
Cisplatin,Sorafenib,PANC.03.27,pancreas,9935,8565,7903,8458,7903,9087,8129,9966,9935,10575,9063
Cisplatin,Sorafenib,PANC.04.03,pancreas,13455,6387,5162,6001,5162,12862,9503,13748,13455,13024,12626
Cisplatin,Sorafenib,PANC.08.13,pancreas,14594,5760,4027,5184,4027,14100,9912,14233,14594,14566,12624
Cisplatin,Sorafenib,PANC.10.05,pancreas,10923,7697,6616,7510,6616,9840,8777,10783,10923,11123,10002
Cisplatin,Sorafenib,PL4,pancreas,12581,7481,6543,7135,6543,12403,8818,13454,12581,12754,12622
Cisplatin,Sorafenib,PSN1,pancreas,4099,14104,13957,14094,13957,2384,3890,4451,4099,4435,3116
Cisplatin,Sorafenib,SU8686,pancreas,16516,4841,2859,3855,2859,16452,10279,16358,16516,16887,12620
Cisplatin,Sorafenib,SUIT.2,pancreas,10817,8153,7343,7964,7343,10008,8415,10974,10817,10797,9317
Cisplatin,Sorafenib,SW1990,pancreas,7998,10433,9854,10364,9854,7016,6830,7632,7998,8439,7736
Cisplatin,Sorafenib,YAPC,pancreas,16461,4854,2993,3884,2993,16444,10242,16627,16461,16349,12618
Navitoclax,Dasatinib,AsPC.1,pancreas,343,18075,18076,18072,18076,542,308,319,343,661,513
Navitoclax,Dasatinib,BxPC.3,pancreas,349,18137,18118,18123,18118,553,269,265,349,5,631
Navitoclax,Dasatinib,CAPAN.1,pancreas,69,18374,18360,18370,18360,402,50,65,69,6,95
Navitoclax,Dasatinib,CFPAC.1,pancreas,865,17619,17594,17590,17594,828,774,1093,865,1295,1119
Navitoclax,Dasatinib,DAN.G,pancreas,267,18071,18066,18073,18066,484,321,364,267,7,366
Navitoclax,Dasatinib,Hs.766T,pancreas,3269,15561,15561,15484,15561,2130,2508,3641,3269,3158,3200
Navitoclax,Dasatinib,HuP.T3,pancreas,1934,16137,16036,16158,16036,1263,2129,2263,1934,1885,1363
Navitoclax,Dasatinib,HuP.T4,pancreas,176,18147,18152,18155,18152,449,227,292,176,8,299
Navitoclax,Dasatinib,KP.1N,pancreas,2559,15647,15500,15643,15500,1575,2553,3164,2559,3036,1937
Navitoclax,Dasatinib,KP.2,pancreas,33,18389,18389,18390,18389,387,33,46,33,9,39
Navitoclax,Dasatinib,KP.3,pancreas,2532,16012,15952,15964,15952,1649,2216,3138,2532,3163,2683
Navitoclax,Dasatinib,KP.4,pancreas,3518,14825,14692,14785,14692,2062,3185,3813,3518,3693,2953
Navitoclax,Dasatinib,MIA.PaCa.2,pancreas,4103,14409,14281,14344,14281,2630,3533,4357,4103,4354,4453
Navitoclax,Dasatinib,PA.TU.8902,pancreas,397,18036,18032,18028,18032,572,369,457,397,619,728
Navitoclax,Dasatinib,PA.TU.8988T,pancreas,2748,15357,15224,15354,15224,1659,2770,3117,2748,2870,2454
Navitoclax,Dasatinib,PANC.02.03,pancreas,692,17593,17580,17603,17580,675,781,752,692,10,705
Navitoclax,Dasatinib,PANC.03.27,pancreas,441,17958,17941,17953,17941,591,449,539,441,11,816
Navitoclax,Dasatinib,PANC.04.03,pancreas,725,17607,17608,17608,17608,715,758,879,725,620,838
Navitoclax,Dasatinib,PANC.08.13,pancreas,97,18338,18319,18327,18319,409,91,100,97,12,245
Navitoclax,Dasatinib,PANC.10.05,pancreas,2199,16128,16080,16126,16080,1435,2087,2150,2199,2529,1772
Navitoclax,Dasatinib,PSN1,pancreas,605,17771,17781,17770,17781,671,599,597,605,628,882
Navitoclax,Dasatinib,SU8686,pancreas,2342,16132,16105,16110,16105,1602,2068,2746,2342,2519,2611
