Drug1,Drug2,Cell_Line,Tissue,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,BIRRA,RRA
Dabrafenib,Sapitinib,HT55,digestive_system,2318,16249,16096,16272,16096,1327,2432,2609,2318,2487,1842
Dabrafenib,Sapitinib,KM12,digestive_system,6312,13316,13240,13245,13240,6300,4689,6285,6312,6131,7315
Dabrafenib,Sapitinib,LoVo,digestive_system,12931,7002,6005,6654,6005,12285,9417,12652,12931,13314,12114
Dabrafenib,Sapitinib,LS.1034,digestive_system,7040,11585,11146,11574,11146,4877,6363,6998,7040,7308,6497
Dabrafenib,Sapitinib,LS.123,digestive_system,10916,8687,8077,8522,8077,10141,8303,11270,10916,10935,10507
Dabrafenib,Sapitinib,LS.180,digestive_system,3365,15931,15873,15907,15873,2229,2609,2676,3365,3051,4341
Dabrafenib,Sapitinib,LS.411N,digestive_system,3105,16229,16170,16195,16170,2155,2376,2745,3105,3061,4100
Dabrafenib,Sapitinib,LS.513,digestive_system,6777,12268,12092,12224,12092,4904,5625,7085,6777,7116,6002
Dabrafenib,Sapitinib,MDST8,digestive_system,15322,5853,4251,5086,4251,15340,10066,15572,15322,15484,12957
Dabrafenib,Sapitinib,NCI.H716,digestive_system,8369,10907,10621,10879,10621,8012,6715,7905,8369,8406,9904
Dabrafenib,Sapitinib,NCI.H747,digestive_system,7387,12141,12044,12071,12044,6934,5665,5212,7387,7626,8216
Dabrafenib,Sapitinib,RCM.1,digestive_system,7074,12069,11931,12035,11931,6220,5740,6907,7074,6570,7986
Dabrafenib,Sapitinib,RKO,digestive_system,4100,15018,14872,14977,14872,2662,3374,3300,4100,3560,5074
Dabrafenib,Sapitinib,SNU.81,digestive_system,11429,8240,7699,8113,7699,11066,8441,11449,11429,12010,12955
Dabrafenib,Sapitinib,SNU.C1,digestive_system,11772,7916,7045,7780,7045,11147,8866,11696,11772,12159,11422
Dabrafenib,Sapitinib,SNU.C5,digestive_system,15027,5961,4474,5270,4474,14846,10007,15630,15027,14725,12953
Dabrafenib,Sapitinib,SW1463,digestive_system,10505,9438,8975,9265,8975,10682,7703,10718,10505,9935,12951
Dabrafenib,Sapitinib,SW48,digestive_system,6654,12894,12710,12822,12710,5137,5085,7307,6654,6490,6646
Dabrafenib,Sapitinib,SW620,digestive_system,6773,12612,12400,12568,12400,6256,5351,6930,6773,6376,7869
Dabrafenib,Sapitinib,SW837,digestive_system,6304,12337,12072,12331,12072,3893,5653,5917,6304,6527,5303
Dabrafenib,Sapitinib,SW948,digestive_system,3077,15369,15081,15403,15081,1719,3250,3099,3077,3124,2568
Dabrafenib,Sapitinib,T84,digestive_system,6283,12746,12569,12738,12569,5543,5196,5655,6283,6792,6500
Linsitinib,Sapitinib,C2BBe1,digestive_system,1461,17184,17089,17186,17089,824,1680,1877,1461,1446,1049
Linsitinib,Sapitinib,CCK.81,digestive_system,194,18679,18675,18682,18675,256,249,271,194,7,229
Linsitinib,Sapitinib,CL.11,digestive_system,2477,16279,16141,16286,16141,1442,2400,2774,2477,2817,2257
Linsitinib,Sapitinib,COLO.205,digestive_system,3747,14372,14013,14431,14013,1974,4102,4057,3747,4287,2372
Linsitinib,Sapitinib,COLO.678,digestive_system,5673,13009,12697,12995,12697,3339,5152,5327,5673,6258,4885
Linsitinib,Sapitinib,GP5d,digestive_system,531,18408,18393,18395,18393,405,505,532,531,592,862
Linsitinib,Sapitinib,HCC2998,digestive_system,103,18814,18803,18815,18803,216,128,145,103,8,134
Linsitinib,Sapitinib,HCT.116,digestive_system,839,17890,17871,17900,17871,500,988,1092,839,9,755
Linsitinib,Sapitinib,HCT.15,digestive_system,436,18260,18271,18292,18271,340,607,763,436,10,444
Linsitinib,Sapitinib,HT.115,digestive_system,120,18756,18772,18766,18772,220,156,220,120,11,124
Linsitinib,Sapitinib,HT.29,digestive_system,4609,14137,13899,14108,13899,2743,4167,5114,4609,4352,4723
Linsitinib,Sapitinib,HT55,digestive_system,870,17914,17938,17919,17938,544,910,1178,870,966,1036
Linsitinib,Sapitinib,KM12,digestive_system,62,18882,18872,18878,18872,210,70,59,62,12,142
Linsitinib,Sapitinib,LoVo,digestive_system,7872,10826,10211,10824,10211,6410,6960,7480,7872,8154,7905
Linsitinib,Sapitinib,LS.1034,digestive_system,887,17877,17831,17873,17831,522,1024,1331,887,645,855
Linsitinib,Sapitinib,LS.123,digestive_system,5508,13290,12911,13269,12911,3155,4987,5622,5508,5469,4639
Linsitinib,Sapitinib,LS.180,digestive_system,263,18610,18617,18616,18617,291,300,279,263,13,374
Linsitinib,Sapitinib,LS.411N,digestive_system,192,18656,18669,18668,18669,252,250,352,192,14,250
Linsitinib,Sapitinib,LS.513,digestive_system,1368,17358,17346,17358,17346,825,1409,1742,1368,1410,1347
Linsitinib,Sapitinib,MDST8,digestive_system,7147,11460,10817,11374,10817,4615,6602,7614,7147,7646,5458
Linsitinib,Sapitinib,NCI.H716,digestive_system,5376,13413,13172,13405,13172,3122,4764,5412,5376,5364,4733
Linsitinib,Sapitinib,NCI.H747,digestive_system,2375,16558,16531,16561,16531,1542,2110,2324,2375,2844,2658
Linsitinib,Sapitinib,RCM.1,digestive_system,3315,15263,15018,15289,15018,1892,3291,3656,3315,3741,3074
Linsitinib,Sapitinib,RKO,digestive_system,1509,17070,16996,17117,16996,900,1746,1792,1509,1252,1286
Linsitinib,Sapitinib,SNU.81,digestive_system,4762,13905,13663,13902,13663,2829,4349,5266,4762,4336,4006
Linsitinib,Sapitinib,SNU.C1,digestive_system,5623,13319,13008,13291,13008,3332,4886,5637,5623,5627,4462
Linsitinib,Sapitinib,SNU.C5,digestive_system,5579,13237,12892,13213,12892,3413,4953,5861,5579,5308,5285
Linsitinib,Sapitinib,SW1463,digestive_system,686,18083,18087,18101,18087,452,789,762,686,646,909
Linsitinib,Sapitinib,SW48,digestive_system,2698,15830,15584,15863,15584,1489,2884,2804,2698,2669,2060
Linsitinib,Sapitinib,SW620,digestive_system,2321,16673,16706,16683,16706,1666,1995,2086,2321,2251,3230
Linsitinib,Sapitinib,SW837,digestive_system,1126,17658,17640,17664,17640,657,1163,1357,1126,1189,1086
Linsitinib,Sapitinib,SW948,digestive_system,706,17985,17976,18026,17976,430,875,1033,706,15,712
Linsitinib,Sapitinib,T84,digestive_system,434,18365,18367,18374,18367,347,524,620,434,16,471
Sapitinib,BMS-754807,C2BBe1,digestive_system,2053,16477,16355,16518,16355,1128,2261,2579,2053,2316,1321
Sapitinib,BMS-754807,CCK.81,digestive_system,313,18525,18521,18526,18521,303,389,440,313,17,513
Sapitinib,BMS-754807,CL.11,digestive_system,1819,16964,16907,16968,16907,1045,1818,2279,1819,2294,1555
Sapitinib,BMS-754807,COLO.205,digestive_system,4794,13542,13140,13543,13140,2787,4760,4799,4794,5409,4246
Sapitinib,BMS-754807,COLO.678,digestive_system,5693,12922,12511,12930,12511,3563,5267,5794,5693,6342,5357
Sapitinib,BMS-754807,GP5d,digestive_system,1618,17201,17194,17190,17194,1017,1570,1861,1618,1972,1902
Sapitinib,BMS-754807,HCC2998,digestive_system,234,18675,18649,18669,18649,282,270,341,234,18,337
Sapitinib,BMS-754807,HCT.116,digestive_system,693,17950,17958,18005,17958,426,886,935,693,19,640
Sapitinib,BMS-754807,HCT.15,digestive_system,660,18049,18052,18077,18052,418,808,1080,660,20,562
Sapitinib,BMS-754807,HT.115,digestive_system,414,18380,18396,18399,18396,359,495,583,414,21,621
Sapitinib,BMS-754807,HT.29,digestive_system,5091,13587,13298,13562,13298,3078,4603,4934,5091,5236,5105
Sapitinib,BMS-754807,HT55,digestive_system,1831,16792,16727,16830,16727,1022,1980,2535,1831,1661,1558
Sapitinib,BMS-754807,KM12,digestive_system,1010,18232,18204,18196,18204,838,698,905,1010,1558,1736
Sapitinib,BMS-754807,LoVo,digestive_system,10886,8329,7188,8191,7188,9792,8748,10812,10886,11021,9487
Sapitinib,BMS-754807,LS.1034,digestive_system,2868,15677,15512,15694,15512,1609,2930,3285,2868,3108,2498
Sapitinib,BMS-754807,LS.123,digestive_system,5988,12664,12209,12654,12209,3396,5601,6542,5988,6823,4796
Sapitinib,BMS-754807,LS.180,digestive_system,717,18187,18181,18187,18181,511,709,852,717,570,789
Sapitinib,BMS-754807,LS.411N,digestive_system,344,18457,18463,18470,18463,311,448,552,344,22,334
Sapitinib,BMS-754807,LS.513,digestive_system,1747,17001,16964,17017,16964,1020,1780,1882,1747,1998,1465
Sapitinib,BMS-754807,MDST8,digestive_system,10786,8633,7713,8453,7713,10117,8425,9918,10786,11340,10208
Sapitinib,BMS-754807,NCI.H716,digestive_system,5052,13648,13471,13612,13471,2883,4491,5705,5052,5322,4610
Sapitinib,BMS-754807,NCI.H747,digestive_system,867,17888,17924,17892,17924,543,917,1141,867,571,869
Sapitinib,BMS-754807,RCM.1,digestive_system,2051,16627,16530,16656,16530,1274,2100,2462,2051,1907,2306
Sapitinib,BMS-754807,RKO,digestive_system,2203,16325,16189,16349,16189,1233,2389,2753,2203,2491,1618
Sapitinib,BMS-754807,SNU.81,digestive_system,5687,13063,12755,13032,12755,3389,5043,6498,5687,5976,4579
Sapitinib,BMS-754807,SNU.C1,digestive_system,6968,12002,11562,11954,11562,5197,6031,7370,6968,7112,6891
Sapitinib,BMS-754807,SNU.C5,digestive_system,8105,11111,10486,11019,10486,6672,6790,8613,8105,7995,6186
Sapitinib,BMS-754807,SW1463,digestive_system,1989,16910,16906,16932,16906,1448,1822,1962,1989,2234,2444
Sapitinib,BMS-754807,SW48,digestive_system,2849,15576,15323,15618,15323,1577,3056,2861,2849,3129,2579
Sapitinib,BMS-754807,SW620,digestive_system,1313,17473,17471,17477,17471,815,1305,1527,1313,1631,1303
Sapitinib,BMS-754807,SW837,digestive_system,1508,17280,17265,17275,17265,928,1523,1870,1508,1191,1621
Sapitinib,BMS-754807,SW948,digestive_system,1227,17299,17249,17333,17249,684,1519,1511,1227,684,891
Sapitinib,BMS-754807,T84,digestive_system,769,18117,18127,18125,18127,519,747,915,769,967,907
Taselisib,AZD4547,C2BBe1,digestive_system,4009,14554,14220,14547,14220,2171,3956,4618,4009,4560,2599
Taselisib,AZD4547,CCK.81,digestive_system,1595,17202,17162,17202,17162,1032,1601,1705,1595,1920,1709
Taselisib,AZD4547,CL.11,digestive_system,2520,16330,16244,16314,16244,1479,2370,2706,2520,2933,2531
Taselisib,AZD4547,COLO.205,digestive_system,1960,16624,16452,16658,16452,1119,2185,2424,1960,1745,1887
Taselisib,AZD4547,COLO.678,digestive_system,7501,11562,10989,11472,10989,5817,6485,7896,7501,7969,6633
Taselisib,AZD4547,GP5d,digestive_system,6204,12623,12134,12591,12134,3757,5680,6421,6204,6809,5421
Taselisib,AZD4547,HCC2998,digestive_system,342,18470,18478,18487,18478,312,436,512,342,23,351
Taselisib,AZD4547,HCT.116,digestive_system,466,18277,18258,18294,18258,362,620,704,466,24,492
Taselisib,AZD4547,HCT.15,digestive_system,841,17871,17855,17886,17855,515,990,1130,841,25,833
Taselisib,AZD4547,HT.115,digestive_system,387,18356,18374,18384,18374,329,513,605,387,26,381
Taselisib,AZD4547,HT.29,digestive_system,6440,11853,11243,11862,11243,3609,6276,6931,6440,6898,4305
Taselisib,AZD4547,HT55,digestive_system,4700,13830,13538,13837,13538,2668,4420,5582,4700,5099,4040
Taselisib,AZD4547,KM12,digestive_system,1307,17613,17593,17616,17593,876,1197,1348,1307,1645,1582
Taselisib,AZD4547,LoVo,digestive_system,11771,7770,6358,7555,6358,10479,9172,11958,11771,12496,9805
Taselisib,AZD4547,LS.1034,digestive_system,5468,13299,12880,13266,12880,3070,5011,5958,5468,5711,4563
Taselisib,AZD4547,LS.123,digestive_system,9138,10264,9471,10039,9471,7701,7493,9262,9138,9333,8237
Taselisib,AZD4547,LS.180,digestive_system,854,17875,17863,17883,17863,524,983,1210,854,27,776
Taselisib,AZD4547,LS.411N,digestive_system,886,17895,17866,17887,17866,551,979,1185,886,28,717
Taselisib,AZD4547,LS.513,digestive_system,4253,14396,14060,14407,14060,2522,4087,4216,4253,4196,4285
Taselisib,AZD4547,MDST8,digestive_system,6587,12992,12682,12855,12682,4651,5172,7257,6587,6995,5820
Taselisib,AZD4547,NCI.H716,digestive_system,2067,16806,16749,16795,16749,1226,1938,2543,2067,2175,1739
Taselisib,AZD4547,NCI.H747,digestive_system,4107,14217,13854,14258,13854,2207,4198,4435,4107,4776,3541
Taselisib,AZD4547,RCM.1,digestive_system,2572,15834,15625,15881,15625,1423,2795,2566,2572,2298,2082
Taselisib,AZD4547,RKO,digestive_system,2934,15853,15749,15850,15749,1737,2729,3783,2934,3506,2859
Taselisib,AZD4547,SNU.81,digestive_system,10045,9136,8151,8924,8151,8597,8187,10169,10045,10267,8440
Taselisib,AZD4547,SNU.C1,digestive_system,3310,16036,15953,15956,15953,1988,2595,4018,3310,3510,3256
Taselisib,AZD4547,SNU.C5,digestive_system,10502,8765,7664,8564,7664,9294,8459,10579,10502,10957,8244
Taselisib,AZD4547,SW1463,digestive_system,1429,17388,17325,17369,17325,857,1440,1878,1429,1455,1447
Taselisib,AZD4547,SW48,digestive_system,3137,15893,15784,15816,15784,1799,2710,4015,3137,3729,2548
Taselisib,AZD4547,SW620,digestive_system,8156,11889,11661,11776,11661,8109,5934,7859,8156,8195,10380
Taselisib,AZD4547,SW837,digestive_system,4147,14438,14189,14439,14189,2291,3997,4643,4147,4986,3586
Taselisib,AZD4547,SW948,digestive_system,2677,15662,15404,15727,15404,1467,2993,2973,2677,2478,2055
Taselisib,AZD4547,T84,digestive_system,4236,14886,14637,14825,14637,2540,3645,4826,4236,4586,4423
AZD4547,BMS-754807,C2BBe1,digestive_system,5113,13953,13799,13872,13799,3009,4279,5572,5113,5731,4314
AZD4547,BMS-754807,CCK.81,digestive_system,4437,15188,15126,15125,15126,3108,3236,4091,4437,4277,5822
AZD4547,BMS-754807,CL.11,digestive_system,2924,15777,15698,15786,15698,1695,2758,3313,2924,3006,2320
AZD4547,BMS-754807,COLO.205,digestive_system,7828,10920,10107,10881,10107,5710,7061,8033,7828,8181,6565
AZD4547,BMS-754807,COLO.678,digestive_system,11909,8184,7194,7996,7194,11513,8726,12644,11909,11777,11827
AZD4547,BMS-754807,GP5d,digestive_system,5012,14102,13842,14059,13842,3313,4222,4127,5012,4865,5976
AZD4547,BMS-754807,HCC2998,digestive_system,1003,17941,17919,17920,17919,629,941,1441,1003,1203,1161
AZD4547,BMS-754807,HCT.116,digestive_system,671,18052,18029,18078,18029,421,825,955,671,29,603
AZD4547,BMS-754807,HCT.15,digestive_system,1733,16982,16915,17004,16915,1027,1790,2033,1733,1802,1508
AZD4547,BMS-754807,HT.115,digestive_system,1304,17550,17528,17571,17528,890,1248,1430,1304,1418,1783
AZD4547,BMS-754807,HT.29,digestive_system,9271,9775,8834,9622,8834,7815,7745,9664,9271,9315,7318
AZD4547,BMS-754807,HT55,digestive_system,5529,13195,12734,13189,12734,3296,5071,5292,5529,5807,5447
AZD4547,BMS-754807,KM12,digestive_system,4838,14578,14370,14511,14370,3283,3805,5183,4838,4534,6532
AZD4547,BMS-754807,LoVo,digestive_system,11962,7637,6255,7408,6255,10651,9202,12002,11962,12205,9445
AZD4547,BMS-754807,LS.1034,digestive_system,9258,10153,9353,9959,9353,8881,7451,9015,9258,9569,11001
AZD4547,BMS-754807,LS.123,digestive_system,9568,10008,9263,9796,9263,8488,7539,10407,9568,9212,8556
AZD4547,BMS-754807,LS.180,digestive_system,5174,13986,13730,13940,13730,3490,4262,5100,5174,4995,6344
AZD4547,BMS-754807,LS.411N,digestive_system,537,18311,18312,18319,18312,411,565,684,537,572,754
AZD4547,BMS-754807,LS.513,digestive_system,5357,14014,13895,13918,13895,3416,4196,6225,5357,5300,5678
AZD4547,BMS-754807,MDST8,digestive_system,7266,11678,11266,11639,11266,6147,6209,7419,7266,7817,7945
AZD4547,BMS-754807,NCI.H716,digestive_system,6079,13472,13417,13391,13417,4437,4529,6469,6079,5645,7073
AZD4547,BMS-754807,NCI.H747,digestive_system,2643,16048,15884,16046,15884,1487,2625,3253,2643,2828,2144
AZD4547,BMS-754807,RCM.1,digestive_system,1736,16928,16898,16964,16898,1019,1828,1925,1736,1826,1667
AZD4547,BMS-754807,RKO,digestive_system,3343,15484,15331,15496,15331,2044,3036,3727,3343,3737,3690
AZD4547,BMS-754807,SNU.81,digestive_system,12154,7857,6731,7609,6731,11515,8938,12132,12154,12622,11482
AZD4547,BMS-754807,SNU.C1,digestive_system,8165,11992,11971,11822,11971,7714,5770,8861,8165,7988,9319
AZD4547,BMS-754807,SNU.C5,digestive_system,11012,8452,7350,8269,7350,10030,8597,10660,11012,11260,9800
AZD4547,BMS-754807,SW1463,digestive_system,7405,11619,11122,11531,11122,6221,6357,7647,7405,7676,6955
AZD4547,BMS-754807,SW48,digestive_system,4722,13964,13693,13946,13693,2702,4309,5338,4722,5006,4226
AZD4547,BMS-754807,SW620,digestive_system,6785,12727,12631,12629,12631,5830,5175,6804,6785,6683,6907
AZD4547,BMS-754807,SW837,digestive_system,4172,14640,14415,14590,14415,2336,3825,4668,4172,4332,3300
AZD4547,BMS-754807,SW948,digestive_system,2627,15807,15602,15859,15602,1466,2849,2875,2627,2562,2361
AZD4547,BMS-754807,T84,digestive_system,7237,11839,11406,11801,11406,5944,6126,6831,7237,7262,7339
Cisplatin,5-Fluorouracil,PANC.08.13,pancreas,17407,5158,2789,3972,2789,17353,10410,17689,17407,17141,12949
Cisplatin,5-Fluorouracil,PANC.10.05,pancreas,10785,8416,7256,8253,7256,9590,8631,11413,10785,11489,10182
Cisplatin,5-Fluorouracil,PSN1,pancreas,2386,16737,16683,16730,16683,1578,2000,1753,2386,2236,2585
Cisplatin,5-Fluorouracil,SU8686,pancreas,18541,4730,2177,3366,2177,18601,10553,18662,18541,17940,12947
Cisplatin,5-Fluorouracil,SUIT.2,pancreas,13120,7127,5614,6702,5614,12291,9498,13178,13120,13368,12945
Cisplatin,5-Fluorouracil,SW1990,pancreas,14148,6567,4825,5934,4825,13447,9790,13857,14148,14443,12944
Cisplatin,5-Fluorouracil,YAPC,pancreas,17091,5355,2966,4253,2966,17198,10360,17205,17091,16954,12942
Cisplatin,Dasatinib,AsPC.1,pancreas,16350,5571,3281,4533,3281,16140,10265,16387,16350,16669,12940
Cisplatin,5-Fluorouracil,AsPC.1,pancreas,17930,4966,2453,3673,2453,17945,10490,17989,17930,17502,12938
Cisplatin,5-Fluorouracil,BxPC.3,pancreas,11791,8377,7449,8158,7449,11219,8494,12779,11791,12133,11756
Cisplatin,5-Fluorouracil,CAPAN.1,pancreas,6055,13091,12690,13002,12690,3866,5217,6601,6055,5984,5028
Cisplatin,5-Fluorouracil,CFPAC.1,pancreas,6069,12705,12286,12683,12286,3668,5515,6165,6069,6757,5712
Cisplatin,5-Fluorouracil,DAN.G,pancreas,3120,15618,15322,15612,15322,1763,3123,3314,3120,3242,2866
Cisplatin,5-Fluorouracil,Hs.766T,pancreas,14415,6446,4617,5772,4617,13793,9862,14268,14415,14499,12936
Cisplatin,5-Fluorouracil,HuP.T3,pancreas,6687,12182,11770,12126,11770,4314,5906,7019,6687,6730,6520
Cisplatin,5-Fluorouracil,HuP.T4,pancreas,3521,15709,15503,15675,15503,2151,2967,3206,3521,3344,4135
Cisplatin,5-Fluorouracil,KP.1N,pancreas,15699,5839,3801,4921,3801,15369,10100,16185,15699,16266,12934
Cisplatin,5-Fluorouracil,KP.2,pancreas,17651,5097,2690,3862,2690,17602,10412,17754,17651,17708,12932
Cisplatin,5-Fluorouracil,KP.3,pancreas,9057,10224,9389,10034,9389,8123,7375,8965,9057,9239,9323
Cisplatin,5-Fluorouracil,KP.4,pancreas,8511,10985,10538,10902,10538,7609,6732,8557,8511,8430,9912
Cisplatin,5-Fluorouracil,MIA.PaCa.2,pancreas,10057,9308,8438,9134,8438,9146,7976,10745,10057,10602,9443
Cisplatin,5-Fluorouracil,PA.TU.8902,pancreas,15546,6041,4076,5182,4076,15525,10011,16263,15546,15955,12930
Cisplatin,5-Fluorouracil,PA.TU.8988T,pancreas,12372,7605,6249,7352,6249,11682,9159,12496,12372,12623,11953
Cisplatin,5-Fluorouracil,PANC.02.03,pancreas,11684,8209,7054,8020,7054,11043,8671,11091,11684,11392,11966
Cisplatin,5-Fluorouracil,PANC.03.27,pancreas,5583,13683,13428,13605,13428,3488,4534,5451,5583,5380,5250
Cisplatin,5-Fluorouracil,PANC.04.03,pancreas,8001,11636,11215,11509,11215,7340,6253,7549,8001,7552,8809
Cisplatin,Dasatinib,BxPC.3,pancreas,6932,11917,11424,11881,11424,4958,6099,7398,6932,7046,6350
Cisplatin,Dasatinib,CAPAN.1,pancreas,2144,16919,16872,16912,16872,1471,1846,2043,2144,2691,3192
Cisplatin,Dasatinib,CFPAC.1,pancreas,2887,16096,15987,16057,15987,1730,2549,3192,2887,3032,2871
Cisplatin,Dasatinib,DAN.G,pancreas,534,18247,18250,18253,18250,372,651,776,534,30,617
Cisplatin,Dasatinib,Hs.766T,pancreas,7781,11523,11048,11376,11048,6341,6414,8076,7781,7912,7772
Cisplatin,Dasatinib,HuP.T3,pancreas,2738,15716,15508,15749,15508,1435,2908,3455,2738,3211,1876
Cisplatin,Dasatinib,HuP.T4,pancreas,599,18255,18259,18260,18259,420,628,733,599,668,820
Cisplatin,Dasatinib,KP.1N,pancreas,6768,11905,11410,11885,11410,4249,6085,7128,6768,6624,5590
Cisplatin,Dasatinib,KP.2,pancreas,8312,10810,10086,10772,10086,7909,6975,7974,8312,8732,9740
Cisplatin,Dasatinib,KP.3,pancreas,8611,10231,9357,10075,9357,7018,7389,8442,8611,8775,7580
Cisplatin,Dasatinib,KP.4,pancreas,2816,16017,15869,16011,15869,1691,2644,3193,2816,3133,3040
Cisplatin,Dasatinib,MIA.PaCa.2,pancreas,3999,15171,14989,15098,14989,2358,3389,3782,3999,3875,3862
Cisplatin,Dasatinib,PA.TU.8902,pancreas,6486,12304,11882,12263,11882,4706,5766,7074,6486,6886,5929
Cisplatin,Dasatinib,PA.TU.8988T,pancreas,5973,12665,12192,12657,12192,3564,5528,6417,5973,6631,5013
Cisplatin,Dasatinib,PANC.02.03,pancreas,5680,13355,13047,13326,13047,3809,4817,5616,5680,5693,5787
Cisplatin,Dasatinib,PANC.03.27,pancreas,6336,12733,12364,12678,12364,4169,5402,6102,6336,6598,5935
Cisplatin,Dasatinib,PANC.04.03,pancreas,6284,12331,11827,12305,11827,3994,5834,6143,6284,6930,6157
Cisplatin,Dasatinib,PANC.08.13,pancreas,10645,8994,8048,8760,8048,10530,8152,10034,10645,10813,12251
Cisplatin,Dasatinib,PANC.10.05,pancreas,6106,12653,12229,12642,12229,3970,5507,6064,6106,6462,5531
Cisplatin,Dasatinib,PSN1,pancreas,789,17980,17988,18008,17988,463,884,895,789,31,729
Cisplatin,Dasatinib,SU8686,pancreas,17340,5169,2723,3984,2723,17104,10376,17437,17340,17503,12928
Cisplatin,Dasatinib,SUIT.2,pancreas,4731,13756,13382,13753,13382,2586,4548,5155,4731,5107,3366
Cisplatin,Dasatinib,SW1990,pancreas,4047,14855,14579,14844,14579,2484,3635,4167,4047,4192,4471
Cisplatin,Dasatinib,YAPC,pancreas,12148,7947,6605,7709,6605,12373,8963,11640,12148,12129,12926
Cisplatin,Crizotinib,AsPC.1,pancreas,17941,4967,2423,3668,2423,17884,10442,18062,17941,17941,12924
Cisplatin,Crizotinib,BxPC.3,pancreas,12588,7579,6402,7290,6402,11976,9068,12550,12588,12428,11634
Cisplatin,Crizotinib,CAPAN.1,pancreas,8760,10696,10069,10571,10069,7494,7005,8865,8760,8568,7717
Cisplatin,Crizotinib,CFPAC.1,pancreas,9556,9879,9062,9683,9062,8300,7591,9663,9556,9320,8185
Cisplatin,Crizotinib,DAN.G,pancreas,2251,16203,15977,16237,15977,1203,2554,3221,2251,3026,1578
Cisplatin,Crizotinib,Hs.766T,pancreas,14186,6990,5627,6440,5627,13801,9453,15058,14186,14014,12922
Cisplatin,Crizotinib,HuP.T3,pancreas,6203,12683,12354,12649,12354,3975,5358,6400,6203,6604,6343
Cisplatin,Crizotinib,HuP.T4,pancreas,3252,15704,15497,15699,15497,2071,2917,3259,3252,3306,3249
Cisplatin,Crizotinib,KP.1N,pancreas,12860,7402,6125,7032,6125,12231,9145,13400,12860,13262,12036
Cisplatin,Crizotinib,KP.2,pancreas,15177,6215,4453,5442,4453,15178,9834,15389,15177,15180,12919
Cisplatin,Crizotinib,KP.3,pancreas,10371,8833,7851,8648,7851,9131,8246,10325,10371,10870,8566
Cisplatin,Crizotinib,KP.4,pancreas,7452,12047,11719,11946,11719,6434,5931,7512,7452,8079,8048
Cisplatin,Crizotinib,MIA.PaCa.2,pancreas,7492,11702,11249,11633,11249,6072,6208,7662,7492,7517,7087
Cisplatin,Crizotinib,PA.TU.8902,pancreas,13917,6804,5288,6238,5288,13572,9529,14289,13917,14160,12917
Cisplatin,Crizotinib,PA.TU.8988T,pancreas,7596,11868,11436,11781,11436,6961,6063,7509,7596,7315,8857
Cisplatin,Crizotinib,PANC.02.03,pancreas,10453,9150,8179,8901,8179,10273,8056,10079,10453,10882,12043
Cisplatin,Crizotinib,PANC.03.27,pancreas,10680,9046,8067,8782,8067,9719,8141,11119,10680,10544,9638
Cisplatin,Crizotinib,PANC.04.03,pancreas,10749,8604,7575,8413,7575,9593,8375,10421,10749,11537,10339
Cisplatin,Crizotinib,PANC.08.13,pancreas,14674,6691,5150,6046,5150,14664,9607,14640,14674,14690,12915
Cisplatin,Crizotinib,PANC.10.05,pancreas,11252,8284,7218,8112,7218,10109,8552,10837,11252,11573,8528
Cisplatin,Crizotinib,PL4,pancreas,7973,10811,10053,10787,10053,6162,6997,8292,7973,8266,7253
Cisplatin,Crizotinib,PSN1,pancreas,1422,17271,17214,17286,17214,806,1553,1671,1422,1649,1452
Cisplatin,Crizotinib,SU8686,pancreas,17854,5005,2475,3720,2475,17738,10400,17896,17854,17709,12913
Cisplatin,Crizotinib,SUIT.2,pancreas,10119,9031,7998,8817,7998,8651,8128,10205,10119,10481,8068
Cisplatin,Crizotinib,SW1990,pancreas,11135,8960,8184,8685,8184,10390,8050,11892,11135,11136,9591
Cisplatin,Crizotinib,YAPC,pancreas,15726,5885,3781,4971,3781,15776,10041,16140,15726,15581,12911
Navitoclax,Olaparib,AsPC.1,pancreas,1667,17743,17693,17696,17693,1675,1110,1617,1667,1595,1978
Navitoclax,Olaparib,BxPC.3,pancreas,517,18369,18337,18365,18337,366,556,716,517,32,608
Navitoclax,Olaparib,CAPAN.1,pancreas,44,18897,18882,18892,18882,163,55,47,44,33,115
Navitoclax,Olaparib,CFPAC.1,pancreas,380,18523,18511,18523,18511,348,394,519,380,573,390
Navitoclax,Olaparib,DAN.G,pancreas,205,18674,18656,18672,18656,224,257,233,205,34,278
Navitoclax,Olaparib,Hs.766T,pancreas,4917,14253,14047,14184,14047,3038,4004,4790,4917,5207,4550
Navitoclax,Olaparib,HuP.T3,pancreas,2279,16747,16639,16734,16639,1416,2013,2497,2279,2514,2780
Navitoclax,Olaparib,HuP.T4,pancreas,25,18903,18892,18903,18892,144,40,64,25,35,81
Navitoclax,Olaparib,KP.1N,pancreas,4312,14472,14182,14437,14182,2414,3895,4778,4312,4676,3469
Navitoclax,Olaparib,KP.2,pancreas,314,18571,18554,18565,18554,287,353,390,314,36,543
Navitoclax,Olaparib,KP.3,pancreas,4647,13994,13682,13974,13682,2646,4289,4462,4647,5009,4128
Navitoclax,Olaparib,KP.4,pancreas,3299,15722,15535,15664,15535,1883,2885,3359,3299,3421,3211
Navitoclax,Olaparib,MIA.PaCa.2,pancreas,6731,13194,12961,13022,12961,5730,4839,6457,6731,7032,8463
