Drug1,Drug2,Cell_Line,Tissue,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,BIRRA,RRA
AZD7762,SB216763,MDA.MB.453,breast,8960,12336,13467,12062,13467,10326,8299,10464,8960,8134,10798
AZD7762,SB216763,MDA.MB.468,breast,7347,12478,13263,12465,13263,8696,8405,7361,7347,7038,8969
AZD7762,SB216763,MFM.223,breast,5370,14393,14887,14331,14887,6938,5127,5351,5370,4980,7705
AZD7762,SB216763,OCUB.M,breast,7758,12079,13002,11973,13002,9115,9140,7539,7758,7211,9670
AZD7762,SB216763,T47D,breast,13018,4790,5674,5132,5674,13145,16259,14067,13018,12514,16531
AZD7762,SB216763,UACC.893,breast,9972,8258,9195,8563,9195,10209,14257,10501,9972,9651,9375
AZD7762,ZM447439,AU565,breast,5318,14117,14457,14040,14457,6549,5821,5275,5318,4794,7411
AZD7762,ZM447439,BT.549,breast,6042,11673,11941,11935,11941,6312,10882,5818,6042,6251,6200
AZD7762,ZM447439,CAL.120,breast,6943,11373,11922,11541,11922,7283,10889,6875,6943,6546,7384
AZD7762,ZM447439,CAL.51,breast,3570,14584,14746,14700,14746,4378,5289,4103,3570,3187,2626
AZD7762,ZM447439,CAMA.1,breast,8835,8958,9558,9284,9558,8896,13895,9191,8835,8563,8940
AZD7762,ZM447439,COLO.824,breast,6675,12510,13096,12554,13096,7793,8890,6696,6675,5909,8922
AZD7762,ZM447439,DU.4475,breast,1420,17216,17302,17251,17302,3447,1601,1185,1420,982,1113
AZD7762,ZM447439,EFM.19,breast,8452,10547,11481,10640,11481,9023,11601,8728,8452,8067,8934
AZD7762,ZM447439,EVSA.T,breast,2510,15996,16083,16032,16083,3940,3269,2625,2510,2195,1831
AZD7762,ZM447439,HCC1143,breast,9066,8312,8972,8734,8972,8987,14281,8893,9066,9399,8926
AZD7762,ZM447439,HCC1187,breast,5306,14433,14837,14381,14837,6706,5039,4954,5306,4840,6773
AZD7762,ZM447439,HCC1395,breast,11577,6740,7794,7131,7794,12013,15087,11663,11577,11013,16530
AZD7762,ZM447439,HCC1419,breast,12713,4271,5154,4626,5154,12584,16325,12246,12713,12770,16528
AZD7762,ZM447439,HCC1428,breast,6597,12732,13267,12787,13267,7450,7928,7282,6597,6011,8086
AZD7762,ZM447439,HCC1806,breast,4015,15125,15383,15136,15383,5377,4308,4063,4015,3650,4333
AZD7762,ZM447439,HCC1937,breast,9259,8230,8967,8644,8967,9130,14299,9262,9259,9796,8911
AZD7762,ZM447439,HCC1954,breast,4650,14857,15186,14801,15186,6025,4582,4694,4650,4286,5591
AZD7762,ZM447439,HCC38,breast,10420,7510,8373,7946,8373,11187,14657,10441,10420,9773,11172
AZD7762,ZM447439,HCC70,breast,10975,6542,7583,7066,7583,11017,15206,10965,10975,10940,10409
AZD7762,ZM447439,Hs.578.T,breast,3566,14842,15047,14923,15047,4445,4753,3541,3566,3461,3146
AZD7762,ZM447439,JIMT.1,breast,7785,10749,11372,10945,11372,8324,11537,7811,7785,7589,8899
AZD7762,ZM447439,MCF7,breast,4394,13572,13698,13743,13698,4880,7119,4279,4394,4393,3932
AZD7762,ZM447439,MDA.MB.157,breast,2701,16205,16415,16195,16415,4135,2896,2952,2701,2929,2960
AZD7762,ZM447439,MDA.MB.231,breast,5867,12654,13024,12778,13024,6716,8905,6016,5867,5714,6444
AZD7762,ZM447439,MDA.MB.361,breast,7251,10914,11614,11133,11614,7236,11179,7610,7251,6728,6238
AZD7762,ZM447439,MDA.MB.415,breast,8737,9905,10594,10136,10594,9526,12527,9375,8737,8456,9819
AZD7762,ZM447439,MDA.MB.436,breast,8177,11092,12016,11178,12016,9161,10845,8754,8177,7321,10363
AZD7762,ZM447439,MDA.MB.453,breast,6399,12539,13078,12644,13078,7461,8604,5855,6399,6436,8877
AZD7762,ZM447439,MDA.MB.468,breast,5220,13189,13548,13300,13548,5814,7334,5882,5220,5082,4628
AZD7762,ZM447439,MFM.223,breast,4479,13868,14063,13981,14063,5225,6309,4522,4479,4305,4738
AZD7762,ZM447439,OCUB.M,breast,3377,15063,15269,15150,15269,4372,4423,3476,3377,3661,2954
AZD7762,ZM447439,T47D,breast,9953,7523,8377,7978,8377,9913,14646,10679,9953,9683,9844
AZD7762,ZM447439,UACC.893,breast,7826,9922,10497,10246,10497,8110,12823,7825,7826,7692,8531
AZD7762,MK-2206,AU565,breast,9257,9956,10860,10141,10860,10570,12189,10299,9257,8560,10834
AZD7762,MK-2206,BT.549,breast,10090,8334,9491,8632,9491,10638,13747,9886,10090,9604,10873
AZD7762,MK-2206,CAL.120,breast,5493,13282,13673,13395,13673,6836,7015,5577,5493,5015,6466
AZD7762,MK-2206,CAL.51,breast,2819,15666,15813,15742,15813,4088,3703,2616,2819,2529,2789
AZD7762,MK-2206,CAMA.1,breast,4536,13505,13590,13662,13590,5063,7181,4723,4536,4928,3996
AZD7762,MK-2206,COLO.824,breast,8556,10318,11219,10513,11219,9457,11699,8714,8556,8072,9484
AZD7762,MK-2206,DU.4475,breast,1107,17507,17542,17538,17542,3319,1274,1052,1107,1000,711
AZD7762,MK-2206,EFM.19,breast,8773,10040,11031,10188,11031,9178,11880,8879,8773,8616,8850
AZD7762,MK-2206,EVSA.T,breast,1902,16886,16956,16903,16956,3713,2025,1529,1902,1861,2356
AZD7762,MK-2206,HCC1143,breast,12724,4951,6300,5347,6300,12890,15876,12539,12724,12660,16526
AZD7762,MK-2206,HCC1187,breast,7679,11082,11950,11243,11950,8628,10553,7768,7679,7150,9790
AZD7762,MK-2206,HCC1395,breast,15644,2261,2500,2289,2500,16037,16568,15286,15644,15474,16524
AZD7762,MK-2206,HCC1419,breast,12271,4770,5683,5216,5683,12539,16179,11725,12271,12238,16522
AZD7762,MK-2206,HCC1428,breast,10048,9385,10662,9432,10662,10549,12227,10332,10048,9317,9741
AZD7762,MK-2206,HCC1806,breast,2997,16353,16461,16295,16461,4559,2754,2633,2997,2926,4063
AZD7762,MK-2206,HCC1937,breast,9377,9404,10596,9535,10596,9499,12642,10912,9377,9030,8176
AZD7762,MK-2206,HCC1954,breast,3007,16807,16888,16690,16888,4577,2141,3069,3007,3274,4821
AZD7762,MK-2206,HCC202,breast,11849,5958,7410,6460,7410,12224,15205,12846,11849,11617,11443
AZD7762,MK-2206,HCC38,breast,12503,5522,7036,5973,7036,12699,15418,12683,12503,11863,16519
AZD7762,MK-2206,HCC70,breast,10171,7100,8156,7628,8156,9898,14716,10300,10171,10486,8810
AZD7762,MK-2206,Hs.578.T,breast,5866,13404,13897,13410,13897,6869,6414,5748,5866,5371,7481
AZD7762,MK-2206,JIMT.1,breast,4450,14769,15122,14732,15122,5369,4503,5380,4450,4506,4434
AZD7762,MK-2206,MCF7,breast,3859,14261,14355,14414,14355,4668,5903,3196,3859,3470,3775
AZD7762,MK-2206,MDA.MB.157,breast,7178,11623,12328,11737,12328,7803,10017,6774,7178,6679,8799
AZD7762,MK-2206,MDA.MB.231,breast,7002,11612,12227,11777,12227,7672,10275,6252,7002,6677,8271
AZD7762,MK-2206,MDA.MB.361,breast,7700,10115,10832,10425,10832,7719,12005,8266,7700,8054,7032
AZD7762,MK-2206,MDA.MB.415,breast,7771,11288,12161,11395,12161,8531,10132,9364,7771,6929,8785
AZD7762,MK-2206,MDA.MB.436,breast,9414,8943,9864,9232,9864,10132,13279,9610,9414,8292,10922
AZD7762,MK-2206,MDA.MB.453,breast,9076,9690,10704,9905,10704,9835,12279,9340,9076,8589,9973
AZD7762,MK-2206,MDA.MB.468,breast,3490,14794,14975,14897,14975,4431,4803,3291,3490,3448,3316
AZD7762,MK-2206,MFM.223,breast,3287,15404,15632,15438,15632,4317,3836,3668,3287,3270,3616
AZD7762,MK-2206,OCUB.M,breast,1443,17329,17374,17335,17374,3452,1518,1230,1443,1257,1409
AZD7762,MK-2206,T47D,breast,11262,6207,7275,6750,7275,11270,15282,10638,11262,11171,11173
AZD7762,MK-2206,UACC.893,breast,8253,10162,11059,10399,11059,8472,11868,9327,8253,7594,8278
AZD7762,Crizotinib,MDA.MB.415,breast,13753,4771,6628,4916,6628,13888,15734,13688,13753,13366,16517
AZD7762,Paclitaxel,AU565,breast,7186,12048,12618,12147,12618,8594,9696,5656,7186,6678,9964
AZD7762,Crizotinib,MDA.MB.436,breast,9443,9085,10118,9329,10118,10183,13175,9543,9443,8886,11473
AZD7762,Paclitaxel,BT.549,breast,6374,11962,12464,12135,12464,6919,9820,6036,6374,5888,6135
AZD7762,Crizotinib,MDA.MB.453,breast,10806,7881,9298,8157,9298,11580,14029,11801,10806,9936,16515
AZD7762,Paclitaxel,CAL.120,breast,9666,9246,10418,9442,10418,10569,12757,9703,9666,8832,10364
AZD7762,Crizotinib,MDA.MB.468,breast,6231,12717,13211,12737,13211,6858,8032,6107,6231,6416,7006
AZD7762,Paclitaxel,CAL.51,breast,4742,14048,14396,14076,14396,6232,5592,4347,4742,4471,5262
AZD7762,Paclitaxel,CAMA.1,breast,11457,6168,7352,6707,7352,11637,15223,11943,11457,11565,9512
AZD7762,Crizotinib,MFM.223,breast,6975,10897,11477,11181,11477,7145,11284,7197,6975,7101,7431
AZD7762,Paclitaxel,COLO.824,breast,9274,9976,10983,10165,10983,10791,11827,8958,9274,8821,9857
AZD7762,Paclitaxel,DU.4475,breast,1269,17438,17475,17452,17475,3399,1371,1022,1269,967,1279
AZD7762,Paclitaxel,EFM.19,breast,11736,7469,9003,7724,9003,12918,14040,13362,11736,10849,16513
AZD7762,Paclitaxel,EVSA.T,breast,2644,16160,16305,16189,16305,4095,2931,2595,2644,2683,3023
AZD7762,Paclitaxel,HCC1143,breast,10563,7719,8832,8083,8832,11411,14262,10540,10563,9552,11864
AZD7762,Crizotinib,OCUB.M,breast,4319,14163,14335,14209,14335,5005,5791,4224,4319,4827,3780
AZD7762,Paclitaxel,HCC1187,breast,6194,13566,14048,13541,14048,7436,6174,6026,6194,5681,8652
AZD7762,Paclitaxel,HCC1395,breast,16595,1527,1722,1584,1722,16738,16639,16431,16595,16493,16511
AZD7762,Paclitaxel,HCC1419,breast,16671,1377,1476,1476,1476,16661,16664,16921,16671,16635,16509
AZD7762,Crizotinib,T47D,breast,11901,5038,6211,5557,6211,11349,15896,11656,11901,12106,9573
AZD7762,Paclitaxel,HCC1428,breast,7331,12139,12855,12204,12855,8460,8586,7612,7331,6642,9166
AZD7762,Paclitaxel,HCC1806,breast,5592,13550,13970,13603,13970,6842,6311,5710,5592,5225,6536
AZD7762,Paclitaxel,HCC1937,breast,10474,8467,9853,8719,9853,11895,13207,11362,10474,9930,16507
AZD7762,Crizotinib,UACC.893,breast,12652,4318,5383,4689,5383,12173,16210,12749,12652,12240,9530
AZD7762,Paclitaxel,HCC1954,breast,7495,12646,13356,12630,13356,9214,7526,8462,7495,6600,9177
AZD7762,Paclitaxel,HCC38,breast,11342,7150,8538,7542,8538,12125,14423,12094,11342,10506,16505
AZD7762,Paclitaxel,HCC70,breast,11416,6498,7818,7030,7818,12358,14879,10548,11416,10658,16503
AZD7762,Paclitaxel,Hs.578.T,breast,4669,14545,14929,14546,14929,5856,4805,4766,4669,4573,5880
AZD7762,Paclitaxel,JIMT.1,breast,9497,10081,11145,10201,11145,11102,11490,10677,9497,8676,16501
AZD7762,Paclitaxel,MCF7,breast,7673,9635,10202,10035,10202,7548,13111,7718,7673,8109,6497
AZD7762,Paclitaxel,MDA.MB.157,breast,4787,14484,14842,14505,14842,6221,4962,3557,4787,4099,6943
AZD7762,Paclitaxel,MDA.MB.231,breast,6960,11407,12073,11633,12073,7520,10431,7806,6960,6141,7637
AZD7762,Paclitaxel,MDA.MB.361,breast,14554,3073,3710,3160,3710,14566,16436,14539,14554,14634,16499
AZD7762,Paclitaxel,MDA.MB.415,breast,11740,7892,9369,8111,9369,13211,13844,13464,11740,10584,16497
AZD7762,Paclitaxel,MDA.MB.436,breast,9060,9685,10544,9945,10544,10123,12468,9050,9060,8107,10330
AZD7762,Paclitaxel,MDA.MB.453,breast,8070,11958,12788,11914,12788,9817,9268,8497,8070,7145,11348
AZD7762,Paclitaxel,MDA.MB.468,breast,6238,13563,14177,13511,14177,7668,5876,5732,6238,5815,8656
AZD7762,Paclitaxel,MFM.223,breast,6000,13257,13818,13276,13818,7034,6497,6539,6000,5339,7782
AZD7762,Paclitaxel,OCUB.M,breast,5558,13927,14402,13953,14402,7272,5576,4406,5558,5144,8896
AZD7762,Paclitaxel,T47D,breast,11665,5362,6445,5944,6445,11312,15725,11530,11665,11965,9721
AZD7762,Paclitaxel,UACC.893,breast,9966,7457,8295,7943,8295,10279,14610,9404,9966,9496,9307
AZD7762,Crizotinib,AU565,breast,8367,11701,12502,11724,12502,10263,9987,8904,8367,7412,11673
AZD7762,Crizotinib,BT.549,breast,9030,9499,10498,9700,10498,9236,12650,8824,9030,8984,8688
AZD7762,Crizotinib,CAL.120,breast,7833,10311,10977,10555,10977,8369,11853,6827,7833,7668,8823
AZD7762,Crizotinib,CAL.51,breast,4264,14092,14235,14176,14235,5085,6008,4156,4264,4118,4663
AZD7762,Crizotinib,CAMA.1,breast,10622,7352,8204,7718,8204,10620,14650,11445,10622,10884,10258
AZD7762,Crizotinib,COLO.824,breast,9325,9958,10980,10120,10980,11076,11964,9332,9325,8593,16494
AZD7762,Crizotinib,DU.4475,breast,1629,17027,17060,17056,17060,3492,1865,1616,1629,1506,1233
AZD7762,Crizotinib,EFM.19,breast,12216,6578,7893,6836,7893,12307,14912,12667,12216,11666,16492
AZD7762,Crizotinib,EVSA.T,breast,4768,13621,13856,13750,13856,5457,6645,4922,4768,4209,5421
AZD7762,Crizotinib,HCC1143,breast,12623,5039,6586,5456,6586,12769,15664,12577,12623,11735,16490
AZD7762,Crizotinib,HCC1187,breast,8839,11507,12518,11426,12518,9715,9655,9784,8839,7697,8620
AZD7762,Crizotinib,HCC1395,breast,16484,2310,2893,2225,2893,16769,16504,16740,16484,16507,16488
AZD7762,Crizotinib,HCC1419,breast,15728,1928,1970,2002,1970,15627,16586,15054,15728,15511,16486
AZD7762,Crizotinib,HCC1428,breast,11237,7022,8338,7433,8338,11738,14532,11645,11237,10732,16484
AZD7762,Crizotinib,HCC1806,breast,6854,13206,13671,13136,13671,8056,7078,6708,6854,5555,8608
AZD7762,Crizotinib,HCC1937,breast,10894,6668,7722,7183,7722,10755,15039,11334,10894,11549,9720
AZD7762,Crizotinib,HCC1954,breast,7939,11457,12279,11354,12279,8618,10199,8256,7939,7607,9070
AZD7762,Crizotinib,HCC38,breast,12976,4459,5550,4782,5550,12928,16125,12419,12976,12929,16483
AZD7762,Crizotinib,HCC70,breast,12657,4591,5893,4971,5893,12585,15987,12698,12657,12557,16482
AZD7762,Crizotinib,JIMT.1,breast,10121,7948,9041,8302,9041,10320,14048,9599,10121,9679,9134
AZD7762,Crizotinib,MCF7,breast,5219,12710,13018,12914,13018,5713,8686,4717,5219,5379,5771
AZD7762,Crizotinib,MDA.MB.157,breast,4406,14855,15077,14844,15077,5835,4658,3848,4406,3983,5912
AZD7762,Crizotinib,MDA.MB.231,breast,8885,9446,10231,9701,10231,9383,13005,7859,8885,8519,9376
AZD7762,Crizotinib,MDA.MB.361,breast,12178,5093,6359,5568,6359,11875,15728,12302,12178,12377,10485
AZD7762,GSK269962A,MDA.MB.453,breast,9249,9077,9920,9353,9920,9966,13345,8910,9249,8885,9782
AZD7762,GSK269962A,MDA.MB.468,breast,5418,13294,13657,13403,13657,6391,7217,5011,5418,4793,6950
AZD7762,GSK269962A,MFM.223,breast,3966,14419,14588,14495,14588,4715,5515,3918,3966,4111,3983
AZD7762,GSK269962A,OCUB.M,breast,4390,14070,14322,14168,14322,5278,5897,3773,4390,4714,5036
AZD7762,GSK269962A,T47D,breast,10754,6307,6900,6905,6900,10829,15485,10209,10754,10743,10555
AZD7762,GSK269962A,UACC.893,breast,9645,7436,8059,7934,8059,9422,14745,9241,9645,9976,9618
AZD7762,GSK269962A,AU565,breast,7997,11328,11942,11487,11942,10889,10737,6526,7997,7165,16480
AZD7762,GSK269962A,BT.549,breast,7466,10883,11495,11064,11495,7576,11357,7383,7466,7691,7142
AZD7762,GSK269962A,CAL.120,breast,5206,13013,13303,13165,13303,5988,7999,4762,5206,4929,6146
AZD7762,GSK269962A,CAL.51,breast,4198,14085,14277,14187,14277,4898,6090,4538,4198,4390,4109
AZD7762,GSK269962A,CAMA.1,breast,7943,9650,9960,9983,9960,8047,13256,8138,7943,8287,8188
AZD7762,GSK269962A,COLO.824,breast,9441,9353,10367,9556,10367,10258,13001,9736,9441,8966,9921
AZD7762,GSK269962A,DU.4475,breast,1516,17198,17276,17216,17276,3490,1650,1268,1516,1521,1493
AZD7762,GSK269962A,EFM.19,breast,9045,9790,10513,9999,10513,9281,12865,9718,9045,8433,8538
AZD7762,GSK269962A,EVSA.T,breast,4286,14229,14499,14315,14499,5073,5651,3314,4286,3890,4448
AZD7762,GSK269962A,HCC1143,breast,12202,4976,6024,5439,6024,11860,15933,12431,12202,12542,10758
AZD7762,GSK269962A,HCC1187,breast,8071,10828,11634,10946,11634,9297,11108,7496,8071,7773,10519
AZD7762,GSK269962A,HCC1395,breast,15360,2350,2263,2394,2263,15293,16545,15325,15360,15621,16478
AZD7762,GSK269962A,HCC1419,breast,11155,6078,6862,6641,6862,10925,15511,10907,11155,10346,9320
AZD7762,GSK269962A,HCC1428,breast,8473,9692,10324,9990,10324,9001,12926,7751,8473,7870,8964
AZD7762,GSK269962A,HCC1806,breast,4698,14432,14784,14462,14784,5910,5319,4062,4698,4106,6858
AZD7762,GSK269962A,HCC1937,breast,10846,7235,8196,7632,8196,10949,14782,11945,10846,10436,9605
AZD7762,GSK269962A,HCC1954,breast,4382,14837,15172,14790,15172,5495,4649,3767,4382,4597,5550
AZD7762,GSK269962A,HCC38,breast,10607,7171,7918,7625,7918,10814,14870,10442,10607,10570,10256
AZD7762,GSK269962A,HCC70,breast,11394,5609,6532,6210,6532,10969,15661,10959,11394,11331,8514
AZD7762,GSK269962A,Hs.578.T,breast,4001,14567,14839,14640,14839,5039,5054,3934,4001,3784,4742
AZD7762,GSK269962A,JIMT.1,breast,7483,11185,11714,11316,11714,7998,11118,6660,7483,6815,8528
AZD7762,GSK269962A,MCF7,breast,5397,12859,13182,13007,13182,5899,8359,5534,5397,5280,5893
AZD7762,GSK269962A,MDA.MB.157,breast,5190,14119,14654,14087,14654,6366,5382,5209,5190,4576,7031
AZD7762,GSK269962A,MDA.MB.231,breast,7243,10933,11390,11185,11390,7641,11454,7273,7243,7051,8506
AZD7762,GSK269962A,MDA.MB.361,breast,10231,7194,8060,7666,8060,9930,14693,10337,10231,10557,8546
AZD7762,GSK269962A,MDA.MB.415,breast,11437,5976,6937,6510,6937,11280,15399,11314,11437,11382,10468
AZD7762,GSK269962A,MDA.MB.436,breast,10369,8207,9032,8539,9032,11557,14093,10198,10369,9479,16476
AZD7762,Lapatinib,AU565,breast,5978,11996,12367,12237,12367,6684,9985,5740,5978,5763,5954
AZD7762,Lapatinib,BT.549,breast,8548,8510,9069,8923,9069,8166,13991,8484,8548,8853,8272
AZD7762,Lapatinib,CAL.120,breast,3907,14365,14518,14491,14518,4809,5531,3531,3907,3893,4175
AZD7762,Lapatinib,CAL.51,breast,3769,14153,14297,14297,14297,4457,5916,3431,3769,3758,2933
AZD7762,Lapatinib,CAMA.1,breast,8451,8855,9452,9260,9452,8493,13724,8302,8451,8722,8710
AZD7762,Lapatinib,COLO.824,breast,9352,8078,8848,8521,8848,9616,14232,8606,9352,9531,10439
AZD7762,Lapatinib,DU.4475,breast,1108,17597,17628,17608,17628,3325,1171,1044,1108,584,971
AZD7762,Lapatinib,EFM.19,breast,8569,9282,9937,9581,9937,8631,13136,8190,8569,8695,8306
AZD7762,Lapatinib,EVSA.T,breast,3200,14862,14983,15012,14983,4217,4823,2870,3200,2684,2913
AZD7762,Lapatinib,HCC1143,breast,11208,5657,6576,6310,6576,10851,15603,10882,11208,11215,10425
AZD7762,Lapatinib,HCC1187,breast,4138,14362,14566,14426,14566,4990,5267,3910,4138,3796,3859
AZD7762,Lapatinib,HCC1395,breast,11423,5529,6550,6157,6550,11341,15594,11414,11423,11767,11723
AZD7762,Lapatinib,HCC1419,breast,7755,10408,10925,10637,10925,8013,11777,8019,7755,7616,7861
AZD7762,Lapatinib,HCC1428,breast,10193,8068,9072,8388,9072,10224,13816,10820,10193,9414,8928
AZD7762,Lapatinib,HCC1806,breast,4677,13823,14024,13959,14024,5691,6370,3996,4677,3769,6367
AZD7762,Lapatinib,HCC1937,breast,8546,8862,9565,9247,9565,8428,13574,8988,8546,8338,7941
AZD7762,Lapatinib,HCC1954,breast,3936,14592,14769,14674,14769,4957,5115,3289,3936,3289,5237
AZD7762,Lapatinib,HCC38,breast,11047,6248,7364,6832,7364,10895,15052,11330,11047,11061,10273
AZD7762,Lapatinib,HCC70,breast,9208,8297,9045,8681,9045,8958,13992,9421,9208,9067,8431
AZD7762,Sapitinib,AU565,breast,7293,11090,11629,11299,11629,8101,11008,7221,7293,7006,9229
AZD7762,Lapatinib,JIMT.1,breast,5941,11850,12135,12086,12135,6176,10301,5872,5941,6565,5307
AZD7762,Lapatinib,MCF7,breast,4279,13650,13764,13819,13764,4803,6924,3757,4279,4389,3993
AZD7762,Lapatinib,MDA.MB.157,breast,4606,13872,14267,13938,14267,5400,5973,4195,4606,4561,5371
AZD7762,Lapatinib,MDA.MB.231,breast,7232,10327,10755,10683,10755,7313,12219,6693,7232,7322,7514
AZD7762,Lapatinib,MDA.MB.361,breast,4413,13807,14040,13944,14040,5053,6177,4742,4413,4394,4053
AZD7762,Sapitinib,BT.549,breast,8219,8824,9401,9249,9401,7915,13736,8370,8219,8249,7336
AZD7762,Lapatinib,MDA.MB.415,breast,7023,10809,11289,11107,11289,7370,11340,6313,7023,7464,7903
AZD7762,Lapatinib,MDA.MB.436,breast,11312,5897,6804,6476,6804,11287,15484,11771,11312,11020,16475
AZD7762,Sapitinib,CAL.120,breast,4362,14242,14431,14327,14431,5461,5636,3893,4362,4180,5196
AZD7762,Lapatinib,MDA.MB.453,breast,6496,11884,12456,12082,12456,7432,9721,5819,6496,6329,8194
AZD7762,Lapatinib,MDA.MB.468,breast,4397,13534,13692,13698,13692,4889,6884,4598,4397,4589,3617
AZD7762,Sapitinib,CAL.51,breast,4107,13843,14003,13988,14003,4660,6385,4168,4107,4381,2846
AZD7762,Lapatinib,MFM.223,breast,6061,11546,11926,11831,11926,6234,10608,6519,6061,6180,4898
AZD7762,Lapatinib,OCUB.M,breast,1619,16919,16991,16973,16991,3485,1955,1595,1619,1250,1337
AZD7762,Lapatinib,T47D,breast,9466,7376,8079,7917,8079,8908,14625,9213,9466,9704,8395
AZD7762,Sapitinib,CAMA.1,breast,7928,9589,10051,9937,10051,7856,13122,8136,7928,7911,7870
AZD7762,Lapatinib,UACC.893,breast,3762,14709,14891,14780,14891,4625,4898,3904,3762,3990,3684
AZD7762,Sapitinib,COLO.824,breast,8756,10023,10855,10207,10855,9602,12175,8781,8756,7932,9571
AZD7762,Sapitinib,DU.4475,breast,2544,15776,15918,15873,15918,3909,3398,2817,2544,2387,2043
AZD7762,Sapitinib,EFM.19,breast,9637,7765,8397,8217,8397,9826,14415,8346,9637,9798,9212
AZD7762,Sapitinib,EVSA.T,breast,2689,15709,15805,15778,15805,3983,3664,2855,2689,2690,1894
AZD7762,Sapitinib,HCC1143,breast,8608,8747,9486,9169,9486,8611,13645,8729,8608,8728,8365
AZD7762,Sapitinib,HCC1187,breast,4089,14437,14631,14540,14631,5177,5240,2834,4089,3306,4967
AZD7762,Sapitinib,HCC1395,breast,9162,8977,9606,9276,9606,9861,13551,8384,9162,9219,10111
AZD7762,Sapitinib,HCC1419,breast,9793,7266,7850,7780,7850,9681,14783,9197,9793,9906,10307
AZD7762,Sapitinib,HCC1428,breast,10440,7149,8038,7641,8038,10804,14615,10570,10440,10150,10674
AZD7762,Sapitinib,HCC1806,breast,4732,14079,14361,14097,14361,5666,5790,4690,4732,4295,5456
AZD7762,Sapitinib,HCC1937,breast,9858,7629,8350,8072,8350,9925,14496,10041,9858,9962,8594
AZD7762,Sapitinib,HCC1954,breast,3068,16107,16314,16053,16314,4368,2939,3262,3068,3375,4072
AZD7762,Sapitinib,HCC38,breast,10729,6376,7286,6978,7286,11060,15097,8897,10729,11372,16474
AZD7762,Sapitinib,HCC70,breast,8543,8563,9246,8997,9246,8395,13881,8284,8543,8944,8338
AZD7762,Sapitinib,Hs.578.T,breast,3873,14939,15163,14971,15163,5096,4539,3405,3873,4006,4919
AZD7762,Sapitinib,JIMT.1,breast,6218,11694,12052,11923,12052,6526,10474,6586,6218,6685,6132
AZD7762,Sapitinib,MCF7,breast,5700,12097,12345,12323,12345,5979,10059,5302,5700,5641,5217
AZD7762,Sapitinib,MDA.MB.157,breast,4237,14141,14342,14253,14342,5244,5794,3850,4237,3971,4423
AZD7762,Sapitinib,MDA.MB.231,breast,6812,11005,11415,11273,11415,7160,11349,6555,6812,6894,7151
AZD7762,Sapitinib,MDA.MB.361,breast,5416,12450,12734,12653,12734,5619,9185,6027,5416,5391,3864
AZD7762,Sapitinib,MDA.MB.415,breast,5515,13124,13464,13220,13464,6252,7358,5531,5515,5348,6422
AZD7762,Sapitinib,MDA.MB.436,breast,10160,7187,8130,7687,8130,10186,14654,10204,10160,10420,10034
AZD7762,Sapitinib,MDA.MB.453,breast,3372,15696,15831,15703,15831,4607,3575,3345,3372,3585,4848
AZD7762,Sapitinib,MDA.MB.468,breast,3764,14534,14733,14622,14733,4519,5214,3672,3764,3451,3337
AZD7762,Sapitinib,MFM.223,breast,6385,11400,11880,11669,11880,6809,10677,6425,6385,6412,6782
AZD7762,Sapitinib,OCUB.M,breast,1631,17067,17131,17091,17131,3529,1808,1440,1631,1705,1581
AZD7762,Sapitinib,T47D,breast,10408,6258,7020,6909,7020,9976,15259,9916,10408,10742,10110
AZD7762,Sapitinib,UACC.893,breast,3716,14948,15239,14972,15239,4572,4465,3889,3716,3564,4002
AZD7762,Taselisib,AU565,breast,9693,9173,10181,9366,10181,10535,12961,10115,9693,9551,11269
AZD7762,Taselisib,BT.549,breast,10669,6440,7451,7035,7451,10703,15032,10119,10669,10439,11021
AZD7762,Taselisib,CAL.120,breast,4099,14959,15280,14984,15280,5191,4415,4843,4099,3571,5103
AZD7762,Taselisib,CAL.51,breast,2615,16078,16219,16129,16219,4038,3073,2301,2615,2840,2506
AZD7762,Taselisib,CAMA.1,breast,7288,10396,10788,10709,10788,7320,12051,6917,7288,7263,7887
AZD7762,Taselisib,COLO.824,breast,8037,10400,11156,10662,11156,8964,11712,7638,8037,7395,10229
AZD7762,Taselisib,DU.4475,breast,1117,17533,17576,17564,17576,3306,1226,1206,1117,1001,887
AZD7762,Taselisib,EFM.19,breast,8549,9026,9774,9373,9774,8620,13307,9285,8549,7908,8325
AZD7762,Taselisib,EVSA.T,breast,4059,14506,14666,14577,14666,5020,5354,3518,4059,3292,4811
AZD7762,Taselisib,HCC1143,breast,14140,3051,3396,3178,3396,13788,16404,13029,14140,14413,16472
AZD7762,Taselisib,HCC1187,breast,7321,10617,11249,10873,11249,7440,11332,7747,7321,7243,6455
AZD7762,Taselisib,HCC1395,breast,16248,1759,1767,1820,1767,16159,16554,16136,16248,16119,16470
AZD7762,Taselisib,HCC1419,breast,10444,6625,7353,7231,7353,10173,15033,10267,10444,11216,10191
AZD7762,Taselisib,HCC1428,breast,7774,10195,10733,10499,10733,8186,12117,7872,7774,7961,8280
AZD7762,Taselisib,HCC1806,breast,4980,14369,14702,14398,14702,6375,5257,4365,4980,4182,7150
